Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
228	64.91435	2.3431835	67.121796	61.741116	64.81215	2.1635637	66.3527	61.403038	13.5986395	13.7	455999	33.94383	17.716854	69.19113	0.31605685	33.943874	17.716969	67.231445	-3.5359924	-33.761517	0.9877549	126252.12340164185
229	65.381	2.1951883	67.14781	61.853596	64.24604	2.299927	66.27513	61.26462	13.69863	13.6	457999	33.95231	17.778206	70.27493	-0.5117998	33.952446	17.778149	76.37477	-0.95163155	-33.80123	0.99848276	126882.89351129532
230	65.09311	2.3022635	67.13843	61.821907	62.438667	1.8470678	66.14295	61.319035	13.636987	13.2	459999	33.96023	17.734055	68.70153	-1.6267118	33.96016	17.73407	70.90805	-2.330947	-33.713562	0.99699813	127510.60755586624
231	64.79669	2.3622909	67.21653	61.734562	64.26201	2.3437529	66.31002	61.350395	13.574325	13.6	461999	33.93791	17.752728	66.47959	-5.670992	33.93777	17.752953	66.46959	-1.0661116	-33.880978	0.98541635	128138.04390144348
232	65.04184	2.3178818	67.14817	61.806057	64.716545	2.1651173	66.24961	61.305317	13.625851	13.7	463999	33.95091	17.720304	70.95883	-3.0119863	33.95078	17.72034	71.615524	-0.9951986	-33.845867	0.99702054	128764.34412145615
233	64.76068	2.3887901	67.12552	61.769127	63.35788	2.3859413	66.348885	61.31721	13.564626	13.4	465999	33.948715	17.737486	67.09721	0.2976842	33.94868	17.737616	68.8995	-0.3461554	-33.759476	0.99300635	129396.15648269653
234	64.84552	2.3413975	67.11288	61.811638	64.77907	2.15331	66.43878	61.43058	13.585034	13.7	467999	33.893124	17.70344	68.68472	-2.3409367	33.893116	17.703707	74.3117	-1.192252	-33.704826	0.97980815	130023.34142971039
235	64.660645	2.3802872	67.058945	61.826744	62.48989	1.852365	66.30443	61.432728	13.5472975	13.2	469999	33.96689	17.699575	67.51683	-9.960452	33.966763	17.699545	65.592285	-6.343394	-33.86026	0.97771996	130648.93538069725
236	64.84979	2.35433	67.13235	61.842213	64.27342	2.348895	66.43856	61.31806	13.585034	13.6	471999	33.9197	17.698708	67.23594	-0.9986768	33.919792	17.698673	66.89991	-3.2676501	-33.749615	0.9977991	131277.5074417591
237	64.77666	2.3626566	67.175606	61.81539	64.76472	2.1221714	66.274414	61.444836	13.567568	13.7	473999	33.991352	17.745777	67.95443	-10.6983	33.991257	17.745844	68.636734	-1.9465257	-33.82661	0.9774488	131908.58962869644
238	64.888405	2.3455918	67.09325	61.770283	64.336876	2.321618	66.392975	61.333782	13.591837	13.6	475999	33.935543	17.737345	67.271	-2.0362449	33.935467	17.737513	70.70392	-3.1277313	-33.764797	0.9888146	132538.5271511078
239	64.82697	2.3538082	67.119415	61.815304	63.898235	2.3884697	66.37379	61.378666	13.578231	13.5	477999	33.887615	17.717707	68.15031	-0.8177825	33.88754	17.717766	69.68913	-1.4916718	-33.71334	0.98438936	133171.4740433693
240	64.493385	2.415563	67.09462	61.730434	64.393456	2.2791724	66.32396	61.533558	13.513514	13.6	479999	33.991547	17.731352	68.70252	-1.6745914	33.991585	17.731045	67.04047	-2.5718174	-33.803658	0.98153394	133806.21821594238
241	65.02964	2.3158772	67.08659	61.799038	64.78248	2.2170827	66.39233	61.335976	13.619047	13.7	481999	33.920403	17.760796	68.6128	-3.534729	33.92018	17.761194	69.46314	-1.2013094	-33.764782	0.9973456	134436.5146074295
242	64.77985	2.3812516	67.159	61.764008	65.266	1.8780307	66.362976	61.486027	13.571428	13.8	483999	33.982105	17.770645	70.06146	-1.7293079	33.98228	17.770588	69.39691	-0.90701973	-33.879242	0.9680368	135066.73779296875
243	64.92853	2.3287864	67.1729	61.78171	64.77515	2.183743	66.34826	61.39579	13.5986395	13.7	485999	33.9449	17.73722	70.374794	-9.080211	33.944836	17.737183	69.326096	-1.8285744	-33.79489	0.9920614	135700.22532749176
244	64.72055	2.3668528	67.15463	61.807434	64.29174	2.2662652	66.28918	61.402176	13.560811	13.6	487999	33.955597	17.729147	71.39287	-0.33356965	33.95555	17.729118	68.00194	-1.5066574	-33.769943	0.97297984	136333.78663420677
245	64.85438	2.3497438	67.2013	61.804317	63.424397	2.3109558	66.40107	61.385532	13.585034	13.4	489999	33.931713	17.727926	67.68936	-2.3674498	33.931797	17.727911	68.4047	-0.025975347	-33.81771	0.9960655	136966.89454746246
246	65.07923	2.302956	67.10295	61.78828	64.74472	2.1802633	66.31632	61.39629	13.632653	13.7	491999	33.89481	17.744213	67.481255	-2.4736695	33.894737	17.74418	72.11548	-3.650495	-33.668385	0.9951169	137602.22547459602
247	64.85468	2.3450558	67.14615	61.708126	64.30438	2.3368287	66.377174	61.39984	13.585034	13.6	493999	33.96612	17.712877	67.81916	-0.46798193	33.966084	17.712929	67.847824	0.15871763	-33.784245	0.9775823	138237.16564273834
248	64.81246	2.3708117	67.1319	61.825676	63.84308	2.3739054	66.32903	61.257782	13.578231	13.5	495999	33.890385	17.719772	69.10418	-1.1900016	33.890453	17.719637	75.20883	-1.6099505	-33.665516	1.0031768	138871.07443881035
249	64.93413	2.3198974	67.15402	61.828495	64.76639	2.1530755	66.39337	61.394165	13.605442	13.7	497999	33.95891	17.742735	67.16945	-7.444539	33.958805	17.742853	68.4159	-4.5231113	-33.785416	0.9890063	139510.1104221344
250	64.98144	2.3190298	67.09583	61.758232	64.283585	2.341296	66.47083	61.295918	13.612245	13.6	499999	33.967354	17.740961	70.4432	-2.2177792	33.96728	17.741024	67.81878	-3.53263	-33.864227	0.978632	140145.3906607628
251	64.84864	2.3520625	67.12803	61.73967	64.702995	2.2137785	66.38396	61.22724	13.585034	13.7	501999	33.86599	17.760393	73.70802	0.4049909	33.86582	17.760727	70.24034	-3.4337616	-33.667435	0.99166334	140777.64714360237
252	64.66516	2.3801236	67.124504	61.813908	64.77597	2.1418922	66.317764	61.331	13.5472975	13.7	503999	33.957794	17.740877	66.45173	-0.35124373	33.95789	17.74095	76.499016	-1.8235197	-33.750275	0.979963	141417.75358629227
253	65.03497	2.3033235	67.09552	61.828186	64.23284	2.3321724	66.24666	61.277363	13.625851	13.6	505999	33.90799	17.744053	69.823235	-4.230218	33.907917	17.744081	70.24161	-0.98331606	-33.70259	0.9745055	142056.30466413498
254	64.89634	2.3625817	67.13286	61.732185	63.818157	2.3528857	66.27975	61.363266	13.591837	13.5	507999	33.94676	17.741915	72.55989	-3.8261867	33.94676	17.741852	67.86947	-5.3992796	-33.792583	0.9879708	142692.79491567612
255	65.12303	2.292539	67.235085	61.84527	63.291363	2.2801654	66.28822	61.322704	13.639456	13.4	509999	33.940563	17.751616	67.22986	-3.6598077	33.94065	17.751595	70.534386	-3.2388287	-33.701836	0.9876813	143328.13897299767
256	64.994026	2.332363	67.18989	61.773373	64.33278	2.3070753	66.47363	61.297947	13.616438	13.6	511999	33.938248	17.699604	66.02072	-10.717161	33.938286	17.699472	69.700676	-3.3607483	-33.762814	0.97414494	143966.0145380497
257	64.7614	2.3571842	67.12905	61.850872	64.839294	2.1666334	66.43977	61.511284	13.567568	13.7	513999	33.956642	17.756021	68.776665	-2.2532969	33.956512	17.75596	67.434845	-2.8050199	-33.73176	0.96330625	144606.11271691322
258	64.96143	2.3397877	67.15054	61.759136	64.32656	2.3329003	66.37551	61.279438	13.612245	13.6	515999	33.88253	17.738228	67.75112	-3.0950298	33.88255	17.738344	66.886444	-6.2026243	-33.755634	0.9795232	145245.457259655
259	64.47694	2.3902216	67.15864	61.745728	64.30128	2.3168945	66.36652	61.36684	13.506757	13.6	517999	33.898773	17.732054	69.44547	-10.818093	33.89882	17.732021	67.30304	-7.9287763	-33.65061	0.9733495	145890.4634332657
260	64.6569	2.4023051	67.11441	61.76412	64.85661	2.0971882	66.32962	61.5985	13.544218	13.7	519999	33.89202	17.748526	69.07847	0.2721182	33.892094	17.74844	71.03736	-0.92123175	-33.710064	0.9814239	146537.22876882553
261	64.931076	2.358482	67.20573	61.72432	63.808495	2.3798716	66.27887	61.366703	13.601352	13.5	521999	33.949333	17.763525	70.15348	-8.473109	33.94916	17.76395	66.82371	-4.493474	-33.79151	0.98259467	147179.22066903114
262	64.81603	2.352995	67.18468	61.7802	64.27702	2.3144228	66.31674	61.32753	13.578231	13.6	523999	33.91769	17.716	66.795296	-0.4313358	33.917694	17.716082	69.64586	-0.5738789	-33.661644	0.98197526	147825.90888142586
263	64.72441	2.354505	67.10369	61.87349	63.84804	2.4181464	66.398735	61.29435	13.557823	13.5	525999	33.920208	17.702839	70.75237	-0.0782783	33.92023	17.702957	69.14508	-6.724407	-33.75397	0.9673752	148465.50648140907
264	64.801384	2.3555195	67.043045	61.81105	65.254486	1.9539975	66.351875	61.301285	13.574325	13.8	527999	33.94159	17.76828	67.62688	-0.5569898	33.941628	17.76839	68.85282	-0.17641866	-33.734962	0.9786938	149104.89904379845
265	65.06622	2.3006675	67.157875	61.795013	64.725464	2.2117822	66.40441	61.266747	13.630137	13.7	529999	33.92724	17.720058	68.91739	-6.017392	33.927357	17.719757	68.39856	-4.8502855	-33.824314	0.96746176	149751.13494062424
266	65.084145	2.3051615	67.06898	61.791588	65.185646	1.9122562	66.38908	61.338818	13.632653	13.8	531999	33.91586	17.72715	67.31594	-4.271947	33.915874	17.727228	66.94761	-2.8273873	-33.739735	0.9864177	150389.16139268875
267	64.91446	2.3447368	67.07511	61.780262	63.834137	2.3160346	66.30984	61.33219	13.5986395	13.5	533999	33.929005	17.7195	69.449486	-4.7750335	33.92892	17.719707	67.77342	-7.5150204	-33.6942	0.9825	151030.3332233429
268	64.72292	2.3540742	67.0719	61.773308	63.31295	2.34093	66.319016	61.23488	13.560811	13.4	535999	33.84836	17.741207	68.14548	-0.22606552	33.848446	17.741047	67.84785	-6.450208	-33.63505	0.992859	151672.57341217995
269	64.96133	2.3343697	67.16012	61.783504	63.84024	2.4052017	66.359375	61.216286	13.605442	13.5	537999	33.89952	17.706512	78.77012	-3.5589104	33.899574	17.706387	67.340576	-6.164378	-33.71789	0.97258985	152313.0706653595
270	64.84141	2.3622973	67.14865	61.78473	64.74244	2.1478949	66.27921	61.34604	13.585034	13.7	539999	33.921444	17.719511	68.07726	-5.976899	33.92145	17.7194	69.07172	-3.971253	-33.672783	0.9783773	152953.66362929344
271	64.87564	2.3457468	67.09536	61.8152	63.811726	2.350591	66.26975	61.323727	13.591837	13.5	541999	33.941814	17.686049	67.47697	-2.284471	33.941784	17.686247	70.108086	-5.089266	-33.82949	0.97423846	153630.94244289398
272	64.9003	2.3607209	67.15668	61.722134	63.836384	2.443894	66.37237	61.270306	13.591837	13.5	543999	33.8435	17.722036	66.80259	0.20905161	33.843506	17.722057	73.19762	-0.70924294	-33.642735	0.97653633	154356.08214473724
273	65.13887	2.2821603	67.210075	61.77863	63.851067	2.3986762	66.35024	61.30346	13.646258	13.5	545999	33.876076	17.715185	67.14481	-5.402679	33.876255	17.714544	67.162445	0.54849875	-33.718918	0.96770555	155153.30335187912
274	64.80696	2.3738155	67.16593	61.800575	64.23623	2.310356	66.290886	61.304817	13.571428	13.6	547999	33.852154	17.720818	66.67989	-9.196524	33.852196	17.720877	66.75071	-2.3643832	-33.619953	0.9670814	155955.85166502
275	64.554054	2.3967474	67.124405	61.804844	63.84151	2.3106828	66.30855	61.432316	13.527027	13.5	549999	33.902397	17.711735	71.56994	-2.5099394	33.902184	17.712132	68.64625	-12.98033	-33.773155	0.98036057	156759.0319135189
276	64.86069	2.3440413	67.11126	61.85127	64.76343	2.189291	66.39089	61.192	13.585034	13.7	551999	33.934235	17.738838	69.6705	-5.8813715	33.93436	17.738554	67.46132	-1.8031342	-33.72874	0.9767581	157564.24091100693
277	64.49797	2.3789792	67.159386	61.812	64.21009	2.3181133	66.22833	61.300434	13.506757	13.6	553999	33.921062	17.71396	71.433105	-4.10572	33.920994	17.714088	70.48677	-2.3544295	-33.73506	0.9810918	158385.66615319252
278	65.001884	2.302959	67.13007	61.890724	64.308624	2.3214257	66.39957	61.297726	13.612245	13.6	555999	33.95666	17.758963	68.264175	-2.9788156	33.956665	17.759096	65.68939	-6.621331	-33.8179	0.98854506	159197.60193157196
279	64.88709	2.3400936	67.11367	61.800632	63.313774	2.2664459	66.23615	61.290188	13.591837	13.4	557999	33.90481	17.732668	69.18111	-1.372865	33.904945	17.732473	68.23974	-2.4620826	-33.765358	0.9797395	159986.01597046852
280	64.96298	2.3296134	67.19483	61.736797	63.83957	2.3715003	66.25227	61.301647	13.605442	13.5	559999	33.91501	17.720556	67.661804	-0.92968786	33.91496	17.720583	68.10402	-1.3879633	-33.722164	0.9566621	160770.77804994583
281	64.910835	2.34791	67.1229	61.826584	65.70932	1.3877711	66.413765	61.565807	13.5986395	13.9	561999	33.90376	17.711176	67.983894	0.06036961	33.903862	17.711224	71.118126	-5.130445	-33.749683	0.9597477	161556.92965126038
282	65.264656	2.2202437	67.09053	61.800312	63.821175	2.3649294	66.321724	61.30626	13.67347	13.5	563999	33.883984	17.742716	67.84342	-2.664928	33.88391	17.742645	68.18452	-3.6956022	-33.735542	0.9735481	162324.79517030716
283	65.13835	2.2756295	67.09292	61.825024	63.82384	2.4212515	66.36085	61.240414	13.643836	13.5	565999	33.93318	17.725546	67.73693	0.45801842	33.933407	17.725348	68.29637	1.4652655	-33.805183	0.9604215	163069.55881762505
284	64.83178	2.37269	67.158325	61.75427	64.72963	2.167168	66.32296	61.345222	13.581081	13.7	567999	33.82104	17.70776	67.80196	-2.9340143	33.821056	17.70768	66.3821	-0.85128355	-33.670944	0.97660017	163768.08549952507
285	64.954025	2.3477228	67.09675	61.775032	64.32539	2.3582327	66.39255	61.279404	13.605442	13.6	569999	33.93223	17.739227	66.86411	-3.6127772	33.932144	17.739265	73.06762	-0.35518575	-33.787533	0.96559215	164463.01344895363
286	64.8927	2.35046	67.12984	61.869022	64.30492	2.3361378	66.335014	61.325466	13.591837	13.6	571999	33.882217	17.731533	68.298805	-2.4356365	33.882206	17.731506	70.17594	-1.7243032	-33.75777	0.9608628	165153.5617377758
287	64.99837	2.3240414	67.11402	61.755745	62.85385	2.21902	66.32316	61.29864	13.619047	13.3	573999	33.86503	17.718094	67.976204	-1.5307932	33.865032	17.718073	68.16399	-5.610177	-33.733917	0.9600124	165838.546779871
288	65.23221	2.2597055	67.09518	61.851757	63.813854	2.337527	66.223724	61.35666	13.664384	13.5	575999	33.935024	17.719593	68.30974	-0.6383879	33.935093	17.719608	72.13939	-0.23473382	-33.792866	0.9544357	166540.34555959702
289	64.90037	2.343856	67.096664	61.771046	64.33619	2.250937	66.38415	61.538315	13.5986395	13.6	577999	33.838898	17.746153	66.07651	-5.920892	33.838814	17.74639	65.9158	-1.4363775	-33.70457	0.9595753	167236.7726149559
290	65.08769	2.2864223	67.06779	61.784714	64.7064	2.105952	66.14698	61.38608	13.639456	13.7	579999	33.953983	17.72289	65.58771	-2.7201996	33.95407	17.722652	69.28897	-1.9756148	-33.8459	0.94931287	167943.945479393
291	64.77229	2.386866	67.18398	61.810875	63.84834	2.4068525	66.40072	61.318996	13.564626	13.5	581999	33.981216	17.71223	68.28006	-9.191079	33.981117	17.71232	67.93391	-6.953476	-33.852394	0.96302086	168655.96501016617
292	65.03778	2.3146741	67.04254	61.754078	65.76998	1.4353447	66.40238	61.473564	13.625851	13.9	583999	33.978245	17.739847	66.68024	0.9957166	33.978447	17.739456	66.25135	-5.8108683	-33.823055	0.9528202	169358.9481136799
293	64.75529	2.3477013	67.053856	61.810955	64.35036	2.2802448	66.33656	61.41732	13.564626	13.6	585999	33.86511	17.76421	72.02789	-0.98596454	33.865067	17.76436	68.61376	-4.913563	-33.702366	0.96327055	170062.09562015533
294	64.95916	2.3426318	67.14344	61.77658	62.878815	2.1532428	66.33067	61.368057	13.605442	13.3	587999	34.039677	17.76611	79.90932	-2.8792663	34.039856	17.76581	68.23893	-4.99659	-33.883087	0.96006715	170765.68407797813
295	64.81853	2.346076	67.08847	61.803703	63.32492	2.356895	66.30385	61.21944	13.581081	13.4	589999	33.903454	17.716042	68.59226	-1.7375929	33.903446	17.716026	67.50449	-0.21452379	-33.709297	0.95525545	171466.33461499214
296	65.031494	2.318503	67.164894	61.751244	63.833595	2.3543773	66.31661	61.394135	13.623287	13.5	591999	33.912712	17.7176	70.29014	-1.4590502	33.9127	17.717672	76.176765	-6.2847557	-33.750023	0.9557248	172169.0532450676
297	64.69155	2.3840733	67.05758	61.792805	64.33937	2.3189647	66.38822	61.394836	13.554054	13.6	593999	33.85674	17.730377	67.96122	-0.6362963	33.856888	17.730389	66.92661	-3.2675555	-33.67679	0.9460923	172876.4244184494
298	64.954254	2.3325055	67.09964	61.789406	64.26201	2.3144073	66.33948	61.23393	13.605442	13.6	595999	33.88817	17.76303	69.048996	-9.315351	33.888187	17.76296	66.942856	-4.220338	-33.692837	0.95802456	173536.39630961418
299	64.77274	2.3726122	67.205154	61.790363	63.34123	2.327094	66.349205	61.347134	13.564626	13.4	597999	33.878834	17.713871	68.27253	-3.8895302	33.87874	17.713919	69.963776	-4.579897	-33.80693	0.9652494	174237.41165924072
300	64.626175	2.3518105	67.1905	61.802666	62.852478	2.1795948	66.39108	61.304462	13.540541	13.3	599999	33.90856	17.724657	67.63556	0.26055264	33.908657	17.724394	66.986984	-1.6666656	-33.783813	0.9515743	174938.51367592812
301	64.74543	2.36982	67.09489	61.834084	64.74253	2.2131734	66.32505	61.278812	13.564626	13.7	601999	33.99163	17.699705	68.39898	-1.2628214	33.99156	17.699953	68.081795	0.07460213	-33.7671	0.9617959	175645.79304027557
302	64.78898	2.3769507	67.1486	61.754578	64.79224	2.2328262	66.36111	61.27876	13.574325	13.7	603999	33.98189	17.772562	67.60677	-3.5706847	33.982	17.772463	67.12236	-4.449645	-33.87257	0.96394956	176352.25053668022
303	64.793816	2.3717985	67.21739	61.765602	64.7655	2.1363757	66.313255	61.438972	13.571428	13.7	605999	33.94121	17.757193	68.53745	-2.2988758	33.94119	17.757074	67.106834	-5.6859274	-33.72795	0.971287	177059.33481359482
