Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
277	497.10025	48.657623	545.7579	448.44263	498.9214	182.6022	689.63727	13.365222	1000.0	1000.0	553999	142.0487	14.856672	232.28781	-96.44626	-143.48483	7.765293	71713.09051418304
278	428.919	233.89093	662.80994	195.02808	521.18317	169.44699	766.7786	283.24313	1000.0	1000.0	555999	138.94914	14.074531	236.06265	-102.29524	-140.35683	7.099888	72021.98653054237
279	634.22473	40.727966	674.9527	593.49677	686.05615	51.567314	763.7196	626.7488	1000.0	1000.0	557999	135.98932	13.376799	231.4794	-72.02633	-137.39233	6.9207215	72328.61542081833
280	465.0946	3.2063904	468.301	461.8882	391.81644	242.17857	775.2394	19.947765	1000.0	720.2	559999	133.16096	13.028693	208.34248	-85.5712	-134.57312	7.640482	72612.31861257553
281	459.35242	104.5208	563.8732	354.83163	514.9253	289.82318	844.9455	43.48948	1000.0	745.6	561999	131.09119	12.347371	250.82957	-88.71777	-132.52568	6.6077952	72899.20163631439
282	486.86224	27.698792	514.56104	459.16345	510.39713	89.17818	585.0247	326.68546	1000.0	1000.0	563999	129.11261	11.560074	239.15366	-90.21613	-130.50603	6.4621525	73205.71093988419
283	441.76328	252.14832	631.21405	85.40942	596.15106	238.58707	881.21295	206.59229	691.6667	843.4	565999	127.07177	11.149012	210.34912	-109.18848	-128.45457	7.255624	73499.73893070221
284	564.1217	24.678131	588.7998	539.44354	639.37384	96.58514	718.6898	432.66632	1000.0	1000.0	567999	125.123	10.62478	267.87494	-69.87103	-126.48012	7.0501995	73809.37145113945
285	430.09668	151.8999	544.16016	215.41814	632.36237	113.74537	802.8268	491.43118	676.6667	1000.0	569999	123.10573	10.068408	230.08466	-119.02456	-124.42993	5.9083824	74118.43997812271
286	589.7433	37.069855	626.8131	552.6734	598.41144	213.20618	769.20715	-7.5018086	1000.0	901.5	571999	121.23759	9.689243	259.15894	-72.73028	-122.5758	5.913806	74419.07392287254
287	588.23975	79.712326	667.9521	508.52744	642.5819	110.92269	910.0842	472.89542	1000.0	1000.0	573999	119.60622	9.540823	202.88583	-114.797264	-120.96126	5.97809	74726.85777568817
288	489.27695	338.7232	753.39905	11.123771	539.4567	253.70743	802.7484	8.387194	672.3333	816.5	575999	118.18444	9.113064	206.11295	-112.11199	-119.4966	5.745092	75025.07847857475
289	472.6147	195.45592	623.80286	137.87596	644.9834	227.50313	827.229	69.41635	646.0	908.1	577999	116.59468	9.013561	200.40866	-111.39023	-117.9168	5.5671415	75329.49897027016
290	789.5455	19.20166	808.74713	770.3438	619.2757	55.04736	765.5012	548.08264	988.0	1000.0	579999	115.17637	8.980185	182.0363	-129.56607	-116.47649	5.676123	75637.44968533516
291	723.83887	34.3768	758.2157	689.4621	690.0042	71.58978	898.0081	634.49005	1000.0	1000.0	581999	113.91442	8.714881	219.97328	-74.79762	-115.19861	5.0394835	75949.4632537365
292	828.3198	58.908997	887.2288	769.4108	816.90247	136.71931	1030.517	641.3871	1000.0	1000.0	583999	112.77189	8.599829	185.14807	-86.384346	-114.10064	5.2941456	76264.94994616508
293	718.3441	34.908966	753.2531	683.4352	800.0723	73.240814	885.10767	689.92596	1000.0	1000.0	585999	112.17336	8.640525	171.64449	-76.754585	-113.50052	5.0771704	76577.99237179756
294	623.18896	14.128265	637.3172	609.06067	599.6049	101.89665	755.06335	448.56058	1000.0	1000.0	587999	111.69763	8.883487	187.27061	-103.58131	-113.046814	5.7785754	76890.92999887466
295	636.79626	153.06328	789.85956	483.733	707.8895	18.185024	743.56464	682.7915	1000.0	1000.0	589999	111.18374	8.846773	183.1339	-100.94937	-112.506386	5.607636	77205.4397945404
296	551.38654	236.23656	787.6231	315.15	682.881	265.09885	877.9904	6.033446	749.0	901.4	591999	110.54396	8.771899	189.59543	-91.146835	-111.83647	4.958953	77511.51491546631
297	682.2433	112.89172	795.135	569.35156	676.77686	66.649254	828.1436	589.2646	1000.0	1000.0	593999	109.83218	8.704275	157.14262	-84.49377	-111.11027	4.793305	77825.04607796669
298	856.45496	120.61841	977.07336	735.83655	784.9662	324.94156	940.8331	-134.38301	1000.0	1000.0	595999	109.18154	8.771153	150.0391	-67.02185	-110.47453	4.859702	78144.99521279335
299	529.1328	145.43115	701.3353	345.64032	675.19354	91.108894	899.94165	601.5422	790.6667	1000.0	597999	108.72448	8.844053	186.87431	-112.28866	-110.00665	4.8775373	78459.92782497406
300	548.06836	389.2743	896.4364	4.7210646	602.2406	324.32214	1030.2675	72.63967	673.0	826.7	599999	108.1271	8.949881	193.12064	-71.73786	-109.38903	4.8037457	78769.93334555626
301	800.2167	152.09653	952.31323	648.1202	376.6411	55.688522	517.2658	306.24304	1000.0	1000.0	601999	107.50743	9.146955	210.50241	-71.54893	-108.77095	4.9982977	79090.66764712334
302	799.3823	38.89386	838.2762	760.48846	734.1283	63.0243	841.0471	628.52075	1000.0	1000.0	603999	107.19668	9.158642	213.80507	-61.42609	-108.47273	4.5489297	79409.55938243866
303	901.53723	50.009304	951.5465	851.5279	558.5822	235.37592	935.3185	175.25742	993.0	1000.0	605999	106.85188	9.289225	210.46881	-99.34838	-108.118355	4.8282843	79728.83874845505
304	388.24753	282.54752	765.9528	86.46265	553.2892	504.33768	1022.57043	-633.9818	695.0	815.5	607999	106.4153	9.562444	163.45804	-82.62385	-107.66994	5.017689	80036.94474840164
305	738.79974	0.7490845	739.5488	738.05066	589.2936	184.75209	799.89044	92.09217	1000.0	909.4	609999	106.03623	9.88182	179.0528	-79.34512	-107.300026	4.904943	80352.71278333664
306	828.9646	42.15808	871.1227	786.8065	710.23157	170.89085	901.5932	282.64508	1000.0	925.3	611999	105.70925	10.289975	169.44136	-81.53099	-106.9546	4.67622	80669.25273156166
307	589.3583	25.47641	614.8347	563.8819	816.0469	261.3405	1122.4296	106.94965	1000.0	911.1	613999	105.44487	10.429294	181.67763	-107.83143	-106.69496	4.7779746	80988.1377723217
308	530.0292	355.50537	885.53455	174.5238	644.4689	256.0773	954.789	86.421104	612.0	805.3	615999	105.17046	10.679975	156.89096	-78.68332	-106.43209	4.955957	81297.8984541893
309	917.30524	43.645813	960.95105	873.6594	645.0733	257.78323	1178.6099	368.41983	1000.0	1000.0	617999	105.02967	11.041456	175.79459	-65.55586	-106.31275	4.878636	81627.34784150124
310	717.6727	20.024353	737.6971	697.6484	808.6106	243.5465	1095.22	185.16971	1000.0	919.0	619999	105.14136	11.159852	191.29211	-84.78801	-106.42317	4.932978	81943.49219894409
311	563.151	392.41782	982.5552	38.706627	795.7982	185.10576	1004.826	383.03015	679.0	1000.0	621999	105.22494	11.287764	185.29337	-70.32002	-106.482155	4.5542955	82264.71476483345
312	822.3703	127.15338	949.5237	695.2169	833.4712	93.53346	914.8241	588.155	1000.0	1000.0	623999	105.05603	11.463293	167.52097	-97.4649	-106.31881	4.894226	82588.32243776321
313	496.07004	372.03302	888.2005	-3.784812	521.1547	356.24963	857.3995	3.5260513	672.6667	645.6	625999	105.03342	11.65059	195.05759	-195.25471	-106.30217	5.069662	82889.16503882408
314	728.8978	26.010345	754.9082	702.8875	441.44775	271.65637	862.6519	116.81082	1000.0	660.9	627999	104.98424	11.835145	182.9152	-70.76343	-106.246796	4.492156	83186.91599607468
315	678.83704	60.31012	739.14716	618.5269	246.70322	376.36713	857.8915	-196.93118	1000.0	1000.0	629999	105.0997	12.026357	200.76378	-94.60931	-106.395935	4.962297	83511.206387043
316	847.4935	92.11957	939.6131	755.37396	684.0707	170.13211	900.4761	340.24915	1000.0	876.4	631999	105.29756	12.149922	140.15588	-57.89797	-106.54538	4.443808	83825.75152230263
317	899.18555	72.0141	971.19965	827.17145	956.16504	97.3325	1096.341	737.67456	1000.0	1000.0	633999	105.29128	12.27166	172.30106	-71.383675	-106.533516	4.347016	84148.25628089905
318	597.2389	220.98265	824.25397	374.66165	822.329	105.000305	995.0627	644.79	678.5	1000.0	635999	105.41085	12.298735	188.22162	-67.12443	-106.66989	4.87841	84476.12457966805
319	897.11005	132.16608	1029.2761	764.944	837.67596	305.8097	1162.6825	176.49115	1000.0	890.0	637999	105.36099	12.228365	181.07071	-79.768166	-106.617485	4.85221	84793.9633231163
320	645.14404	106.51462	751.6587	538.62946	718.96484	346.9078	1191.3788	195.19788	752.5	789.8	639999	105.34124	12.274129	181.79265	-70.88584	-106.58974	4.57967	85102.71618795395
321	629.6341	96.92804	726.56213	532.70605	719.9591	297.38925	1119.0028	56.230766	1000.0	823.7	641999	105.59004	12.367791	152.93317	-58.810093	-106.87344	4.536514	85417.24120259285
322	690.18536	415.59497	1029.2352	104.8929	876.3983	114.80021	1092.7086	679.0194	699.3333	1000.0	643999	105.99907	12.507964	160.52783	-61.368576	-107.294846	4.666669	85744.81298470497
323	620.00726	366.64093	985.0443	118.585434	647.8152	299.04178	981.649	55.371555	709.6667	814.5	645999	106.26389	12.496951	182.81921	-84.02232	-107.53699	4.7611747	86056.63122701645
324	630.8325	21.799011	652.63153	609.0335	451.39917	286.30246	819.2998	-4.136464	1000.0	746.4	647999	106.50833	12.861801	188.03172	-131.9151	-107.796234	5.0638933	86367.35485315323
325	819.37854	168.08884	987.46735	651.2897	828.8485	214.5176	1057.2021	305.94135	1000.0	902.9	649999	106.77545	13.07147	146.68591	-52.675175	-108.034874	4.584125	86685.84401345253
326	709.77704	210.28441	878.881	413.3709	363.47345	277.21414	830.14734	21.63738	777.3333	479.1	651999	106.95062	13.329949	145.66864	-88.62891	-108.21974	4.809426	86978.2079603672
327	568.9776	324.96506	893.9427	244.01256	511.09448	236.37833	805.46735	106.198	608.5	808.7	653999	107.2317	13.469767	143.06834	-86.76778	-108.49889	4.529112	87293.13363623619
328	532.2264	256.42688	747.7551	171.88995	536.7593	366.5254	975.1933	6.815191	724.6667	711.7	655999	107.33128	13.690774	157.31458	-79.06587	-108.59788	4.715485	87601.7078256607
329	748.8913	78.81976	827.71106	670.07153	508.73544	320.7456	1161.2384	107.42432	1000.0	678.3	657999	107.62092	13.787337	157.76335	-95.8873	-108.89105	4.80722	87911.44080209732
330	984.7252	268.0957	1252.8209	716.6295	867.16833	359.1737	1260.2626	14.662321	1000.0	928.5	659999	107.77305	13.842614	156.15082	-68.38383	-109.01946	4.869728	88235.88818192482
331	518.7599	197.42581	783.51263	309.60513	812.17755	304.93692	1453.3057	252.16324	711.3333	820.0	661999	107.76173	13.861098	147.69156	-82.53016	-108.99436	4.868426	88554.31524157524
332	804.8567	45.900364	850.7571	758.95636	823.5545	306.28995	1242.851	90.12048	845.0	934.7	663999	107.77347	14.007917	181.04784	-63.65802	-109.03455	4.8129306	88886.46754360199
333	478.52847	409.23984	1013.7077	77.379	891.70764	132.6234	1112.8474	728.206	484.0	962.2	665999	107.88383	14.2748375	151.36157	-54.379353	-109.12803	4.8833976	89241.73782801628
334	833.4588	65.40991	898.8687	768.0489	581.5382	312.25165	952.7798	63.880634	1000.0	757.5	667999	108.10338	14.645278	200.32999	-91.226524	-109.38269	5.060457	89582.97217202187
335	722.2102	385.9879	1108.1981	336.2223	400.93887	294.27365	781.24304	-18.400242	1000.0	740.2	669999	108.31674	14.916071	175.0292	-74.855446	-109.58642	5.1365175	89923.54363536835
336	408.244	284.48108	842.7046	29.03849	714.24963	241.03436	972.17944	282.47177	429.2	806.2	671999	108.57731	15.356874	194.92097	-71.023544	-109.85822	5.140806	90265.00352048874
337	489.89902	329.53125	736.59534	24.144728	762.54596	267.9141	1156.6227	216.6769	677.6667	894.5	673999	109.00412	15.799632	171.74829	-104.55116	-110.30621	5.68288	90619.05157971382
338	346.54745	287.9274	825.42444	55.832676	536.0218	236.4939	781.6045	54.4933	364.0	828.3	675999	109.55399	16.207575	154.60284	-110.11059	-110.9116	5.4433017	90966.66816449165
339	-179.20573	551.81915	372.61343	-731.0249	-884.8937	487.1761	-224.13702	-1386.2478	1000.0	1000.0	677999	111.38274	17.964733	171.8279	-83.54263	-113.043175	6.9157867	91325.09685921669
340	-347.53055	55.901947	-291.6286	-403.4325	-231.71179	315.89066	146.88737	-594.0343	1000.0	1000.0	679999	116.92173	22.797657	184.97577	-56.399544	-119.00941	8.494312	91689.06306910515
341	179.02202	52.303753	231.32578	126.71827	275.67953	269.82642	650.02527	-194.56436	1000.0	1000.0	681999	123.03826	26.541529	190.66393	-84.50683	-124.88098	9.087377	92052.97876000404
342	400.49475	21.638092	422.13284	378.85666	694.6221	45.194336	780.0398	641.20294	1000.0	1000.0	683999	125.44403	27.345266	201.28499	-63.51462	-127.056076	8.978041	92414.44130253792
343	471.55313	64.02237	535.5755	407.53076	426.21753	364.73438	620.7653	-344.7204	1000.0	1000.0	685999	126.2224	27.054346	194.81268	-80.854935	-127.71909	8.808394	92767.76945352554
344	399.8489	223.4073	576.2909	84.65345	607.9344	92.087944	798.5258	481.23465	711.3333	1000.0	687999	126.22542	26.363781	187.85855	-79.32349	-127.653175	8.393027	93105.52154159546
345	427.34766	100.036606	527.3843	327.31107	495.8636	162.72804	619.7873	68.1811	1000.0	911.5	689999	125.73216	25.762054	184.99498	-62.41015	-127.14823	7.6475897	93435.69477748871
346	-7.59161	446.06824	505.79086	-581.76385	603.9555	40.322845	690.08484	525.7665	637.0	1000.0	691999	124.97817	25.162508	182.7416	-100.63545	-126.3213	7.125517	93774.24672961235
347	511.02258	225.4446	736.46716	285.57797	883.68066	229.09424	1280.1165	536.6961	1000.0	1000.0	693999	124.06397	24.675545	203.38849	-57.984154	-125.43747	7.5928497	94110.81121850014
348	777.8616	12.929749	790.7913	764.9318	422.5146	101.35184	596.54114	304.60547	1000.0	1000.0	695999	123.31283	24.425076	177.64078	-46.356575	-124.65914	6.711201	94452.46366429329
349	710.376	191.65121	902.02716	518.72473	240.62358	5.9482083	247.8468	226.54008	1000.0	1000.0	697999	122.80277	24.296452	178.34714	-111.98117	-124.147766	6.672764	94792.80242562294
350	696.7821	13.287964	710.07007	683.49414	699.08923	345.92926	1171.906	211.05579	1000.0	860.2	699999	122.27638	24.026764	177.45116	-58.314564	-123.64143	6.630089	95120.96507167816
351	477.36438	93.90967	571.27405	383.4547	700.75305	208.1678	838.0294	86.912056	688.5	906.3	701999	121.59761	23.603996	172.31136	-67.067215	-122.94116	7.241206	95452.18697500229
352	553.9067	24.937561	578.84424	528.9691	724.03955	208.39786	1061.7153	390.26477	1000.0	1000.0	703999	120.90538	23.332067	173.86093	-61.49949	-122.21285	6.364408	95792.61661577225
353	355.9131	213.82501	577.437	69.79041	510.89227	112.49485	714.08887	331.3215	606.75	1000.0	705999	120.17882	22.771597	170.70099	-83.63155	-121.528656	6.6633377	96133.37614655495
354	554.48413	185.13792	776.3626	323.16412	833.7585	103.92365	1082.2782	724.1109	750.0	1000.0	707999	120.10791	22.437536	171.38574	-96.34554	-121.43145	6.38887	96475.21650528908
355	387.87885	257.69275	768.10724	72.096405	806.82654	227.23654	1173.1316	507.15048	538.5	935.4	709999	119.63836	22.135721	172.6705	-90.79498	-120.95799	6.158292	96806.9657421112
356	568.45044	29.710297	598.1607	538.7401	595.47424	374.71918	1131.0613	57.490726	1000.0	837.7	711999	119.18336	21.834541	170.21146	-64.26151	-120.476234	6.2507367	97134.43718838692
357	381.98682	268.65744	761.83356	184.81125	706.9379	330.4987	1135.436	59.667664	465.33334	821.9	713999	118.61489	21.601395	167.13841	-73.82823	-119.92966	6.199517	97460.40608525276
358	644.7646	174.04494	889.60284	500.4796	295.99493	270.8311	693.61346	-9.373701	840.6667	623.5	715999	118.49128	21.519152	168.81888	-56.35331	-119.83378	6.43267	97771.11297750473
359	707.96344	52.920105	760.88354	655.04333	914.07666	203.37454	1211.4135	523.987	1000.0	1000.0	717999	118.64228	21.548346	173.63016	-87.396225	-119.99477	6.3002663	98105.78396558762
360	430.04688	55.30916	485.35605	374.73773	265.84894	196.4282	626.77136	-83.90633	1000.0	1000.0	719999	118.6628	21.659925	168.86377	-102.238884	-120.01286	6.500292	98445.36661505699
361	400.71765	246.71318	672.27924	75.221756	582.11053	86.11144	689.9758	449.9656	695.3333	1000.0	721999	118.46733	21.89343	169.00768	-53.63192	-119.78651	6.2156515	98786.62407636642
362	830.3735	6.6626587	837.03613	823.7108	675.75903	326.939	1088.1812	139.2358	1000.0	698.1	723999	118.41809	21.858538	167.44595	-90.42859	-119.73256	6.162127	99102.76261353493
363	845.8446	103.44693	949.2915	742.39764	409.57672	267.16455	838.635	20.482975	1000.0	642.6	725999	118.34137	21.916363	169.68987	-56.18321	-119.655624	6.2425194	99418.39946699142
364	534.2844	68.29408	602.5785	465.99033	776.22687	181.77985	1075.5756	490.42358	806.5	950.6	727999	118.23367	21.843687	168.16234	-104.54421	-119.547516	6.53471	99751.3542406559
365	739.7139	40.024414	779.73834	699.6895	762.8327	249.8979	1131.2096	402.89832	938.5	866.2	729999	118.2898	21.728758	168.13051	-58.367542	-119.60894	5.774714	100080.71558117867
366	867.95154	93.70087	961.6524	774.2507	681.85974	509.54028	1130.5591	-655.16113	1000.0	853.1	731999	118.37393	21.67961	180.94041	-61.081005	-119.704796	6.218856	100409.73477721214
367	842.99854	128.59808	971.5966	714.40045	1005.91345	421.1162	1386.2035	-4.638516	1000.0	1000.0	733999	118.77984	21.575695	172.41467	-61.044567	-120.10622	6.1794863	100752.25905919075
368	682.615	69.30142	751.91644	613.3136	585.5728	296.98767	1014.00793	-53.494987	1000.0	866.6	735999	118.81099	21.423134	174.8107	-81.437706	-120.14153	6.286373	101081.4051733017
369	552.2546	296.30435	829.87555	141.61815	792.9598	472.57178	1269.4147	38.034504	702.6667	711.7	737999	118.90968	21.258686	171.56346	-60.045227	-120.21553	5.8931184	101400.54219722748
370	750.7885	410.9743	1107.8794	175.11026	591.2494	289.08215	930.22266	66.591	706.6667	769.9	739999	118.76039	21.103167	171.08356	-87.167206	-120.03932	5.8895793	101721.0914709568
371	900.2224	429.72678	1207.623	292.51077	733.4562	228.08975	1007.57104	261.2332	748.6667	895.8	741999	118.57258	21.11214	174.09073	-107.24884	-119.88542	6.283493	102054.38127231598
372	682.1689	470.47495	1152.6438	211.69392	671.2161	394.46655	1195.2584	25.788942	714.5	730.9	743999	118.66956	21.063747	169.94525	-80.52256	-119.967514	5.970733	102377.67962741852
373	490.51752	271.26492	756.6024	74.69423	446.2663	221.95415	787.46716	85.027504	616.0	820.5	745999	118.59596	21.228712	171.60135	-80.86802	-119.88548	6.317381	102705.76733112335
374	588.1147	364.58145	888.4018	74.99704	655.0561	408.88876	1212.324	6.845644	688.6667	680.9	747999	118.51174	21.380882	170.5706	-103.19863	-119.82181	5.780734	103018.49573206902
375	881.7019	310.81644	1192.5183	570.88544	732.8791	258.3127	1172.4003	230.65337	1000.0	819.0	749999	118.72124	21.596338	169.14359	-69.66381	-120.014656	5.8266487	103342.82317113876
376	985.14844	258.1232	1243.2716	727.0252	865.0751	473.70627	1442.8816	8.435077	1000.0	763.3	751999	118.67489	21.56555	171.4553	-65.49405	-119.9767	6.081079	103666.69720888138
377	528.7649	306.64664	808.8984	102.00638	845.56134	236.3323	1406.5797	465.7276	699.3333	1000.0	753999	118.63256	21.523884	178.4031	-73.167496	-119.934906	6.5836277	104005.5533003807
378	735.5288	470.0101	1205.539	265.51874	655.89624	356.38556	1102.4492	42.97611	609.0	747.2	755999	118.57537	21.585428	170.3137	-84.09671	-119.86331	6.194333	104328.66253614426
379	798.46	81.759705	880.2197	716.7003	706.5534	233.1088	1047.6558	233.12584	1000.0	845.5	757999	118.60548	21.611723	172.35178	-93.65726	-119.90631	6.278828	104659.6550385952
380	998.0106	159.72412	1157.7347	838.2865	963.7233	339.4052	1385.4009	200.59491	1000.0	869.5	759999	118.52956	21.619219	167.66302	-77.01464	-119.83841	6.4481163	104989.40580630302
381	879.3244	36.239216	913.497	829.16095	724.1217	275.95303	1113.0804	206.33621	957.6667	848.7	761999	118.87977	21.648178	171.41914	-64.42145	-120.16598	6.092561	105316.80432772636
382	415.9603	420.98502	1004.45245	43.610077	902.83203	259.7321	1451.47	528.3346	438.0	966.6	763999	118.88859	21.939491	172.97922	-64.49686	-120.180435	6.8107986	105654.20754790306
383	646.116	387.8585	1075.6064	135.89697	733.9691	80.63673	868.5742	605.6345	715.3333	1000.0	765999	118.9772	22.03891	175.55109	-62.708706	-120.29257	5.9221435	105994.1141717434
384	464.96756	303.3675	796.4593	63.355873	609.5936	278.98776	971.21826	69.65159	686.0	697.7	767999	119.13808	22.201195	173.4073	-64.17038	-120.42325	6.5213556	106314.359167099
385	682.2572	19.17044	701.4276	663.08673	785.3498	316.7761	1193.5334	153.69756	1000.0	835.9	769999	119.35955	22.264105	171.7354	-81.30855	-120.652985	6.389387	106644.29165673256
386	695.147	88.045074	783.1921	607.1019	994.5628	282.8466	1304.3914	391.75122	1000.0	884.1	771999	119.18352	22.219753	171.59837	-56.61543	-120.45223	6.4068866	106975.87544965744
387	935.74066	61.938416	997.6791	873.80225	721.8315	268.2195	1076.248	301.13126	1000.0	804.0	773999	119.23069	22.125431	175.59756	-82.302	-120.533005	6.0930624	107303.33943629265
388	831.9011	67.7327	899.6338	764.1684	908.2918	148.65913	1179.296	622.9497	1000.0	1000.0	775999	119.6245	22.140305	171.62775	-69.3837	-120.94153	6.20025	107646.93460702896
389	723.30396	18.186432	741.4904	705.11755	566.17694	316.26865	1039.8945	67.055244	1000.0	915.4	777999	120.15823	22.364672	172.13045	-50.84599	-121.527405	6.029338	107983.94999575615
390	699.6498	59.41617	759.066	640.23364	662.98083	200.78761	1012.85474	306.2473	1000.0	804.0	779999	121.07133	22.77779	178.15082	-71.54782	-122.46522	6.5688972	108312.92670869827
391	750.72034	96.427826	847.1482	654.29254	671.3502	318.99905	1416.2656	87.91536	1000.0	949.6	781999	121.69131	23.19974	177.76399	-49.154163	-123.05639	6.4104815	108652.80893874168
392	815.92035	298.62076	1198.3403	469.54028	725.28094	281.19165	1108.1271	342.47583	778.3333	857.0	783999	122.50927	23.698397	178.10281	-74.30231	-123.85217	7.025	108985.69341468811
393	565.5935	55.21492	620.8084	510.37857	586.3018	289.4203	911.0037	48.984722	1000.0	783.4	785999	122.53819	23.91185	189.74072	-59.58467	-123.84551	6.3539834	109314.50760650635
394	494.44714	174.47173	668.9189	319.97543	443.92548	233.87259	736.78937	10.351304	656.5	729.6	787999	122.54403	23.702085	185.33723	-64.23788	-123.85341	6.682881	109637.0893907547
395	285.98666	276.1658	671.6647	39.84959	556.5014	261.45383	988.0646	169.01747	679.0	860.1	789999	123.04017	23.699696	201.49554	-58.83384	-124.42725	7.430504	109968.36202526093
396	531.2257	68.43269	599.6584	462.793	343.02002	442.4703	1043.7562	-483.76282	1000.0	752.8	791999	123.58201	23.555044	181.20705	-68.362526	-125.00198	7.0790596	110291.2437813282
397	600.75586	422.74234	1023.49817	178.01352	236.81766	245.9316	704.89795	-1.8870786	1000.0	434.2	793999	124.58106	23.358667	197.75334	-61.47345	-126.008316	6.9337764	110593.96765899658
398	565.81116	235.67442	801.4856	330.13675	270.54828	158.1468	596.34705	16.423473	1000.0	603.7	795999	125.44153	23.406656	185.96489	-56.865013	-126.84687	6.8903203	110909.36127924919
399	330.75558	234.19315	686.0579	114.14221	1018.3426	373.4417	1352.4323	80.168594	550.75	908.1	797999	126.04894	23.471603	184.40518	-98.90342	-127.44984	7.3602834	111237.96496629715
400	587.0003	415.75452	1101.7738	83.57713	363.57065	310.55414	699.9308	-333.77353	698.0	1000.0	799999	126.42546	23.494534	191.44627	-75.24058	-127.785904	6.9054747	111585.43964576721
401	530.4832	7.0057373	537.48895	523.4775	471.02744	208.07025	820.9539	102.369606	1000.0	660.1	801999	126.72178	23.743376	195.6089	-61.259808	-128.10123	7.8895345	111902.33051800728
402	618.3594	78.64084	697.00024	539.71857	243.36397	317.2842	642.6699	-474.61133	1000.0	836.2	803999	127.01054	23.91938	203.68433	-107.16659	-128.39001	7.2036424	112235.5299770832
403	646.4353	86.96994	733.4053	559.4654	433.0625	308.92792	905.2666	13.202637	1000.0	626.1	805999	127.26819	24.186428	190.14137	-60.34484	-128.59918	7.457718	112548.36994695663
404	648.967	7.1796875	656.14667	641.7873	575.18866	218.40958	1027.2246	151.63	1000.0	821.7	807999	126.78734	24.087097	199.08546	-80.11352	-128.09055	7.2873564	112880.39166402817
405	309.4324	182.50867	507.56772	24.495478	277.25006	197.4902	629.103	53.82633	401.5	392.0	809999	126.66515	24.17367	183.16812	-180.50809	-128.0192	7.694847	113179.27865123749
406	477.088	212.38513	662.29395	179.70412	730.4351	311.91983	1079.0394	42.9367	701.3333	821.7	811999	126.80851	24.119467	185.05856	-69.557335	-128.14081	7.020815	113506.96652531624
407	401.66846	281.9638	654.0649	8.117646	1339.6367	303.27075	1676.5267	680.61383	673.0	961.0	813999	126.58074	24.319366	186.16629	-68.01295	-127.897255	7.180841	113844.97061634064
408	553.65826	362.1468	919.8781	60.48757	780.7608	262.60468	1509.3716	527.13416	682.3333	830.3	815999	126.40297	24.211145	183.42262	-65.97318	-127.72926	7.077245	114176.47044587135
409	1005.77313	357.82	1363.5931	647.9531	657.9243	324.021	1087.3717	50.219906	1000.0	755.4	817999	126.49472	24.557482	182.89168	-142.75879	-127.80694	6.9362345	114502.85897755623
410	585.16986	82.68588	686.48474	483.9466	781.2117	271.12985	1313.5383	312.90802	771.3333	898.4	819999	126.3499	24.792105	191.07062	-81.688156	-127.645515	6.4716377	114839.08242082596
411	621.2209	99.36854	761.0423	539.1184	700.05865	378.60916	1262.4573	63.282505	795.6667	751.3	821999	126.16654	24.860682	187.54953	-59.18896	-127.469284	6.9870157	115167.12052941322
412	960.1007	31.80783	991.90857	928.2929	794.30145	567.6397	1604.8734	8.747503	1000.0	673.7	823999	125.794	24.725231	184.30666	-85.78398	-127.115425	7.2370477	115483.40792274475
413	408.50928	325.07892	819.56696	24.688213	229.60507	195.10439	574.10046	-2.5045235	484.0	726.6	825999	125.86419	24.83348	186.17441	-146.32722	-127.19181	7.228629	115808.53386831284
414	832.02484	377.7077	1209.7325	454.31714	193.8241	145.23943	504.78622	6.0854897	1000.0	169.2	827999	125.93498	25.09153	188.74944	-74.73091	-127.25034	6.582237	116088.75835108757
415	735.6951	40.96228	776.6574	694.73285	524.4437	398.01752	1159.423	25.993885	1000.0	500.5	829999	125.98006	25.498114	183.94872	-53.18876	-127.312996	7.703146	116395.09821939468
416	605.0297	276.74478	891.03827	230.65811	334.864	344.75662	1023.96576	2.8755302	720.0	317.3	831999	126.42112	26.040964	184.8199	-91.73128	-127.812675	7.743515	116692.05974817276
417	651.08716	317.2698	1137.1592	249.23837	608.86017	430.6177	1273.7522	41.40757	600.5	609.3	833999	126.81664	26.436155	184.70338	-56.16654	-128.18866	7.184718	117006.37456560135
418	792.3534	107.609344	899.96277	684.7441	457.5634	298.8496	892.6768	5.0604515	1000.0	655.0	835999	127.31802	26.736065	188.13396	-90.85531	-128.73175	7.763288	117324.99609327316
419	475.56952	200.7287	676.2982	274.84085	333.8695	264.0453	758.5112	64.8213	613.5	454.3	837999	128.1353	27.123615	191.44374	-48.886765	-129.501	8.029423	117630.19150948524
420	260.83368	237.36853	729.32074	36.995163	813.40656	361.5959	1271.0226	118.62441	263.75	872.1	839999	128.26376	27.06225	190.26424	-55.04101	-129.60461	7.274923	117962.1209230423
421	837.93555	110.70463	994.38153	754.53845	444.92645	435.68872	1077.2295	20.50947	769.6667	380.8	841999	128.1775	27.01919	201.46524	-64.94686	-129.52171	7.2362137	118256.99092650414
