Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
226	2808.914	38.087524	2847.0017	2770.8267	3095.139	237.59201	3253.4392	2408.3564	1000.0	975.8	451999	151.66118	84.296875	227.54982	-95.0777	151.6597	84.29765	230.0278	-136.87572	-153.8674	28.470821	55183.658304452896
227	2839.3604	121.781494	2961.1418	2717.5789	2925.9937	651.0465	3337.6228	989.85004	1000.0	1000.0	453999	152.01979	84.69465	231.03061	-97.41472	152.02028	84.69605	230.31833	-106.82555	-153.93504	27.455929	55436.22833132744
228	1759.1749	786.4714	2862.042	1082.9652	2581.3777	1016.6122	3246.0095	369.47473	797.0	924.1	455999	152.77682	84.78566	236.19238	-95.87383	152.77441	84.78659	230.79134	-117.95767	-154.84976	28.208544	55686.058559179306
229	1561.0355	1332.7802	2893.8157	228.25526	2382.38	1159.688	3257.251	167.09811	1000.0	762.0	457999	152.9309	85.121414	226.60994	-129.45757	152.92912	85.121735	229.82162	-130.13342	-154.73721	27.972425	55916.558532476425
230	2315.4036	786.9467	3102.3503	1528.4569	2159.483	1008.09094	3187.7258	710.7834	752.5	802.3	459999	153.46193	85.06215	232.38307	-140.20123	153.46149	85.07081	230.19301	-175.4226	-155.57047	29.709898	56152.43620252609
231	2844.28	44.059082	2888.339	2800.221	2609.7175	948.83276	3282.1216	716.6191	974.0	924.3	461999	153.71616	85.4669	228.16493	-143.0915	153.71466	85.46866	228.77275	-133.62952	-155.74136	30.207447	56404.315012693405
232	2846.0234	3.0299072	2849.0535	2842.9937	3192.9023	62.197052	3313.1787	3104.8247	1000.0	1000.0	463999	154.0682	85.54324	226.8285	-139.89265	154.06839	85.54526	237.68748	-205.49353	-155.84373	32.142708	56657.596732616425
233	2324.0718	608.2148	2932.2866	1715.857	2938.901	323.47446	3213.5227	2159.194	1000.0	950.8	465999	154.61845	85.51359	233.55084	-158.5884	154.61858	85.51532	233.24246	-170.62505	-156.19785	31.337421	56902.67636227608
234	2243.5652	858.3359	2851.7158	1029.6957	3190.1868	64.75083	3338.177	3117.0085	788.6667	1000.0	467999	155.40392	85.33928	232.70596	-122.82486	155.4035	85.33867	228.77124	-121.90126	-157.44936	30.604458	57159.93649673462
235	2973.7695	19.703857	2993.4734	2954.0657	2932.2637	402.04434	3161.8848	1748.3365	1000.0	990.2	469999	155.70418	85.39314	233.92813	-118.10084	155.70592	85.389565	231.30786	-114.266815	-158.07953	29.568602	57411.57065439224
236	1798.5021	1110.9443	2901.0706	277.91238	2936.2393	341.12036	3166.0337	1957.9156	701.6667	954.1	471999	156.28227	85.3738	228.83644	-120.922066	156.28264	85.37756	227.32452	-159.19475	-158.20932	30.078024	57663.15287780762
237	2888.9165	67.373535	2956.29	2821.543	2826.268	736.12744	3160.1145	622.2667	1000.0	920.6	473999	156.51076	85.50558	229.7059	-110.11685	156.51306	85.5043	229.57886	-111.25274	-158.45865	29.787722	57913.44854617119
238	2893.446	40.09253	2933.5386	2853.3535	2956.7698	268.02463	3115.8474	2206.52	1000.0	1000.0	475999	157.05994	85.47945	228.7672	-120.136925	157.06036	85.481384	231.30333	-115.81886	-159.18019	29.785952	58168.36718726158
239	2975.544	29.577637	3005.1216	2945.9663	3068.4543	41.927967	3158.1262	2978.8474	1000.0	1000.0	477999	157.7529	85.39149	230.16547	-124.21462	157.7524	85.39463	227.80261	-109.879524	-159.64003	28.985447	58414.81090426445
240	2535.0898	358.59216	2893.682	2176.4976	3227.3809	47.98269	3284.621	3128.4038	878.0	1000.0	479999	158.6841	85.13125	231.93744	-159.94487	158.68283	85.13416	231.17165	-172.84718	-160.73268	27.96755	58674.86103463173
241	3025.942	22.035156	3047.977	3003.9067	2634.0247	832.39355	3142.4263	368.39294	1000.0	873.9	481999	159.21057	85.23535	240.98283	-133.33575	159.2107	85.23799	241.90836	-129.01947	-161.22476	29.40287	58926.2354695797
242	2969.6475	56.15918	3025.8066	2913.4883	2990.9849	72.770546	3136.9548	2873.5544	1000.0	1000.0	483999	159.93987	85.22507	240.86414	-102.86151	159.938	85.22581	238.8849	-95.105576	-161.8744	27.9377	59181.111783742905
243	2978.539	1.237793	2979.7769	2977.3013	2592.8274	861.7491	3143.47	136.07278	1000.0	866.7	485999	160.40039	85.216	233.4914	-98.83665	160.40141	85.21732	231.92416	-96.0739	-162.36357	29.26554	59440.80632901192
244	2933.729	47.040894	2980.7698	2886.688	3148.501	67.95648	3278.85	3040.0735	1000.0	1000.0	487999	160.99992	85.36315	231.23009	-114.94194	160.9989	85.3704	231.84354	-124.3484	-163.00648	28.97655	59702.57355237007
245	2703.276	202.57483	2905.8508	2500.7012	3082.6106	68.10598	3188.0583	2934.2627	1000.0	1000.0	489999	161.25822	85.79784	249.01027	-113.13932	161.25752	85.79274	236.19443	-83.685715	-162.9302	28.024952	59968.51607966423
246	2237.3396	1060.661	3007.672	737.5238	2244.2334	1029.5963	3152.2446	385.0865	761.3333	927.6	491999	161.85497	85.85053	240.70305	-90.205505	161.85396	85.85556	233.81862	-127.01537	-163.8858	30.068855	60223.62057900429
247	1267.7225	982.5558	2250.2783	285.16672	1916.5365	1305.2555	3225.951	-671.25104	888.5	765.8	493999	162.28937	86.11056	236.98645	-129.88422	162.28893	86.11428	234.35529	-137.6563	-164.10939	28.914125	60455.80795764923
248	2161.401	1036.7719	3198.1726	1124.629	3169.8757	70.59336	3269.1274	3020.447	1000.0	1000.0	495999	162.33536	86.60813	234.37917	-95.3488	162.33449	86.60904	232.96582	-117.89588	-163.99571	29.825819	60684.97341752052
249	3037.3306	92.08264	3129.4133	2945.248	3238.19	73.133224	3336.6216	3139.8743	1000.0	1000.0	497999	162.69342	86.78554	235.63167	-113.67128	162.69289	86.78691	234.57967	-85.11942	-164.7605	29.658016	60913.30001163483
250	3109.3687	19.34436	3128.713	3090.0242	2837.601	1183.0366	3373.876	-698.0669	1000.0	1000.0	499999	163.34576	86.7548	235.10202	-144.35286	163.34433	86.759026	237.03131	-102.78184	-165.71255	29.270838	61144.57931137085
251	2907.4978	22.975586	2930.4734	2884.5222	3304.243	61.234028	3420.3574	3217.8174	1000.0	1000.0	501999	163.65295	87.14574	242.3252	-106.59982	163.65276	87.1472	236.87071	-151.10123	-165.46016	28.421886	61374.205070734024
252	2939.5344	28.949951	2968.4844	2910.5845	1529.6353	1682.6243	3133.508	-2265.6282	1000.0	686.1	503999	163.69583	87.689735	245.00577	-90.36716	163.69545	87.69341	243.48227	-118.44002	-165.40855	28.626081	61580.34190750122
253	2946.9285	99.178955	3046.1074	2847.7495	2951.3557	127.60643	3062.9092	2592.3313	1000.0	1000.0	505999	164.20667	88.080635	240.64127	-96.12772	164.20499	88.08484	236.13875	-112.703255	-166.15793	30.401182	61811.673510074615
254	2964.794	39.802124	3004.5962	2924.992	2513.5498	1299.0087	3092.3838	-1374.0894	1000.0	1000.0	507999	164.43494	88.53877	246.1565	-101.71417	164.4331	88.54083	238.32962	-136.2068	-166.40799	29.754324	62041.132435798645
255	2726.7373	242.9701	2969.7075	2483.7673	3090.2378	130.9576	3268.4329	2870.6213	1000.0	1000.0	509999	164.37341	89.03769	240.25218	-128.57898	164.37437	89.03673	243.84639	-122.33401	-166.60257	31.182713	62272.32400846481
256	2986.4536	101.83508	3088.2888	2884.6187	2577.4526	1079.0005	3359.9377	118.46543	1000.0	794.5	511999	164.96333	89.130005	235.53497	-133.4167	164.96461	89.12999	238.25201	-107.798485	-166.80647	31.113106	62485.19856142998
257	3099.7615	40.62451	3140.386	3059.137	3143.7002	101.45244	3347.6487	3048.403	1000.0	1000.0	513999	165.59824	88.896484	238.41331	-109.76677	165.59573	88.90028	245.70442	-121.68934	-168.038	29.445265	62718.94030237198
258	3028.1392	10.055054	3038.194	3018.084	2744.5613	586.0424	3033.9495	999.9005	1000.0	935.7	515999	165.69054	89.24103	240.35274	-107.314995	165.69225	89.24619	244.32092	-105.83796	-167.50948	29.596188	62942.63351535797
259	3108.88	75.58069	3184.4604	3033.299	2994.8596	85.24855	3145.9338	2840.1155	1000.0	1000.0	517999	166.44292	88.96673	239.7664	-109.03283	166.44218	88.96818	243.99057	-103.72166	-168.8387	30.52746	63176.59542155266
260	3077.2427	110.94556	3188.1882	2966.297	2986.1401	105.41014	3129.4766	2743.3037	1000.0	1000.0	519999	166.9293	88.54577	245.51239	-119.48007	166.9282	88.54709	251.00522	-134.04091	-168.92783	30.920895	63408.31403040886
261	3068.5498	155.19617	3223.7458	2913.3535	3297.1028	73.30198	3417.6062	3210.3948	1000.0	1000.0	521999	167.47882	88.23187	254.5204	-146.22429	167.47993	88.23182	238.27013	-168.4237	-169.4112	29.800867	63639.55079746246
262	3105.1362	35.19812	3140.3342	3069.938	3052.5994	553.7869	3362.4019	1415.3157	1000.0	1000.0	523999	168.30354	87.88354	242.8184	-118.832275	168.30356	87.88805	250.35526	-122.286835	-170.36972	29.767038	63871.541164159775
263	3088.94	149.96008	3238.9001	2938.98	3302.3394	91.20948	3391.904	3070.232	1000.0	1000.0	525999	169.05801	87.416916	241.22375	-116.445694	169.05836	87.41674	255.69121	-129.53285	-170.95	29.147379	64101.36201548576
264	1893.2737	1357.5458	3250.8193	535.7279	3112.5325	78.92434	3261.7158	3006.7153	1000.0	1000.0	527999	169.20766	87.39706	251.59706	-122.94608	169.20778	87.39602	243.08667	-187.54672	-171.21858	29.557726	64337.1517124176
265	3156.0332	66.27246	3222.3057	3089.7607	2714.714	917.7811	3360.0137	316.371	1000.0	881.2	529999	169.69482	87.4375	247.63837	-102.86213	169.69563	87.437996	241.99814	-123.22262	-171.53946	28.662792	64557.119012117386
266	3142.4233	44.09851	3186.522	3098.325	2565.5603	991.6134	3246.3096	166.22148	1000.0	817.3	531999	170.80688	86.95714	258.87204	-130.28365	170.80675	86.959206	253.06343	-127.047615	-172.6306	28.781376	64777.63643145561
267	2086.7883	818.9121	3046.3325	1045.4276	1578.3206	1062.9788	3087.0154	356.65433	689.0	737.1	533999	171.20184	86.94545	242.92972	-111.68048	171.20308	86.94453	245.23903	-129.9487	-173.11758	28.245703	64991.925436496735
268	2630.2957	262.8274	2893.123	2367.4683	2626.6968	1027.0935	3346.1772	192.01457	890.0	908.8	535999	171.69348	86.81327	246.63428	-121.99686	171.69443	86.81327	244.39769	-120.16819	-173.60097	28.858944	65216.84488773346
269	3124.0776	27.697388	3151.775	3096.3801	1808.374	1071.9971	3094.4204	65.48223	1000.0	654.2	537999	172.41801	86.27162	247.7246	-101.98839	172.41922	86.27031	243.18272	-112.85507	-174.12222	30.47623	65425.124690532684
270	3094.7585	10.342041	3105.1006	3084.4165	3234.7703	56.97731	3323.9507	3112.7612	1000.0	1000.0	539999	173.08186	85.74788	243.08475	-83.52662	173.08134	85.75105	250.91068	-105.532104	-175.07886	29.222614	65663.0595190525
271	3001.354	85.1582	3086.5122	2916.1958	3141.1958	383.22934	3370.5227	2021.5566	1000.0	1000.0	541999	173.6967	85.375656	249.20844	-94.272125	173.6972	85.37329	249.7304	-87.32517	-175.61185	29.16549	65894.73635220528
272	2983.6772	157.81396	3141.4912	2825.8633	2524.0413	1340.6692	3555.7588	-591.90436	1000.0	858.4	543999	174.38165	85.17817	251.49658	-101.079056	174.38112	85.18189	245.43349	-81.243965	-176.2424	28.160809	66119.13814544678
273	2183.673	1416.3751	3201.9846	180.71027	3290.761	170.5894	3446.9165	2858.34	692.0	989.4	545999	174.80852	85.24337	248.09467	-176.29459	174.80914	85.24792	244.03796	-179.3227	-176.61957	29.517462	66352.7711725235
274	3199.2178	17.947266	3217.165	3181.2705	2983.8958	501.87054	3234.949	1496.088	1000.0	949.5	547999	175.27065	85.39263	244.92523	-122.753555	175.27092	85.39545	246.74327	-117.88721	-177.2209	28.489145	66581.71820402145
275	2469.8284	781.4458	3035.7385	1364.8055	2526.1404	1461.991	3325.6794	-953.95044	816.0	909.7	549999	175.58289	85.62424	247.7613	-152.6666	175.58186	85.62666	249.63013	-163.61826	-177.52525	28.495766	66811.11094474792
276	3153.8364	12.859741	3166.6963	3140.9768	3160.9053	545.0629	3536.741	1685.055	1000.0	933.4	551999	176.0996	85.833015	246.9962	-151.45753	176.10123	85.83282	246.14975	-140.69283	-178.23697	30.936966	67039.17241859436
277	3035.349	26.852661	3062.202	3008.4966	3120.0996	105.1216	3272.8186	2958.2688	1000.0	1000.0	553999	176.31792	86.1977	246.93138	-119.57449	176.31767	86.199394	248.53433	-130.10648	-178.14537	30.610706	67273.72514867783
278	1961.9008	840.15405	3102.9758	1104.5723	3241.308	144.22559	3426.1787	2962.7583	658.6667	1000.0	555999	177.12906	85.93636	246.85243	-98.0819	177.12984	85.93769	250.7113	-173.48155	-179.0241	30.000769	67505.84103393555
279	2982.143	241.49402	3223.6372	2740.6492	2953.3108	516.58856	3261.7554	1437.8843	1000.0	1000.0	557999	177.1885	86.19827	250.96599	-116.290436	177.18848	86.20117	260.83667	-103.652756	-178.9841	29.22618	67739.69726037979
280	2400.8872	535.4259	2936.3132	1865.4614	2670.4531	594.45654	3080.9229	1064.1997	1000.0	893.4	559999	177.4774	86.44345	251.22815	-102.7996	177.47726	86.446106	250.71762	-86.03018	-179.50044	29.046099	67969.14494657516
281	2246.8494	1092.2115	3053.652	702.7502	2838.9797	798.14307	3301.8186	493.58484	734.6667	906.0	561999	178.02032	86.60117	250.23549	-105.254105	178.02136	86.597466	257.9937	-116.96069	-179.83185	29.075945	68194.43983244896
282	1960.5326	1129.255	3089.7876	831.2775	2648.5598	905.4704	3249.247	353.8907	655.0	860.1	563999	178.02077	86.79089	251.9054	-107.268524	178.02177	86.79171	248.80496	-168.98296	-179.9542	31.715363	68419.97673130035
283	1646.773	1505.4651	3152.238	141.30789	2821.8235	898.46625	3396.1443	483.83084	1000.0	871.5	565999	178.07916	86.989105	248.39915	-115.34196	178.08018	86.9828	247.56367	-128.92427	-179.99516	31.136658	68644.17003726959
284	3187.5679	49.246704	3236.8147	3138.3213	2948.1775	588.87976	3250.542	1350.3801	1000.0	921.5	567999	178.09152	87.46385	251.97594	-140.26941	178.09357	87.46448	248.23486	-158.4771	-180.01065	33.844032	68872.69817495346
285	3009.5566	17.089722	3026.6462	2992.4668	3225.0447	48.44372	3280.1238	3132.17	1000.0	1000.0	569999	178.35973	87.68367	254.67496	-120.61206	178.36089	87.68591	250.55797	-165.91357	-180.64978	34.50072	69106.34058332443
286	2834.6243	458.175	3216.9954	2190.4148	3219.9219	427.2396	3474.2078	1953.1229	907.3333	1000.0	571999	177.5757	89.13689	249.19077	-131.46664	177.57774	89.132355	248.60492	-120.12932	-179.93567	32.651344	69342.36716628075
287	2930.9976	56.447998	2987.4456	2874.5496	3132.4204	56.423008	3259.1882	3052.0603	1000.0	1000.0	573999	177.28291	90.14983	249.86226	-170.69962	177.28513	90.15052	249.88043	-140.77065	-179.67876	33.09382	69576.62972521782
288	3065.5186	5.125366	3070.644	3060.3933	2978.816	66.26891	3076.4937	2859.0466	1000.0	1000.0	575999	177.75424	90.28924	250.30276	-109.09214	177.75597	90.28621	249.86917	-109.744194	-179.93272	32.370987	69810.86912202835
289	2902.1555	235.88062	3138.0361	2666.275	2465.0044	977.9165	3216.058	675.65894	938.5	923.7	577999	178.06776	90.01941	250.09518	-105.31693	178.0683	90.01989	249.00748	-132.02815	-180.61713	33.875256	70046.3979344368
290	2975.5269	86.99463	3062.5215	2888.5322	2735.5718	555.9182	3081.9788	1084.2775	1000.0	941.1	579999	178.38388	90.0159	252.56258	-99.03336	178.3868	90.01294	261.3896	-135.21701	-180.61688	33.85977	70272.62365603447
291	2496.692	587.40155	3084.0935	1909.2904	3043.7253	941.75946	3457.0288	225.40337	805.0	909.1	581999	178.8069	89.54071	274.51962	-126.0476	178.80579	89.54577	255.51678	-146.39848	-181.70871	34.136707	70502.179646492
292	2589.6628	758.7946	3128.546	1516.5687	3221.397	70.78657	3313.7974	3110.721	830.6667	1000.0	583999	179.2764	89.0309	254.34293	-137.66702	179.27658	89.032845	250.3989	-113.128746	-181.7095	32.92219	70737.33607316017
293	1493.5685	1285.5104	3253.3684	218.53152	3473.0405	91.55985	3612.0005	3339.8477	465.33334	1000.0	585999	179.90132	88.746	251.02995	-110.339096	179.9013	88.74675	260.3516	-137.93253	-182.14165	32.38592	70971.79664516449
294	3302.9858	111.56311	3414.5488	3191.4226	3465.8804	70.15505	3581.5762	3379.969	1000.0	1000.0	587999	179.6291	89.4466	255.95836	-107.969765	179.6289	89.44797	249.9817	-99.9359	-182.20364	30.864565	71204.3177061081
295	3222.125	38.104492	3260.2295	3184.0205	2703.7622	728.67847	3456.7717	1353.2224	1000.0	876.9	589999	179.98479	89.30189	250.64397	-121.34679	179.98483	89.301346	248.84898	-122.864	-182.4583	32.363625	71432.77421545982
296	1621.0497	1291.0404	3207.009	105.411194	3321.6655	98.96587	3492.9282	3188.2417	516.5	1000.0	591999	180.7243	88.95261	256.38315	-207.96896	180.72359	88.95223	252.71986	-210.0849	-182.98088	33.34127	71669.74579882622
297	3128.7573	44.327026	3173.0845	3084.4304	3480.3022	60.92432	3586.4204	3354.723	1000.0	1000.0	593999	181.96783	87.73069	250.27795	-238.61215	181.96758	87.72953	252.90544	-237.88202	-184.39566	34.078556	71904.67866230011
298	2489.4592	665.5636	3205.736	1602.4796	2940.3032	819.0164	3450.7202	794.661	837.3333	887.2	595999	181.82678	88.049866	252.80048	-182.68202	181.82608	88.05733	257.73874	-173.39389	-184.03285	34.44822	72135.95864629745
299	3231.3867	22.872925	3254.2598	3208.514	2755.4597	850.86523	3259.844	331.48026	1000.0	885.9	597999	182.67316	87.4195	256.71042	-175.72324	182.67319	87.41941	252.69052	-159.2342	-184.46948	32.159496	72364.19197368622
300	3087.5068	47.801758	3135.3086	3039.705	2930.039	701.5525	3284.552	833.51117	1000.0	925.3	599999	182.91817	87.36433	259.84106	-141.0122	182.91801	87.36729	254.08452	-126.54438	-185.04005	34.13857	72594.02513718605
301	2161.2642	1064.2913	3225.5554	1096.9729	2444.7317	1024.714	3432.0264	344.3189	682.5	792.9	601999	183.12366	87.48874	254.85596	-112.050316	183.1229	87.489655	255.60716	-128.16765	-185.00781	33.472233	72816.09399151802
302	3084.7417	22.37207	3107.1138	3062.3696	3180.008	545.1333	3507.3784	1611.8936	1000.0	936.0	603999	183.26189	87.84241	257.85544	-129.49796	183.2618	87.842415	257.39084	-129.68921	-185.39409	31.987381	73049.50369119644
303	3318.6313	34.143677	3352.7751	3284.4878	2943.3909	747.58203	3359.303	729.61957	1000.0	924.9	605999	183.79684	88.022896	253.53516	-98.94214	183.79585	88.02368	266.02402	-162.86736	-185.65732	33.7136	73279.65555262566
304	3187.819	33.388428	3221.2075	3154.4307	3083.736	654.0632	3397.4688	1129.6063	1000.0	1000.0	607999	183.81161	88.51807	254.06595	-102.67012	183.81197	88.51975	258.59818	-96.84024	-185.90341	32.128536	73515.45071816444
305	3176.9116	51.42981	3228.3413	3125.4817	2553.1792	791.6108	3262.5474	935.6737	1000.0	883.7	609999	183.46767	89.36465	255.85834	-108.07096	183.4683	89.36536	258.6472	-100.309135	-185.4907	30.983027	73746.73541855812
306	3190.753	144.16565	3334.9187	3046.5874	3282.931	104.9181	3456.0913	3122.6995	1000.0	1000.0	611999	183.95888	89.55031	254.32722	-113.73802	183.95898	89.54849	257.39053	-88.35931	-185.87053	32.93979	73982.31521821022
307	3092.8389	68.25647	3161.0955	3024.5825	3164.5378	804.24255	3617.673	767.1603	1000.0	920.4	613999	184.03967	90.22823	258.81448	-155.42975	184.03914	90.23011	254.25208	-175.6214	-185.88826	32.958015	74214.88967251778
308	3151.4058	53.36267	3204.7686	3098.0432	2292.109	1311.1057	3248.2317	-719.20575	1000.0	873.4	615999	184.0244	90.8182	262.60648	-135.19804	184.02638	90.81856	256.38147	-138.233	-186.08131	33.342415	74443.25876998901
309	3037.021	3.817749	3040.8389	3033.2034	3114.236	161.35324	3325.818	2768.4739	1000.0	996.9	617999	183.89677	91.354004	267.53653	-118.977486	183.89732	91.35274	254.75189	-139.3183	-185.74574	33.321407	74678.4530134201
310	1103.8036	888.9456	2359.6106	425.4209	3070.7205	476.63217	3439.512	1834.8745	629.6667	941.2	619999	184.25284	91.26094	259.60065	-135.8281	184.25397	91.26379	256.73837	-178.6034	-186.20485	36.02898	74911.63583278656
311	2716.7607	550.5952	3215.546	1949.5432	2500.7546	1030.6683	3396.869	425.8113	893.0	913.9	621999	184.47987	91.384445	258.75095	-123.43246	184.47942	91.38223	257.6823	-103.761925	-186.3218	35.44248	75142.73865675926
312	2614.7944	521.4221	3136.2166	2093.3723	2033.4275	1101.9044	3486.327	267.45135	855.0	917.2	623999	184.54118	91.702034	262.54108	-145.95044	184.5407	91.70623	261.44153	-134.37059	-186.6332	37.975838	75375.16460752487
313	2574.773	641.6982	3216.4712	1933.0748	3092.0474	66.83332	3167.1543	2966.1458	803.5	1000.0	625999	184.38608	91.92266	255.04207	-119.54576	184.38652	91.92188	256.25067	-155.22723	-186.5885	37.843876	75611.04097604752
314	2432.591	958.6229	3173.4924	1078.9132	3093.0637	78.22697	3204.0964	2917.0974	786.0	1000.0	627999	184.99176	91.27779	258.77753	-126.80179	184.99174	91.28222	258.45615	-135.23969	-187.33516	38.339756	75850.57634782791
315	3192.577	83.22119	3275.798	3109.3557	3449.5234	116.1878	3613.833	3211.0642	1000.0	1000.0	629999	185.17184	91.10682	263.79684	-131.2476	185.17116	91.109886	263.54822	-150.98846	-187.27011	38.464256	76086.97745847702
316	2512.3123	765.4679	3109.097	1431.745	3173.1777	613.0869	3477.549	1343.3859	816.3333	1000.0	631999	185.4242	91.17939	268.61993	-124.01403	185.424	91.18122	257.41196	-139.31396	-187.38081	39.413937	76322.93454551697
317	3229.3394	27.83252	3257.1719	3201.5068	3125.4272	898.8652	3611.7664	498.98	1000.0	898.0	633999	185.84752	91.20777	259.5798	-109.592285	185.84827	91.21047	257.31778	-130.74452	-187.92194	36.71959	76553.41334366798
318	3193.641	84.90234	3278.5435	3108.7388	3326.6218	290.91937	3550.3552	2472.4016	1000.0	978.7	635999	185.55402	92.03236	261.00247	-105.10446	185.5545	92.034744	269.33762	-136.72508	-187.79604	37.83353	76790.14671278
319	1444.3894	1666.8322	3111.2217	-222.44275	3131.8257	119.68705	3295.4565	2950.3928	1000.0	1000.0	637999	185.28262	92.584885	289.40436	-190.43335	185.28302	92.58669	276.03043	-132.43593	-187.26189	38.697765	77026.54401397705
320	3262.4348	24.801758	3287.2366	3237.633	3165.189	487.80005	3524.174	1759.6553	1000.0	1000.0	639999	185.1169	92.81413	256.82422	-131.49806	185.11726	92.80806	255.55763	-107.61309	-187.19232	39.115257	77263.25454568863
321	3138.6846	26.897827	3165.5823	3111.7866	3358.6587	95.588165	3498.4348	3229.433	1000.0	1000.0	641999	185.0326	93.12621	271.2937	-133.33899	185.03217	93.12977	271.47083	-112.466385	-187.05731	40.844078	77502.4823000431
322	3101.696	3.5742188	3105.2703	3098.1218	3429.888	71.9877	3520.2214	3324.5742	1000.0	1000.0	643999	185.13336	93.17302	261.10657	-198.74388	185.13255	93.1767	257.13263	-165.12308	-187.67566	37.79504	77739.3783056736
323	3066.5347	9.076416	3075.611	3057.4583	3277.8203	90.59492	3417.403	3149.4888	963.0	1000.0	645999	185.30368	93.036194	256.44205	-107.56628	185.30405	93.03455	258.7946	-125.08626	-187.61287	36.97578	77976.9477789402
324	3008.3362	122.35425	3130.6904	2885.982	3274.4866	86.16895	3408.4458	3052.5042	1000.0	1000.0	647999	185.9409	92.30732	260.17386	-125.4974	185.94092	92.3082	262.785	-107.87204	-188.2721	36.112892	78220.28147745132
325	3006.1235	129.5404	3135.6638	2876.583	2018.2604	1500.5562	3380.4844	-668.6348	1000.0	754.1	649999	186.1233	91.99931	273.7062	-118.95053	186.122	92.000175	261.41724	-159.43666	-188.17157	36.369125	78440.33654618263
326	2120.1836	1267.3529	3284.0605	357.85632	2976.5645	956.663	3339.0466	107.95846	652.6667	904.8	651999	186.72388	91.42576	258.1961	-120.29776	186.7243	91.42564	258.48956	-129.39355	-188.80626	37.53825	78676.92142057419
327	2139.7869	935.8511	3075.638	1203.9358	3248.0251	293.24182	3433.434	2387.1682	685.5	972.3	653999	187.32198	90.64273	259.3966	-121.515144	187.32068	90.64419	259.45358	-124.71363	-189.4691	39.285503	78914.04211783409
328	3292.0593	4.3395996	3296.399	3287.7197	2232.8247	1233.5786	3588.5378	504.3031	1000.0	807.2	655999	187.99953	89.765594	256.31262	-114.54021	187.9963	89.77127	258.89172	-108.80539	-190.77907	37.426884	79140.75160074234
329	2411.2734	760.65344	3171.927	1650.6201	3397.1353	89.21236	3522.7554	3164.4895	1000.0	1000.0	657999	188.00703	89.529915	259.7018	-128.57538	188.00871	89.52839	261.18893	-127.176285	-190.5644	41.609413	79379.74754309654
330	3286.2053	2.9973145	3289.2026	3283.208	2693.0615	1203.358	3464.5093	-667.0691	1000.0	934.0	659999	188.54764	88.944626	263.84653	-95.57363	188.54591	88.95086	257.70895	-126.462074	-190.63925	38.77472	79618.68372368813
331	3160.0762	95.35852	3255.4346	3064.7175	2795.2236	1108.9404	3433.0378	184.44485	1000.0	840.0	661999	188.87354	88.56387	293.0436	-157.77744	188.87263	88.56461	261.19724	-124.53155	-190.86862	38.339207	79846.2914981842
332	2267.112	722.44556	3167.454	1398.6953	2737.4456	981.22644	3466.8223	628.0217	710.3333	815.6	663999	189.31186	88.30353	264.6305	-108.05657	189.31122	88.30866	258.66785	-123.797264	-191.42844	38.477844	80073.2731525898
333	2189.1775	1322.2622	3153.4329	319.5249	3031.3545	588.20233	3448.2444	1537.5383	715.6667	948.8	665999	189.27579	88.62357	269.37274	-114.03231	189.27548	88.62853	269.75183	-187.491	-191.35612	38.77207	80313.77968335152
334	3260.8513	13.095215	3273.9465	3247.756	2861.6274	807.1245	3312.3337	522.12396	1000.0	1000.0	667999	189.90337	88.222305	268.34927	-117.312386	189.90285	88.22487	276.84747	-124.347984	-192.13466	39.48671	80561.29086661339
335	2469.4783	1211.3936	3357.205	756.6911	3308.6746	466.09793	3573.0354	1940.6217	751.3333	1000.0	669999	189.98882	88.44665	266.85434	-145.89992	189.98985	88.44561	272.05008	-138.50308	-191.63956	40.164734	80799.86061286926
336	2256.3088	860.59375	3116.9026	1395.7151	3121.35	654.84955	3459.1904	1164.2157	718.5	1000.0	671999	190.5071	88.4646	263.21588	-136.00772	190.50742	88.46603	259.12213	-124.57565	-192.31316	39.34654	81047.20283985138
337	3218.2976	44.01001	3262.3076	3174.2876	3105.134	794.2236	3488.371	728.4384	1000.0	922.3	673999	190.49666	88.92547	258.48505	-162.14401	190.49402	88.93607	258.60632	-142.99248	-192.3931	39.52171	81284.72494530678
338	2180.4036	1372.1694	3175.3193	240.07358	2109.7283	1328.3564	3541.6506	-312.9307	695.6667	780.1	675999	190.95976	88.64064	267.04565	-115.78325	190.9602	88.64335	269.5684	-145.32289	-192.78868	38.320953	81516.17720723152
339	3073.5107	97.42053	3170.9314	2976.0903	3036.395	98.89594	3208.186	2890.6052	1000.0	1000.0	677999	191.09389	88.72473	277.2635	-179.7322	191.09338	88.72139	257.9856	-140.3357	-192.99867	39.186203	81760.1513094902
340	3227.0325	66.224365	3293.2568	3160.808	3394.0854	79.45914	3535.7734	3257.6548	1000.0	1000.0	679999	190.9729	89.24815	262.58728	-124.55519	190.97456	89.24932	263.77814	-138.46973	-193.16792	44.19221	82002.8757750988
