Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
100	1003.3073	299.75125	1488.8046	597.8348	305.83334	247.96906	72.28264	308.4696	0.6492214	202000	-7.554889e-09	320.16748	-0.0057096197	-132.15933	0.6893105	0.019630974	0.206	4.0	776.4434916973114
101	1197.9182	423.31412	1940.1841	667.82434	369.6	252.7839	68.446045	309.28964	0.96688604	204000	1.7404556e-08	376.5173	-0.025422676	-205.051	0.68888414	0.007150549	0.1775	79.0	784.7266764640808
102	1044.9559	244.2243	1441.7515	740.54834	315.66666	251.69324	70.02963	311.32013	12.515495	206000	9.015203e-09	293.90897	-0.012168792	-132.96887	0.67456764	0.015792673	0.1735	9.0	791.7832646369934
103	1562.5941	403.91296	2072.7231	1084.943	516.0	278.77808	53.33583	313.11038	16.618313	208000	1.0162592e-08	540.9173	-0.02762038	-315.57254	0.67407477	0.007614464	0.124	79.0	800.1248075962067
104	1262.6249	334.86316	1769.8566	959.54755	402.0	258.5426	61.6939	309.6487	4.2590346	210000	9.786338e-09	394.67938	-0.026922014	-204.80943	0.6595153	0.009933305	0.1525	79.0	808.4998092651367
105	1238.4205	251.63824	1582.3176	903.1313	378.2	254.537	69.47581	309.17313	-2.191812	212000	-8.717179e-09	481.58804	-0.004069045	-281.29575	0.66051817	0.015145723	0.1335	4.0	815.2152435779572
106	1770.2352	762.2619	2801.9265	983.6968	578.6667	274.75296	54.608036	312.71017	2.1653814	214000	2.1606683e-10	491.1229	-0.03008842	-250.73181	0.6603327	0.008747576	0.166	79.0	823.56751537323
107	1475.5499	735.6939	2695.6287	738.2696	473.0	265.53394	61.89609	312.02084	8.746744	216000	-1.7866492e-08	299.685	-0.027319541	-185.0192	0.6672428	0.013470204	0.152	79.0	831.9195458889008
108	1518.7972	980.93005	2897.3523	695.262	511.66666	271.90018	51.27727	310.1151	5.5072737	218000	1.3887882e-08	644.53186	-0.027720895	-191.25494	0.66299564	0.010193966	0.1675	79.0	839.8587374687195
109	936.37726	233.39165	1427.042	689.10803	282.2857	233.82556	75.35317	306.82678	0.21105433	220000	-3.762543e-09	698.8047	-0.027937867	-394.97333	0.6552236	0.012550352	0.1755	79.0	848.1937747001648
110	946.4716	171.45253	1239.4235	817.2051	294.25	266.3555	61.079918	310.05023	9.029215	222000	1.1119992e-09	521.59564	-0.02676275	-123.3884	0.6639301	0.009238611	0.16	79.0	856.3794682025909
111	1717.2695	577.3728	2413.7937	999.9822	531.3333	269.18875	55.29174	310.35468	7.076397	224000	3.6600978e-09	541.56586	-0.013215836	-323.8062	0.65002745	0.016356891	0.234	10.0	863.3594768047333
112	1146.9602	324.63477	1555.0388	851.89496	343.6	253.37357	76.4316	313.03693	-1.3580041	226000	-2.2947788e-09	288.9352	-0.010522644	-154.58014	0.6507503	0.015266474	0.145	13.0	870.845862865448
113	951.70685	198.03749	1212.5126	657.21246	282.0	254.17882	76.60522	317.01666	9.427082	228000	1.257658e-08	281.28992	-0.025399767	-189.7817	0.6499467	0.015297583	0.156	66.0	878.6612029075623
114	1122.1466	248.35124	1490.9061	835.49774	350.0	268.32898	68.02635	315.93277	4.2409215	230000	2.6114286e-08	777.0009	-0.027763888	-493.58002	0.65042186	0.00782177	0.1845	79.0	886.7856233119965
115	1224.1079	159.30147	1485.5361	1046.651	370.4	249.15259	67.072945	310.9316	4.297049	232000	2.667308e-09	760.88776	-0.014732002	-628.5632	0.66279477	0.015676763	0.2085	13.0	894.1359302997589
116	924.4277	266.6886	1443.6067	641.32684	274.5	256.5131	75.72437	315.2313	4.998456	234000	5.1259996e-09	414.02942	-0.028684793	-156.82742	0.66272193	0.011655835	0.163	79.0	902.259788274765
117	871.0884	447.93845	1901.2566	463.18024	269.0	255.70822	73.444214	317.2032	14.314272	236000	-9.998679e-09	632.25397	-0.014084774	-373.9748	0.66249055	0.015429618	0.188	14.0	909.4861900806427
