Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
191	2614.7446	961.29974	3959.5723	1769.9214	3434.1353	1673.1442	5119.0312	1132.028	510.66666	667.0	381999	377.4293	183.08113	708.34863	-39.08683	377.43008	183.08055	716.34784	-56.30215	-2.0657613	6.4773383	51.49964	-21.672844	-379.43643	236.58803	83591.10215234756
192	2075.3254	1126.5173	4217.8203	1059.5542	5116.758	11.327011	5134.77	5100.2866	413.33334	1000.0	383999	378.6971	182.93674	687.86273	-24.471285	378.69583	182.9377	698.88104	-21.506275	-2.0169797	6.443455	68.17667	-23.121693	-380.64233	238.56319	84497.25784683228
193	3526.2842	1519.3303	5068.1055	1459.3651	1899.0172	1403.9438	5124.077	911.1893	699.0	366.2	385999	378.10043	183.4752	696.75446	-29.90546	378.1005	183.469	694.93243	-31.350353	-2.3355668	6.344563	50.88972	-23.817825	-379.99637	238.6461	85332.46578216553
194	3554.9822	543.0227	4098.005	3011.9595	5000.9004	537.47473	5198.7754	3388.603	719.0	965.3	387999	379.59512	183.42984	739.41125	-23.12431	379.59607	183.43195	743.9645	-30.067104	-2.0437946	6.46833	47.426804	-21.45234	-381.49295	237.49998	86247.63039064407
195	3556.459	2210.122	5134.404	430.92355	5212.5205	4.5596905	5221.6104	5204.185	697.3333	1000.0	389999	380.43335	183.50142	818.7239	-27.752806	380.43347	183.50262	760.9161	-26.23523	-2.111944	6.4651446	43.70694	-22.33477	-382.37036	235.52856	87162.02466988564
196	5095.3516	5.298584	5100.65	5090.0527	2831.9346	1641.4724	5250.539	1059.1628	1000.0	539.0	391999	381.50232	183.52635	805.54034	-22.99719	381.50443	183.52716	776.5386	-41.89148	-2.087077	6.6144037	64.21222	-20.505444	-383.4416	237.42975	88026.5938975811
197	4290.9087	1095.2776	5074.294	2741.9868	4397.1807	1553.5148	5188.399	809.68854	844.0	850.6	393999	382.4955	183.76251	896.8094	-26.550032	382.4972	183.75551	868.8023	-25.67536	-2.3202899	6.5123143	46.29684	-20.112492	-384.4035	235.49153	88916.24690747261
198	1553.1013	1401.8877	3975.8857	609.3158	4408.963	1411.0049	5117.3813	1205.7195	307.75	863.9	395999	383.47903	183.33257	755.12885	-27.82213	383.47943	183.32837	789.4731	-25.981087	-2.3374524	6.510959	52.37726	-22.99427	-385.32135	237.03625	89815.2188296318
199	5075.382	10.649414	5086.0312	5064.7324	3720.2563	1752.5421	5319.612	1053.5891	1000.0	698.0	397999	383.96332	183.72688	694.0414	-29.964533	383.96164	183.72688	729.9743	-35.70382	-2.2526522	6.533646	52.342514	-21.910725	-385.89612	231.47044	90689.95316338539
200	3976.8965	1617.5193	5122.4746	1689.3798	3716.0496	1483.1484	5240.5117	1635.8971	774.0	709.1	399999	385.02625	183.99667	716.00073	-25.884192	385.0278	183.99088	678.26514	-32.045063	-2.14318	6.4909186	48.442158	-21.184187	-386.909	233.29753	91554.36272001266
201	3224.703	1826.7904	5092.531	745.09827	2559.6943	1629.9159	5226.7275	821.8566	638.0	484.4	401999	386.1416	184.57509	695.21783	-38.61428	386.1416	184.57713	676.9019	-34.618526	-2.2050366	6.323254	61.25735	-21.31928	-387.98303	232.21616	92395.0616440773
202	2947.6719	1202.1537	4603.792	1786.8806	5231.657	6.4523263	5239.7593	5219.5264	574.0	1000.0	403999	386.92236	184.43286	691.6584	-29.554268	386.92343	184.42886	658.4579	-33.336857	-2.0897293	6.4003477	51.815	-20.243586	-388.75925	234.88484	93297.95065402985
203	3881.805	1778.9819	5171.7485	1366.2184	4654.1377	1273.4587	5084.784	833.77454	752.6667	917.8	405999	386.9821	184.50883	679.231	-35.62407	386.9843	184.50438	685.0013	-39.24862	-2.075103	6.5860934	47.59513	-19.60419	-388.85547	236.88618	94213.24327921867
204	3341.8066	1251.5577	5084.5728	1649.0071	2512.982	1644.2991	5151.503	1002.78503	655.5	486.1	407999	388.14697	184.18042	708.7884	-41.102386	388.14767	184.17822	664.0901	-58.23718	-2.1642745	6.5609493	63.924328	-19.80842	-390.05725	233.77776	95080.1974568367
205	2046.444	268.31555	2425.4924	1841.703	3370.3198	1512.2001	5255.5356	1061.7405	402.33334	644.0	409999	388.9181	184.53055	693.7018	-42.56826	388.91956	184.52766	683.73285	-33.543583	-2.1024394	6.4787703	52.03682	-20.250332	-390.7677	236.38203	95960.02107858658
206	3495.311	1533.0806	5104.613	1478.1353	4322.7437	818.0771	5225.2954	3021.2053	682.75	829.7	411999	388.64584	185.16934	711.63495	-34.838326	388.64505	185.16681	713.4688	-50.77775	-1.9558264	6.596245	52.63196	-20.38433	-390.55386	238.36336	96867.89664292336
207	1967.1371	604.56537	2698.6394	958.2245	2257.427	1096.217	4637.913	1067.4055	386.6	425.6	413999	389.785	185.02968	738.784	-46.468178	389.78632	185.03099	693.3773	-31.596794	-1.8122228	6.6391573	61.822998	-23.659687	-391.67847	236.28043	97724.63991379738
208	2492.2688	1504.4757	5058.351	1209.447	5062.6772	351.7965	5192.0146	4007.7417	489.25	977.2	415999	390.86105	184.77661	644.9445	-70.7262	390.86237	184.77333	662.7619	-54.641163	-1.9228039	6.6206565	52.870102	-21.374783	-392.68414	237.30733	98653.34220767021
209	4052.7124	1033.8369	5086.5493	3018.8755	1742.4254	484.141	2403.782	1155.3184	800.5	326.4	417999	390.9738	184.92534	623.8454	-24.363665	390.97467	184.9235	656.4487	-26.934914	-2.0916584	6.5261865	49.664494	-23.045755	-392.80338	236.65509	99493.07746577263
210	3701.2754	1388.4458	5127.005	1819.1613	3430.4731	1280.2832	5225.8516	1960.5251	727.3333	656.3	419999	391.9972	184.82149	690.0833	-32.868385	391.99854	184.81702	666.6672	-35.52661	-2.1771512	6.496193	48.35852	-20.44552	-393.77353	233.82877	100376.97608947754
211	5098.3823	12.182617	5110.565	5086.1997	1317.8633	883.17	3637.6348	687.0251	1000.0	247.6	421999	391.9958	184.48256	762.1442	-43.67784	391.99756	184.48128	722.48364	-38.090454	-1.8752126	6.517884	57.7529	-22.016247	-393.78903	233.93181	101207.36876130104
212	3744.6074	802.668	4874.9985	3089.5437	2698.7554	1389.6056	5233.6177	1169.6808	746.0	516.4	423999	393.11963	183.9086	764.00146	-39.41728	393.11615	183.9112	721.2011	-25.304512	-1.9517266	6.493107	56.26824	-21.512108	-394.90915	233.39104	102072.13154602051
213	1983.2448	1254.0272	3615.3623	566.3362	4772.5103	1100.88	5149.8286	1469.9375	397.33334	928.1	425999	393.35583	183.9688	677.2953	-43.752815	393.3583	183.96565	633.7534	-28.635727	-2.0254312	6.467164	55.551727	-22.330769	-395.134	232.87239	102983.9490506649
214	4526.6484	655.1136	5043.0444	3602.296	2127.1821	1446.956	5305.39	703.45557	895.6667	401.6	427999	393.37827	183.80641	631.04443	-26.336452	393.38177	183.80307	632.3383	-21.696482	-2.1799834	6.3902984	46.921494	-21.313175	-395.10544	228.28246	103741.03370332718
215	1551.2485	488.51312	2290.9604	663.05597	1964.4529	1680.2388	5214.7173	808.5673	308.5	372.4	429999	393.15933	184.48627	688.1665	-36.90194	393.15973	184.47868	684.5934	-31.6845	-2.0592697	6.4382124	45.93848	-21.24694	-394.89404	235.34221	104445.52162408829
216	2406.6587	925.5903	3335.336	1093.5824	4661.3096	1240.9958	5312.952	2155.7961	479.25	878.4	431999	393.0071	184.79169	650.9661	-28.469643	393.0084	184.78697	660.3383	-26.012789	-2.2383044	6.5068307	42.482006	-21.823587	-394.76074	235.12222	105188.79889678955
217	2175.025	926.9178	3412.9775	853.8033	4115.505	914.8827	5303.9854	2382.8042	429.0	785.6	433999	394.5623	183.99858	669.67395	-42.926758	394.5637	183.9985	713.56384	-29.64135	-2.1708448	6.585704	55.422707	-22.975412	-396.34494	235.2535	105950.9707827568
218	5107.1475	33.651123	5140.799	5073.4966	2155.7837	865.47974	4023.5188	1028.437	1000.0	407.5	435999	394.4364	184.12065	643.84937	-32.90116	394.43542	184.11765	642.2335	-28.227434	-2.1291022	6.6045094	49.872612	-19.159473	-396.16818	238.30374	106728.72764635086
219	4077.834	993.1837	5071.0176	3084.6501	2331.697	810.44165	3849.4924	804.6772	803.0	435.9	437999	396.00195	184.0051	663.9083	-30.927582	396.00592	183.99747	681.6685	-25.230938	-2.1556964	6.614498	50.19075	-20.762133	-397.75705	237.0274	107515.3924343586
220	4467.5254	462.2466	5116.8574	4077.4067	3323.5247	1346.1725	5276.7573	1509.528	868.0	631.2	439999	396.81772	184.097	664.9409	-23.775755	396.81793	184.09088	677.54	-26.962032	-2.3141696	6.550866	55.988373	-21.558601	-398.55237	231.19789	108326.78168773651
221	3110.9744	1536.0977	5195.5547	1539.2626	3901.1309	1613.2004	5265.142	941.18677	602.6667	742.0	441999	397.70483	184.00131	622.7224	-32.107994	397.70673	183.99678	646.4436	-32.96644	-2.360623	6.5073586	53.04492	-19.288137	-399.40405	235.50401	109137.080889225
222	4907.411	254.01685	5161.4277	4653.394	4120.9834	914.42676	5191.8936	2655.8708	953.0	794.0	443999	397.56573	184.03941	669.3524	-29.444382	397.56476	184.03606	645.1442	-32.467766	-2.3640773	6.4867005	54.28598	-22.424736	-399.29477	233.60678	109889.07288098335
223	4035.5552	1048.5741	5084.1294	2986.9812	3980.9702	1310.3475	5308.1313	2346.5554	790.0	753.5	445999	397.90424	184.17368	643.38354	-43.300407	397.906	184.16812	639.57465	-50.378407	-2.2025096	6.531483	46.310314	-19.937403	-399.64554	234.43811	110692.18271517754
224	3995.1335	1546.8649	5098.498	1807.5642	4761.525	775.61566	5204.3604	2803.1465	784.3333	916.8	447999	398.42377	183.8635	639.7727	-35.55559	398.42593	183.86397	628.42804	-31.122118	-2.4308555	6.5492854	62.341724	-22.343786	-400.15582	230.73325	111530.72051143646
225	4705.4795	353.364	5058.8433	4352.115	4358.3394	1535.4075	5272.556	1257.469	923.5	838.5	449999	400.838	182.96033	639.4987	-26.423326	400.8355	182.95021	629.90906	-28.031942	-2.240596	6.392469	51.208427	-19.887552	-402.60837	226.00867	112356.22543644905
226	3688.5574	1633.5376	5068.5176	1394.0679	4519.1855	1304.7018	5284.448	1238.9242	729.6667	858.7	451999	400.52487	183.44972	677.48773	-28.79641	400.5284	183.4446	679.0588	-29.045225	-2.3600478	6.4421473	56.98667	-20.214968	-402.2608	230.02544	113178.37794184685
227	5068.397	8.172852	5076.57	5060.224	3278.2905	1261.5374	5326.011	1604.1466	1000.0	615.5	453999	401.64853	183.19212	670.24164	-24.530664	401.64905	183.19193	668.6756	-33.78542	-2.3507168	6.4464965	46.6369	-24.04163	-403.3491	226.89015	113976.06751608849
228	5121.421	53.62793	5175.049	5067.793	4027.3696	1264.1667	5140.0254	2000.4003	1000.0	781.3	455999	401.4763	183.65778	656.3073	-43.3397	401.47644	183.65215	649.5526	-29.57579	-2.318949	6.3920736	52.778347	-19.78582	-403.12137	232.13637	114800.35074591637
229	5060.561	17.512695	5078.0737	5043.0483	5145.718	6.3161216	5155.379	5137.3364	1000.0	1000.0	457999	402.86813	183.10852	621.0043	-29.145578	402.86676	183.10384	700.66766	-34.412422	-2.2607913	6.493337	45.106346	-20.898544	-404.56778	230.6355	115651.39939117432
230	4156.5635	813.34155	5049.2944	3082.0579	1040.0569	573.446	2487.1516	578.2811	820.3333	197.0	459999	403.33167	183.35307	647.0786	-29.399006	403.33212	183.35197	645.4406	-22.987118	-2.55081	6.5903664	49.67397	-23.225811	-405.0647	224.74423	116437.31487679482
231	5076.241	19.242676	5095.484	5056.9985	4631.9116	1185.9321	5167.7876	1273.0833	1000.0	898.1	461999	404.3773	183.10152	663.8879	-22.974611	404.37988	183.09999	626.2988	-24.457535	-2.5962634	6.4999185	46.10533	-24.08301	-406.0916	223.43599	117235.96181058884
232	2389.171	1157.8447	4240.595	1245.92	4248.3193	1277.7804	5240.1064	965.2955	465.25	812.0	463999	405.74368	183.10599	633.9156	-32.753567	405.7443	183.10089	603.48224	-37.261444	-2.5726652	6.421919	42.751266	-23.754444	-407.5177	220.29585	117980.67524933815
233	3645.492	1414.8035	5060.2954	2230.6885	3166.4038	1828.9562	5304.635	866.3451	720.5	598.7	465999	406.864	183.08762	580.3124	-33.6335	406.86343	183.08504	591.0209	-29.30086	-2.6516688	6.482464	41.761086	-20.66579	-408.5525	223.05585	118702.8566031456
234	5002.8286	106.895996	5109.7246	4895.9326	3235.2478	1539.3535	5195.0796	958.4315	979.5	617.9	467999	407.57788	183.1761	590.67206	-34.961033	407.57803	183.16985	585.8426	-26.086277	-2.6874537	6.4996896	48.830406	-20.126715	-409.29013	222.94453	119426.15104722977
235	5068.9805	2.7768555	5071.7573	5066.2036	5215.854	18.101545	5231.2866	5164.7637	1000.0	998.4	469999	408.91727	182.6918	611.3818	-34.26111	408.9177	182.68813	585.74286	-28.80133	-2.5227692	6.587577	49.279057	-20.97353	-410.63892	220.92128	120191.96080422401
236	3820.9348	1533.0414	5126.6484	1669.1927	4140.982	1619.2509	5270.9443	1192.0126	739.6667	785.0	471999	409.43555	182.96718	620.06555	-41.951954	409.43536	182.96431	578.3891	-33.908745	-2.4693468	6.597674	63.63717	-20.022068	-411.11365	226.06268	120933.96118021011
237	3149.1003	1567.6572	5099.562	1261.1274	5184.4287	12.0719595	5206.704	5169.265	611.0	1000.0	473999	410.49048	183.14209	613.5632	-27.822947	410.4924	183.14061	605.5921	-36.192417	-2.567266	6.4788446	40.50116	-21.545353	-412.2153	222.98924	121697.70472788811
238	3159.1606	1972.9387	5121.5654	706.62823	3672.0085	1447.949	5339.161	1471.8793	626.5	687.5	475999	410.9122	183.36237	580.6698	-31.027733	410.9153	183.35837	581.164	-32.18923	-2.5193045	6.519874	56.69993	-20.366833	-412.57562	221.72527	122429.9838924408
239	5114.9453	3.0354004	5117.981	5111.91	1668.4834	1026.6688	4726.646	1103.4552	1000.0	315.2	477999	411.3656	183.57745	620.8943	-45.157887	411.36255	183.57208	608.3967	-35.820004	-2.531302	6.623334	68.26756	-20.358768	-413.06583	220.92558	123125.28240680695
240	5130.899	18.812988	5149.712	5112.086	4868.476	480.29196	5330.1704	3992.3398	1000.0	914.2	479999	412.15787	183.46495	663.963	-30.645641	412.16223	183.4551	662.7058	-26.254763	-2.6946142	6.585547	69.378815	-22.749462	-413.78165	222.28702	123880.72278380394
241	4385.4473	714.5089	5099.956	3670.9382	4741.205	1210.218	5348.7715	1904.8625	861.5	888.2	481999	413.23407	183.3283	811.9122	-57.81294	413.23227	183.32463	728.8448	-28.370157	-2.3426285	6.619934	57.886562	-20.797968	-414.89682	224.57445	124635.50512742996
242	5084.3955	43.032715	5127.428	5041.363	2890.1206	1206.2577	5263.4756	1502.8425	1000.0	547.4	483999	413.6332	183.42168	788.2251	-42.095627	413.6326	183.41508	775.2144	-33.446598	-2.2694266	6.7057095	65.61339	-21.300018	-415.38324	225.19029	125354.00735616684
243	3539.4475	1622.6902	4923.008	1262.1058	1412.24	910.9981	3920.161	660.0956	698.3333	265.1	485999	414.75073	183.01398	622.01733	-32.355774	414.753	183.01064	618.04517	-26.6814	-2.3747976	6.7421103	59.10865	-21.518394	-416.44608	229.31184	126044.20714211464
244	2277.371	858.39435	3087.0254	833.49817	4217.4653	1352.4667	5274.2026	1572.75	438.75	802.1	487999	415.4543	183.06886	712.1735	-34.233448	415.45316	183.07063	692.80347	-33.68225	-2.592075	6.699561	52.418716	-23.284245	-417.13342	225.47664	126786.18742442131
245	4405.426	752.05273	5157.4785	3653.373	5279.731	23.120535	5309.189	5243.298	860.5	1000.0	489999	415.99734	183.0216	677.9323	-28.25337	415.99588	183.02083	716.5741	-32.98176	-2.3924823	6.656681	59.08915	-20.33589	-417.65564	226.06825	127547.79368424416
246	5094.2295	9.073486	5103.303	5085.1562	1647.9514	999.1324	4123.8247	596.0498	1000.0	308.3	491999	416.33807	183.01959	696.34985	-87.26016	416.34253	183.01042	693.4765	-51.555313	-2.3663285	6.7409387	66.459175	-20.86591	-417.9747	224.99109	128243.00867295265
247	3632.0105	1634.3993	5118.2466	1144.8256	4764.8896	979.7393	5230.173	1901.925	712.25	923.0	493999	416.5598	182.77289	721.56195	-39.14205	416.56012	182.77052	745.6208	-84.29152	-2.2996657	6.749192	71.26964	-19.771976	-418.2132	228.89978	129002.47345423698
248	5105.1885	3.80542	5108.9937	5101.383	1360.481	616.94476	3027.6565	709.06915	1000.0	256.9	495999	417.7184	182.38347	644.89014	-27.371271	417.7181	182.38097	618.1213	-36.281208	-2.2571092	6.7188163	63.29832	-21.390974	-419.33963	232.75963	129690.97674250603
249	2845.9119	1758.1895	5144.108	874.8855	3376.1387	1600.379	5324.0117	1650.2888	553.3333	634.0	497999	418.34912	182.25092	774.4698	-35.530846	418.35092	182.24696	669.24384	-31.90641	-2.2964585	6.75725	84.49983	-21.11818	-420.04526	232.3909	130415.98671293259
250	5118.0654	3.0690918	5121.135	5114.9966	4797.8945	1163.6782	5242.519	1329.2585	1000.0	918.2	499999	419.66913	182.12958	734.6316	-34.738335	419.66785	182.12837	733.29083	-35.89914	-2.3560765	6.7730017	95.90516	-19.954477	-421.3494	232.86148	131172.229044199
251	2667.1375	1509.7323	4797.4487	1478.4183	4844.5654	1128.9497	5286.072	1486.6205	525.3333	918.9	501999	420.29535	182.05453	929.11536	-28.099367	420.29593	182.05232	923.2043	-39.81061	-2.3055904	6.8529673	89.241875	-20.502213	-422.0226	232.49278	131925.02357244492
252	2554.8674	1410.2189	5043.63	847.13763	5069.792	575.182	5278.4683	3344.4634	505.6	965.2	503999	422.19635	181.95418	855.6476	-26.731775	422.1978	181.95242	874.41693	-33.561882	-2.2848015	6.739015	91.62338	-21.766003	-423.97293	229.0006	132686.58905434608
253	4121.4937	983.4678	5104.9614	3138.026	4685.5713	1217.926	5101.576	1031.8625	802.0	919.4	505999	423.3029	182.07239	916.53406	-31.807785	423.29877	182.07811	932.1233	-40.021347	-2.2823434	6.6273303	105.856064	-20.170868	-425.031	227.56938	133442.33775544167
254	2151.133	1647.8723	5164.447	841.8552	4462.2407	1529.0435	5235.042	856.9577	422.83334	858.1	507999	423.14032	183.31659	1043.3904	-34.23697	423.139	183.31287	1052.8295	-32.149094	-2.4614675	6.5849776	110.28816	-21.75549	-424.72168	230.97293	134191.5687983036
255	3343.3074	1602.3868	5081.811	1215.2191	4821.7593	1123.7772	5348.496	1757.6858	654.6667	904.3	509999	422.95224	183.86862	1281.0874	-31.855839	422.95227	183.86687	1295.1659	-35.203186	-2.2964664	6.733425	118.175575	-20.283493	-424.54407	240.6977	134948.73203849792
256	5103.6553	14.113037	5117.768	5089.542	4474.5537	1516.0774	5261.286	983.21466	1000.0	857.5	511999	423.9592	184.5669	1496.8221	-34.138985	423.9607	184.56093	1337.4503	-42.182438	-2.0948298	6.8222075	124.932045	-20.306175	-425.60025	250.19638	135702.70773005486
257	3350.18	1724.3846	5074.5645	1625.7953	5264.484	14.0712385	5274.648	5227.8022	657.0	1000.0	513999	426.00217	183.88905	1385.5742	-29.60042	425.99808	183.88707	1280.3239	-47.321568	-2.0500076	7.078737	116.14497	-20.847092	-427.6682	268.29834	136469.32940387726
258	5037.767	27.907715	5065.675	5009.8594	3116.1997	2153.2979	5282.9536	702.4418	990.5	595.7	515999	427.35223	183.87411	1467.4364	-42.49509	427.3556	183.87624	1413.3456	-32.75368	-1.9685584	7.6868796	125.428116	-19.676094	-429.15985	320.83487	137200.69812488556
259	4881.414	304.0	5097.1206	4451.494	707.50995	151.98695	956.5166	475.6598	959.0	133.9	517999	432.34592	182.80403	1732.5728	-49.088688	432.3507	182.79518	1901.5815	-50.095875	-1.1593194	8.885047	127.30812	-21.5168	-434.62552	437.52588	137889.87355351448
260	440.50443	483.9437	2683.1233	224.07167	277.16327	11.365399	296.54208	260.2599	87.521736	54.5	519999	452.74875	194.71587	2323.7148	-98.68938	452.75317	194.7285	2395.8906	-97.58012	5.213152	13.893187	126.74808	-22.68169	-460.90967	882.7735	138576.5858604908
261	373.4497	131.01744	747.00494	197.02568	415.74576	87.021545	636.74976	331.8937	77.11539	82.1	521999	578.3046	299.34256	2616.6262	-114.63313	578.3163	299.35883	2633.4207	-136.63657	18.182087	13.996775	84.0802	-18.694164	-602.1964	2014.0369	139263.017411232
262	389.3369	125.70831	751.4657	200.12715	234.14688	20.447168	287.42166	208.78452	80.6	53.1	523999	791.6699	423.0581	2683.612	-302.69156	791.66016	423.062	2709.4402	-268.55463	23.072357	13.344851	114.82565	-19.743834	-824.67236	3486.558	139947.95042538643
263	276.1381	57.380085	418.1097	194.8916	380.59787	34.317886	424.4406	315.8564	63.16129	83.9	525999	1049.652	542.32715	2702.9858	-376.48972	1049.6581	542.27454	2676.478	-299.13992	24.964214	14.123369	131.45456	-20.348759	-1091.3397	4945.537	140635.847124815
264	278.68774	49.004898	360.67108	156.94087	297.94537	42.11963	379.16574	252.357	62.84375	67.1	527999	1310.9056	654.45135	2634.5686	-326.6685	1310.909	654.39087	2702.506	-325.0081	24.708956	13.754059	161.95154	-19.424015	-1352.0961	5697.482	141320.19157791138
265	370.8277	128.62032	821.0192	232.9205	540.43695	162.9558	943.9257	290.78668	81.13043	108.7	529999	1503.6854	756.60626	2642.2673	-328.52487	1503.6848	756.5911	2607.694	-342.06284	23.179955	12.919608	113.974335	-16.693298	-1539.7297	5947.875	142005.6572945118
266	417.99802	161.88052	923.6908	268.11685	605.184	257.55652	1119.3474	281.08823	91.391304	127.1	531999	1612.0706	821.6423	2601.0852	-296.48087	1612.0789	821.5915	2598.792	-348.85065	21.428295	12.338787	120.919304	-20.993279	-1640.6439	6012.28	142685.90818595886
267	577.3451	167.78514	984.513	316.69424	765.71674	195.35295	1062.0563	385.2962	119.52941	153.5	533999	1634.3568	843.7689	2514.4392	-357.58417	1634.3706	843.7513	2516.3735	-405.59692	19.574951	11.83077	114.68779	-16.683037	-1655.8315	5786.564	143358.09124088287
268	675.12	231.50058	1268.559	396.04843	918.21747	274.31207	1582.5208	625.2349	134.06667	179.7	535999	1607.1721	835.8337	2416.276	-443.75806	1607.1935	835.77264	2409.4824	-572.83405	17.81701	11.167958	113.59306	-16.090645	-1623.6226	5375.855	144025.21548199654
269	845.05316	359.9969	1565.7714	386.1146	1323.4298	433.46133	2286.263	744.1946	164.33333	254.0	537999	1545.3901	816.3155	2319.3064	-335.32803	1545.3794	816.3116	2323.8877	-375.10178	15.478416	11.000964	99.432106	-18.15917	-1558.5021	5069.3667	144702.351439476
270	1192.1003	706.791	2613.3733	384.1346	1553.7029	992.5697	3789.9844	533.8391	231.125	310.6	539999	1464.85	785.86847	2190.7568	-341.46033	1464.8413	785.8876	2211.1223	-521.91504	13.411749	11.077215	100.395966	-17.536846	-1475.6965	4725.0327	145383.68618369102
271	1386.2318	476.79343	1984.3198	635.75146	952.4378	197.20967	1361.5258	649.59515	273.42856	180.2	541999	1375.0658	746.4361	2069.7302	-425.65085	1375.0546	746.41956	2067.5735	-477.32047	10.7764015	11.441245	94.126366	-17.48479	-1383.898	4341.0825	146100.24462652206
272	1833.8265	1564.7007	5141.8604	653.87885	2549.8489	1233.3049	5052.716	1176.2299	366.0	501.3	543999	1289.9791	703.0097	1932.879	-363.52692	1289.9663	703.0234	1927.3243	-384.748	9.88824	11.393193	96.728874	-17.584057	-1297.763	4003.9607	146845.91435956955
273	1377.7838	1032.8367	3655.3767	386.64786	1566.0083	695.255	2630.5872	774.2295	285.57144	311.3	545999	1207.9744	660.69147	1804.9849	-431.1598	1207.9598	660.6879	1811.1047	-432.20016	8.081794	11.701672	95.7318	-19.358158	-1214.6277	3507.327	147567.13650679588
274	1910.3856	1804.9558	5030.214	758.16547	1312.1178	1304.6031	5142.4927	556.07965	383.75	261.3	547999	1130.8881	620.4732	1696.3015	-467.77307	1130.8868	620.46155	1689.4305	-459.7273	7.0080104	11.36932	99.541	-19.290554	-1136.9967	3156.137	148282.04735398293
275	2433.3945	982.9612	3703.4038	1011.73254	4530.0967	771.45166	5270.384	3222.6262	487.0	860.9	549999	1057.7627	584.7969	1599.799	-421.0694	1057.7606	584.7983	1593.167	-481.0764	6.277337	11.44759	97.75247	-19.693798	-1063.3585	2868.5571	149065.53061890602
276	3382.4082	1521.2692	5116.6704	1412.7161	1947.2715	1331.4462	5185.7173	931.59357	673.3333	373.5	551999	996.50507	550.39105	1494.7118	-378.38107	996.5091	550.36786	1492.1545	-461.08658	5.564767	11.190736	113.43857	-19.62234	-1001.77075	2679.433	149747.32076907158
277	3435.5225	1040.8649	4557.6704	2049.4106	3856.8809	1584.5225	5150.0054	840.6389	697.0	753.0	553999	942.3476	518.8901	1520.4401	-343.16516	942.3458	518.87305	1465.9142	-341.55722	4.9825478	11.114919	90.04178	-19.908478	-947.2544	2339.8062	150466.6850502491
278	2746.5403	553.89264	3267.5037	1979.4587	2554.9795	966.2984	5167.883	1734.1829	542.0	487.0	555999	892.1848	488.93597	1395.5045	-305.65366	892.18494	488.94733	1355.593	-313.3312	4.5564523	11.013171	85.813934	-21.922724	-896.71924	2148.9248	151158.08077597618
279	3513.4834	1895.4753	5135.673	854.25024	4474.0703	1301.1157	5146.228	1621.851	690.3333	873.3	557999	847.1526	461.36386	1303.1571	-267.56424	847.13715	461.37323	1272.716	-307.00012	4.0881777	10.880098	102.89295	-19.802956	-851.4093	1930.1691	151883.83174538612
280	4719.456	299.4602	5018.9165	4419.996	2170.5276	1145.6393	4503.4873	527.4766	944.0	412.1	559999	804.056	437.01465	1216.6879	-272.59586	804.05994	437.00787	1221.1149	-247.7865	4.016076	10.538218	84.28079	-20.67541	-808.0861	1755.9668	152568.973631382
281	2373.4087	1491.9507	5093.031	1120.7068	3522.9219	1594.9299	5256.599	625.5882	463.2	680.4	561999	768.0764	413.80255	1146.9935	-269.94724	768.05615	413.8339	1178.2815	-286.4723	3.18319	10.321964	77.38573	-20.134024	-771.64374	1580.4878	153275.95189619064
282	4402.927	637.3777	5040.3047	3765.5493	4038.1519	1532.78	5147.1777	967.3654	863.5	794.0	563999	732.03125	391.42368	1112.2008	-237.20464	732.0371	391.4076	1101.9891	-290.13126	2.6095471	10.191301	132.03651	-23.133095	-735.2797	1426.7902	153991.7523407936
283	3204.527	1536.1357	4744.325	1002.3037	2659.659	2045.4626	5152.118	628.5594	641.5	521.6	565999	700.0643	372.22006	1042.1414	-236.1239	700.05	372.23862	1045.5013	-230.08934	2.4557686	10.068211	76.83432	-20.86264	-703.33624	1273.9033	154677.75867676735
284	2534.3438	397.08267	2904.6414	1951.0312	4317.13	1847.9027	5266.5728	613.6581	503.5	824.2	567999	674.30176	352.29367	1003.454	-209.60054	674.30426	352.28735	1001.7056	-194.6972	1.766151	9.8143	83.77211	-19.932169	-677.252	1163.5189	155394.03535676003
285	2515.8584	860.80493	3536.2246	1153.1292	5173.348	22.937775	5221.267	5145.795	502.75	1000.0	569999	649.2423	335.005	995.58594	-193.28511	649.233	335.0088	960.2667	-190.0396	1.3265376	9.348985	73.14405	-18.359716	-651.88477	1052.379	156126.9836847782
286	3462.622	1582.3911	5087.5234	1317.612	4509.6914	1496.0684	5225.2583	601.3343	684.3333	863.5	571999	625.59705	320.8688	915.7209	-181.0195	625.58875	320.88162	920.6632	-180.2039	1.3383574	9.15996	75.61603	-21.346273	-628.3241	953.4159	156850.81063961983
