Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
139	60.342613	2.29824	62.328907	57.01301	59.564384	2.2955413	61.5382	56.663235	12.641509	12.6	277999	30.907707	15.7573805	70.55092	-1.3522353	-30.663103	0.5004051	85434.25270223618
140	60.29548	2.3119173	62.320797	57.047028	59.629524	2.3127918	61.569527	56.689777	12.632912	12.6	279999	30.90402	15.759285	66.294106	-3.1893988	-30.663198	0.50241727	86073.12727761269
141	60.449112	2.2626433	62.33593	57.05243	59.53072	2.2898939	61.580257	56.514793	12.6645565	12.6	281999	30.873775	15.759823	66.44405	-9.279102	-30.634354	0.51861006	86715.74051332474
142	60.361866	2.2734504	62.362625	57.081367	59.562798	2.286177	61.51441	56.528534	12.64557	12.6	283999	30.874332	15.734291	64.98278	-0.6676692	-30.633615	0.49027723	87357.92359018326
143	60.277534	2.322439	62.30786	57.025295	58.646507	2.3473475	61.599995	56.580917	12.626582	12.4	285999	30.927967	15.780593	65.150444	-2.4639726	-30.691586	0.51675355	88002.65391397476
144	60.145317	2.3555202	62.336067	57.02976	60.103188	2.1585128	61.656353	56.76573	12.597485	12.7	287999	30.862783	15.757956	68.59466	-1.1729616	-30.62262	0.5065261	88647.8505063057
145	60.326702	2.293059	62.289833	57.042183	59.558037	2.3097844	61.566822	56.593204	12.63924	12.6	289999	30.94809	15.731938	64.40735	-3.7064512	-30.707964	0.5183278	89331.09071755409
146	60.02125	2.357569	62.32384	57.049805	58.643425	2.357071	61.662243	56.648636	12.572327	12.4	291999	30.900192	15.752465	66.55747	-6.0894165	-30.65927	0.5018133	90028.73192310333
147	60.072933	2.363469	62.357162	57.0419	59.579388	2.3425052	61.535973	56.60982	12.584906	12.6	293999	30.793312	15.762971	66.043686	-4.3185463	-30.55286	0.50384194	90723.10460114479
148	60.19034	2.3464293	62.2911	57.04975	59.003296	2.4063148	61.64142	56.527557	12.610063	12.5	295999	30.806715	15.736698	64.08669	-2.3852935	-30.56677	0.50246704	91413.74895501137
149	60.2567	2.3045282	62.356197	57.06976	59.138344	2.3877993	61.65049	56.602303	12.626582	12.5	297999	30.93917	15.735966	66.08726	-1.0588161	-30.705967	0.5003529	92108.05265688896
150	60.132854	2.3387258	62.34333	56.998516	58.612904	2.3350725	61.66595	56.54133	12.597485	12.4	299999	30.845583	15.702949	66.730385	-0.89922273	-30.60419	0.50402033	92792.97202801704
151	60.430477	2.263289	62.36833	56.99766	59.07962	2.3696234	61.7006	56.646793	12.658228	12.5	301999	30.81126	15.70955	64.9037	-2.3307524	-30.573378	0.5047445	93445.05063700676
152	60.092167	2.3529394	62.276608	57.05969	57.664146	1.9280374	61.549637	56.51548	12.591195	12.2	303999	30.777517	15.739939	65.5087	-2.248901	-30.545988	0.51409805	94096.47650623322
153	60.122765	2.3528945	62.39208	57.02673	58.589966	2.257564	61.521854	56.53443	12.597485	12.4	305999	30.839293	15.755249	73.14878	-2.3418965	-30.605963	0.51285917	94752.5357568264
154	59.99564	2.349705	62.33663	57.06201	59.59786	2.2951667	61.61975	56.673187	12.566038	12.6	307999	30.833136	15.768841	63.55789	-1.7667061	-30.596941	0.5073948	95404.20865559578
155	60.448303	2.2606735	62.33652	57.061737	59.10268	2.3673093	61.55606	56.56514	12.6645565	12.5	309999	30.828526	15.749571	65.310074	-3.6209152	-30.592701	0.48768747	96059.94849348068
156	60.32203	2.2875037	62.289455	57.012245	59.103394	2.309347	61.522285	56.59377	12.63924	12.5	311999	30.865404	15.717378	66.27285	-2.6128502	-30.630926	0.49129373	96711.85192227364
157	60.223362	2.3590763	62.293396	57.03595	59.5219	2.2955928	61.487076	56.593357	12.616352	12.6	313999	30.88239	15.724269	65.180756	-4.9014883	-30.652563	0.50101733	97362.40383672714
158	60.160133	2.3571422	62.34161	57.02476	58.14314	2.2019303	61.585354	56.570553	12.601266	12.3	315999	30.812288	15.7297535	68.31847	-7.612137	-30.578821	0.5027425	98007.56555724144
159	60.246094	2.336481	62.41091	56.992676	58.16158	2.115085	61.473923	56.604347	12.622642	12.3	317999	30.86978	15.732346	67.15148	-0.92007124	-30.630896	0.49336517	98654.64082479477
160	60.45661	2.2604647	62.322025	57.063606	59.1278	2.3452659	61.57566	56.684387	12.6645565	12.5	319999	30.84478	15.742134	63.947697	-0.9616929	-30.611395	0.48841602	99303.91348981857
161	60.454338	2.254696	62.33964	57.09301	59.554333	2.3917363	61.66315	56.5815	12.6645565	12.6	321999	30.796513	15.766263	66.23005	-7.9022098	-30.564497	0.500248	99955.9532790184
162	60.007935	2.3605895	62.307617	57.01436	58.58965	2.3283195	61.49765	56.556427	12.572327	12.4	323999	30.804325	15.719208	65.90301	0.2775936	-30.57672	0.4937338	100602.48838710785
163	60.281178	2.3061419	62.306854	57.02515	59.115105	2.4511127	61.626854	56.578655	12.632912	12.5	325999	30.84749	15.74972	68.58946	-6.5786867	-30.617586	0.50040674	101252.82706522942
164	60.195774	2.3286	62.30008	57.07933	58.613914	2.3151925	61.51881	56.549625	12.610063	12.4	327999	30.842714	15.760092	69.87583	-11.651226	-30.610092	0.5018153	101898.41531181335
165	60.04997	2.3520913	62.336452	57.052002	58.5943	2.3475149	61.612892	56.59455	12.578616	12.4	329999	30.855013	15.7313595	68.43997	-1.3528756	-30.62305	0.48968318	102547.4682841301
166	60.0199	2.3582854	62.380436	57.025654	59.527813	2.3062391	61.549248	56.570095	12.572327	12.6	331999	30.88537	15.764319	65.952194	-1.2937692	-30.649675	0.4952657	103194.14375805855
167	60.006454	2.3688917	62.34754	57.057312	59.56828	2.3923903	61.644894	56.56597	12.572327	12.6	333999	30.805243	15.73174	71.6657	-2.939595	-30.568872	0.49789816	103839.6829738617
168	60.514957	2.2348948	62.283474	57.02193	59.54595	2.2574117	61.508453	56.701385	12.677216	12.6	335999	30.762758	15.727923	67.3675	-3.1512988	-30.53016	0.4855681	104488.64773106575
169	60.220345	2.3500748	62.343826	57.02438	60.05709	2.16575	61.612442	56.60573	12.613924	12.7	337999	30.84355	15.720885	62.97111	-3.481144	-30.612093	0.4890902	105139.61413884163
170	60.373203	2.29465	62.38902	57.01606	58.60549	2.304064	61.558643	56.552803	12.64557	12.4	339999	30.816538	15.715692	65.64599	-8.48309	-30.5892	0.49899125	105788.32010388374
171	60.408413	2.295773	62.328197	57.03652	58.19288	2.1791012	61.578	56.577335	12.651898	12.3	341999	30.832073	15.677596	66.07646	-6.7583723	-30.60529	0.49431136	106436.95954084396
172	60.29497	2.3088393	62.321236	57.074097	58.577766	2.3083248	61.454395	56.61069	12.628931	12.4	343999	30.893522	15.738977	62.315365	-4.228758	-30.667248	0.5006158	107086.10756111145
173	60.58212	2.200297	62.281704	57.070225	59.546936	2.3107352	61.559456	56.636475	12.694267	12.6	345999	30.854757	15.702191	73.040344	-7.4284024	-30.628113	0.5066583	107733.00808477402
174	60.23246	2.3357358	62.372707	56.97896	57.71698	1.9268925	61.60748	56.56265	12.616352	12.2	347999	30.759615	15.705558	75.461876	-4.214474	-30.53321	0.5078119	108383.94595766068
175	60.15397	2.3526428	62.27339	57.051823	58.623688	2.3336453	61.558407	56.6368	12.601266	12.4	349999	30.796762	15.730875	69.53094	-1.786241	-30.570932	0.49350724	109032.15761113167
176	60.22518	2.3107638	62.37362	57.11252	59.538292	2.298706	61.59949	56.57264	12.616352	12.6	351999	30.76967	15.71684	65.98354	-2.8821762	-30.544554	0.49299476	109684.00999307632
177	60.392746	2.279279	62.328506	57.04743	59.050262	2.327986	61.537636	56.621128	12.651898	12.5	353999	30.769518	15.715961	63.60945	-2.8758554	-30.54197	0.49614462	110332.10636663437
178	59.849205	2.3948412	62.381886	57.049934	59.573627	2.2933354	61.640102	56.634796	12.5375	12.6	355999	30.815405	15.709476	69.181366	-2.4207764	-30.58772	0.48852742	110983.60536551476
179	60.24452	2.328289	62.390076	57.033527	59.08645	2.3048897	61.465546	56.733982	12.620254	12.5	357999	30.799887	15.685181	65.102196	-8.804891	-30.571535	0.5028654	111634.80013489723
180	60.68815	2.1609495	62.347282	57.058125	59.08085	2.3433588	61.48709	56.684345	12.713376	12.5	359999	30.821608	15.716881	62.9472	-9.33798	-30.591185	0.49506676	112286.29993629456
181	60.14292	2.3517365	62.299946	57.019543	60.07495	2.0952344	61.601	56.853848	12.597485	12.7	361999	30.832396	15.700944	63.485226	-1.4037942	-30.607237	0.4804787	112937.33257031441
182	60.324726	2.2875485	62.30312	57.022865	58.646717	2.3573568	61.57663	56.63602	12.63924	12.4	363999	30.82133	15.751781	63.102657	-4.6937633	-30.60391	0.49354935	113588.14475178719
183	60.463177	2.26256	62.371044	57.05648	58.64973	2.3312774	61.581078	56.548748	12.6645565	12.4	365999	30.834333	15.7265835	66.23394	-3.202429	-30.609695	0.49384788	114238.68802595139
184	60.544662	2.2282064	62.355904	57.078125	58.623497	2.252415	61.53931	56.628887	12.683544	12.4	367999	30.787912	15.719432	71.70731	-4.125622	-30.556849	0.50365007	114890.18650889397
185	60.607304	2.1998274	62.26349	57.053722	60.038372	2.2038562	61.637634	56.62003	12.696202	12.7	369999	30.846252	15.69997	65.44329	-14.963301	-30.615822	0.5026911	115540.06879973412
186	60.310165	2.313572	62.355194	57.015102	59.0763	2.3700218	61.639744	56.635754	12.632912	12.5	371999	30.766005	15.707662	64.37652	-0.4426769	-30.540108	0.48958626	116192.48963856697
187	60.19927	2.3182387	62.295082	57.0619	58.653503	2.3299842	61.61543	56.660774	12.613924	12.4	373999	30.802088	15.727135	68.18536	-3.938322	-30.574383	0.4916659	116844.79150152206
188	60.21886	2.3239803	62.29053	57.071754	59.624805	2.364864	61.645615	56.688667	12.616352	12.6	375999	30.73393	15.738614	67.92789	-0.6511085	-30.509356	0.5044492	117502.15756082535
189	60.239883	2.3282523	62.371883	57.092377	58.118793	2.1289635	61.404816	56.66091	12.620254	12.3	377999	30.772337	15.685982	65.97586	-2.7006795	-30.551966	0.49336022	118157.34419083595
190	59.919518	2.3759048	62.322533	57.00738	59.09132	2.370857	61.59427	56.549778	12.55625	12.5	379999	30.76763	15.723096	70.83865	-5.557245	-30.542057	0.4961052	118813.93244433403
191	59.89638	2.3653948	62.301395	57.068024	60.496655	1.9080257	61.576363	56.528866	12.54717	12.8	381999	30.76459	15.710135	65.21124	-2.4207947	-30.543493	0.49574414	119472.71323943138
192	60.1341	2.3578086	62.317898	57.02048	60.052498	2.1669016	61.71803	56.653996	12.597485	12.7	383999	30.767256	15.672342	67.089386	-1.9328446	-30.544104	0.49092084	120125.38735342026
193	60.301758	2.315174	62.338627	57.040623	59.988647	2.1724179	61.50908	56.55594	12.632912	12.7	385999	30.753288	15.720585	65.59105	-3.5897841	-30.533989	0.48987436	120777.07368135452
194	60.403164	2.2881112	62.407806	56.953213	59.567566	2.3017585	61.63052	56.681103	12.651898	12.6	387999	30.82502	15.702082	63.633442	-6.4377975	-30.608376	0.49174634	121436.14071154594
195	60.17443	2.3451219	62.329742	57.041077	58.183357	2.1369438	61.57868	56.65183	12.603773	12.3	389999	30.827456	15.708566	73.15788	-4.6003804	-30.605562	0.49270126	122088.94438052177
196	60.290707	2.3021407	62.325375	57.01394	59.61222	2.2761364	61.627003	56.809742	12.632912	12.6	391999	30.77213	15.700366	65.02662	-0.37646008	-30.552864	0.49173707	122742.9490082264
197	60.484024	2.232198	62.29852	57.07271	58.173035	2.1625435	61.542404	56.644043	12.670886	12.3	393999	30.802343	15.694382	73.78326	-4.1578703	-30.578825	0.48828417	123404.57203412056
198	60.102066	2.340403	62.307453	57.095093	58.63432	2.3689358	61.67205	56.58765	12.591195	12.4	395999	30.74767	15.740638	65.61008	-9.306546	-30.52026	0.48878202	124062.01330971718
199	60.428272	2.27701	62.315865	57.046787	59.087414	2.3388584	61.53914	56.627644	12.658228	12.5	397999	30.702345	15.681803	64.13909	-9.341778	-30.479464	0.48749584	124720.80626535416
200	60.336937	2.2834973	62.387985	57.064873	57.65693	1.8920839	61.564476	56.58992	12.63924	12.2	399999	30.79623	15.682789	65.775055	-1.9331639	-30.571335	0.48494914	125380.50872612
201	60.293243	2.3050826	62.36862	57.009243	59.150246	2.353392	61.687115	56.7071	12.628931	12.5	401999	30.83498	15.707382	70.98173	-7.760913	-30.609207	0.49026954	126042.1407570839
202	59.924442	2.3593714	62.34535	57.075874	59.58916	2.360514	61.669956	56.654823	12.553459	12.6	403999	30.743643	15.70954	66.518845	-6.126047	-30.521929	0.49142575	126698.4003212452
203	60.284985	2.336348	62.3855	57.020954	58.57406	2.344046	61.567207	56.559563	12.626582	12.4	405999	30.742077	15.674465	67.41545	-5.7953115	-30.524368	0.48787048	127361.0785343647
204	60.101917	2.3586285	62.323772	57.03309	58.103676	2.1566331	61.408997	56.538677	12.591195	12.3	407999	30.75391	15.675476	74.774216	-3.8039377	-30.530945	0.49098855	128017.04840397835
205	60.454323	2.2749097	62.39289	57.107204	59.127228	2.4159887	61.61204	56.60671	12.6645565	12.5	409999	30.782198	15.684839	64.27011	-4.7596397	-30.56149	0.4781182	128674.74027085304
206	60.126408	2.3436975	62.26719	57.061546	59.070698	2.3408484	61.46755	56.567955	12.597485	12.5	411999	30.819138	15.674395	66.14171	-5.3414216	-30.598356	0.48076603	129337.16687846184
207	60.07137	2.346456	62.286304	57.025776	59.12916	2.3373618	61.608105	56.69397	12.584906	12.5	413999	30.695608	15.701225	68.43216	-2.4078922	-30.471434	0.485114	129993.27692842484
208	60.2694	2.3214574	62.392227	57.056183	59.109272	2.3494484	61.533344	56.702045	12.626582	12.5	415999	30.78819	15.671495	67.08791	-4.896866	-30.561718	0.48290485	130648.7687523365
209	60.45344	2.2624583	62.372	57.042027	59.95096	2.1755562	61.418236	56.529926	12.6645565	12.7	417999	30.692055	15.671912	64.56986	-6.9528985	-30.469841	0.48380682	131308.77180290222
210	60.58538	2.2157946	62.377163	57.112816	59.1421	2.3096285	61.510365	56.736904	12.689874	12.5	419999	30.769108	15.668667	69.695885	-7.025588	-30.545134	0.48964953	131967.0540447235
211	60.08444	2.3528564	62.304764	57.05731	59.58903	2.2819467	61.539185	56.70596	12.584906	12.6	421999	30.73155	15.681421	65.15268	-12.282629	-30.50534	0.49953702	132625.28895306587
212	60.44851	2.2699015	62.333626	57.005085	58.650433	2.3681753	61.6193	56.585503	12.66242	12.4	423999	30.697382	15.667119	64.383125	-5.6333294	-30.477938	0.49752444	133285.31175589561
213	60.237827	2.3265097	62.35498	57.052883	60.06228	2.1672297	61.608154	56.576828	12.616352	12.7	425999	30.712963	15.690859	73.03575	-2.2341378	-30.490261	0.48826262	133949.90476465225
214	60.398216	2.2660956	62.287487	57.105316	60.082985	2.1497827	61.69889	56.72042	12.651898	12.7	427999	30.742847	15.681224	62.329556	-5.112389	-30.521532	0.48061475	134609.13550710678
215	60.42423	2.2699327	62.313644	57.053963	60.062	2.1547694	61.528873	56.60291	12.658228	12.7	429999	30.705435	15.671475	61.122303	-7.432001	-30.484652	0.47982776	135265.93198633194
216	60.077816	2.3561995	62.310963	57.013115	59.988323	2.1354256	61.586296	56.63687	12.584906	12.7	431999	30.7017	15.677602	63.163696	-0.3051616	-30.47702	0.477776	135928.9510154724
217	60.66481	2.1808772	62.284813	57.093166	60.028503	2.1101663	61.528248	56.763706	12.707006	12.7	433999	30.785616	15.673843	63.02105	-3.0404806	-30.567282	0.4717348	136587.5017671585
218	60.04465	2.3751972	62.380978	57.024277	58.670116	2.280353	61.559727	56.742493	12.578616	12.4	435999	30.76195	15.65639	65.02818	-0.73718035	-30.542454	0.48396498	137246.79356455803
219	60.31589	2.3021731	62.39917	57.01787	59.583447	2.3656297	61.604557	56.64993	12.635221	12.6	437999	30.749908	15.687811	63.77682	-2.160044	-30.533567	0.48018956	137909.34760665894
220	60.484776	2.2533681	62.268593	56.982643	59.078247	2.3329914	61.52345	56.62341	12.670886	12.5	439999	30.80671	15.658453	63.181644	-3.4215317	-30.587646	0.47646698	138568.83011126518
221	60.14298	2.330956	62.361534	56.993797	58.643383	2.2719958	61.60428	56.71657	12.601266	12.4	441999	30.730755	15.689617	64.222374	-1.9360926	-30.510923	0.4807212	139229.74976849556
222	60.07731	2.3592093	62.34153	57.005474	59.593964	2.329688	61.67303	56.676964	12.584906	12.6	443999	30.780577	15.696306	62.855843	-0.88564444	-30.563547	0.46570686	139891.49136257172
223	60.17744	2.3287303	62.355103	57.04402	59.585976	2.3064811	61.569782	56.722546	12.610063	12.6	445999	30.752062	15.679431	66.0809	-2.7878451	-30.535934	0.4732201	140552.9097790718
224	60.57073	2.207155	62.36877	57.061428	60.062763	2.1907063	61.6429	56.698193	12.687898	12.7	447999	30.777655	15.681091	65.31549	-3.4801173	-30.558231	0.48645824	141211.1195371151
225	60.222282	2.3272963	62.31649	57.08676	58.217358	2.1590698	61.65494	56.71973	12.616352	12.3	449999	30.69514	15.681531	65.08499	-2.8525186	-30.472305	0.4810763	141876.60029482841
226	60.42269	2.2874777	62.39815	57.017036	59.055317	2.4189863	61.63027	56.60496	12.658228	12.5	451999	30.712223	15.674382	64.43132	-1.3771133	-30.488453	0.47216076	142534.9879102707
227	60.461517	2.2617369	62.35242	57.05376	60.487072	1.873781	61.59596	56.70245	12.6645565	12.8	453999	30.795034	15.679281	62.56449	-3.449276	-30.576382	0.46888512	143191.3577466011
228	60.269024	2.308612	62.31147	57.038216	58.15265	2.1190853	61.46651	56.60726	12.626582	12.3	455999	30.66036	15.692094	67.81339	-11.297637	-30.439302	0.48273486	143853.16001152992
229	60.561253	2.2261574	62.303246	57.044018	58.170258	2.2230296	61.65511	56.604977	12.689874	12.3	457999	30.790247	15.650636	71.80241	-2.3311694	-30.56824	0.47088635	144515.59680056572
230	60.09025	2.3504229	62.3481	56.98568	58.624474	2.320386	61.54916	56.61565	12.584906	12.4	459999	30.804544	15.691215	69.85688	-4.2087975	-30.582321	0.4661534	145177.75160765648
231	60.22199	2.321334	62.385998	57.06386	59.97419	2.2001941	61.637478	56.565594	12.613924	12.7	461999	30.736942	15.71506	64.52964	-1.2624341	-30.514418	0.48393336	145844.13060092926
232	60.05055	2.3580337	62.307083	57.085907	58.62035	2.2715335	61.565804	56.707836	12.578616	12.4	463999	30.699867	15.66909	62.58748	-2.783103	-30.476507	0.46856534	146513.94488573074
233	60.325687	2.2856205	62.35644	57.0212	58.624092	2.3316412	61.54396	56.587875	12.641509	12.4	465999	30.743563	15.657799	63.632374	-0.19088483	-30.527151	0.47172937	147178.052652359
234	60.23895	2.317503	62.382732	57.07516	59.158783	2.3998413	61.716984	56.53937	12.620254	12.5	467999	30.80845	15.66957	64.52049	-5.7160025	-30.592278	0.470667	147847.038305521
235	59.957546	2.3739388	62.350643	57.06352	59.144836	2.3937998	61.68498	56.66332	12.559749	12.5	469999	30.84433	15.691124	62.27825	-3.8730383	-30.628817	0.47431588	148505.6803638935
236	60.52112	2.2340343	62.345924	57.092937	60.120655	2.170825	61.728798	56.74257	12.677216	12.7	471999	30.672382	15.697164	63.129925	-7.094282	-30.456165	0.48812196	149168.73026323318
237	60.470074	2.2632582	62.38682	57.073986	58.605133	2.3221319	61.59711	56.62398	12.6645565	12.4	473999	30.73406	15.646584	62.735043	-1.2691907	-30.511875	0.47320953	149835.9954521656
238	60.369072	2.293471	62.34822	57.020443	59.572655	2.3432815	61.66953	56.65458	12.64557	12.6	475999	30.727785	15.681444	64.48142	-2.8740427	-30.505081	0.47526276	150494.3903310299
239	60.3952	2.2755044	62.32798	57.04462	59.57734	2.3333392	61.521667	56.561672	12.651898	12.6	477999	30.727205	15.663454	65.15903	-1.2849704	-30.509777	0.46890613	151157.1721317768
240	60.44392	2.280302	62.39142	57.056408	60.063244	2.174926	61.60188	56.630188	12.658228	12.7	479999	30.793795	15.68153	66.58135	-23.884037	-30.584942	0.47698334	151821.04704499245
241	60.236164	2.3186152	62.320423	57.036053	59.585716	2.311228	61.537838	56.58823	12.616352	12.6	481999	30.77414	15.706003	66.77359	-17.45471	-30.564398	0.47317517	152480.47804522514
242	60.204273	2.3420277	62.31002	57.02715	59.127686	2.3746278	61.644085	56.687668	12.613924	12.5	483999	30.780436	15.686002	67.59334	-7.7940965	-30.567413	0.46371907	153146.72361969948
243	60.28702	2.3129013	62.338406	57.007378	58.634895	2.305969	61.54895	56.643124	12.628931	12.4	485999	30.703148	15.695632	64.63476	-7.684004	-30.486988	0.4808963	153864.91685080528
244	60.083378	2.3706212	62.40964	56.94831	59.06008	2.32624	61.533825	56.642757	12.584906	12.5	487999	30.79714	15.689346	66.514755	-2.5292387	-30.58146	0.47805554	154636.0988855362
245	59.9594	2.3709285	62.322315	57.02321	59.594246	2.3083627	61.59876	56.71252	12.559749	12.6	489999	30.711983	15.678277	66.54963	-3.6924815	-30.498226	0.47309023	155465.63221120834
246	60.032932	2.3805046	62.39049	57.06388	58.188255	2.1539629	61.48515	56.660492	12.572327	12.3	491999	30.74132	15.668971	63.451748	-19.21416	-30.532343	0.47450396	156288.67634177208
247	60.39018	2.2849712	62.288136	57.086857	58.594643	2.3281896	61.565266	56.598537	12.651898	12.4	493999	30.753695	15.694116	69.65521	-3.2849202	-30.540617	0.47295707	157119.80437517166
248	59.926373	2.383561	62.37078	56.930984	58.167805	2.1251974	61.51772	56.668755	12.553459	12.3	495999	30.771694	15.676273	65.22448	-6.7559667	-30.553246	0.46594247	157952.52515006065
249	60.25123	2.3337145	62.317173	57.00854	57.71869	1.9877949	61.68986	56.52673	12.622642	12.2	497999	30.765478	15.677701	65.043465	-5.226809	-30.545652	0.47398034	158803.96357941628
250	60.463177	2.25711	62.30491	57.013397	59.5909	2.3179033	61.634403	56.632427	12.6645565	12.6	499999	30.76289	15.658828	64.64841	-2.2565553	-30.545357	0.46505472	159617.73498940468
251	60.178402	2.3464193	62.39722	57.074116	58.563843	2.2811844	61.36869	56.586548	12.6075945	12.4	501999	30.72498	15.676301	73.912094	-3.5175	-30.512346	0.47318807	160430.32253575325
252	60.12968	2.3585265	62.441525	57.024	58.634235	2.3259706	61.567463	56.551907	12.597485	12.4	503999	30.758633	15.680673	62.86628	-20.96809	-30.543846	0.47418076	161238.43249845505
253	59.93787	2.371822	62.30732	57.039352	59.13569	2.4296286	61.686703	56.59258	12.553459	12.5	505999	30.70424	15.715989	65.187355	-2.3249602	-30.490782	0.47940725	162035.39981102943
254	60.484756	2.2268465	62.393	56.97451	58.62052	2.349522	61.69007	56.61163	12.670886	12.4	507999	30.72426	15.652647	67.27637	-3.0003862	-30.508726	0.46426025	162814.6567018032
255	60.359974	2.3056643	62.349827	57.080597	60.040203	2.1931493	61.599907	56.538593	12.63924	12.7	509999	30.71426	15.681132	64.380035	-5.1592827	-30.501747	0.47528	163541.75028324127
256	60.44813	2.2604418	62.30769	57.0433	59.601574	2.3411107	61.647213	56.638065	12.6645565	12.6	511999	30.750183	15.655442	63.285583	-4.194289	-30.537832	0.4796837	164254.15940093994
257	60.124012	2.349602	62.32147	57.090782	58.167297	2.153976	61.580635	56.56957	12.591195	12.3	513999	30.707708	15.667388	62.576904	-9.883502	-30.49132	0.46859157	164964.62962651253
258	60.003723	2.3664973	62.388805	57.041183	58.180195	2.1954226	61.588753	56.54071	12.572327	12.3	515999	30.747562	15.684671	63.7644	-5.6870146	-30.52944	0.480331	165660.80046343803
259	60.309612	2.3052156	62.334682	57.073704	58.567085	2.342203	61.59957	56.55223	12.635221	12.4	517999	30.79227	15.63813	67.03778	-2.0245738	-30.57494	0.46762422	166378.34675383568
260	60.325863	2.2988768	62.322346	57.040794	58.641582	2.368488	61.591877	56.57539	12.63924	12.4	519999	30.77143	15.65633	67.6224	-1.2534081	-30.561045	0.46407405	167093.66821837425
261	60.239727	2.3199508	62.31176	57.08198	58.631317	2.2862887	61.60332	56.63087	12.620254	12.4	521999	30.768927	15.635765	64.98741	-0.8898634	-30.557785	0.47749507	167811.37279105186
262	60.227238	2.3403423	62.432465	57.051914	59.527702	2.33878	61.51762	56.490147	12.616352	12.6	523999	30.793213	15.675844	64.64787	-0.3404392	-30.574387	0.46883625	168541.38877630234
263	60.216957	2.3009822	62.29215	57.07173	58.605724	2.339295	61.557003	56.5544	12.613924	12.4	525999	30.825712	15.657037	63.374268	-6.0853233	-30.6075	0.48096517	169259.4055173397
264	60.377174	2.3055668	62.39521	57.04369	58.628075	2.331855	61.575436	56.56324	12.64557	12.4	527999	30.781555	15.662249	61.10403	-0.52135	-30.564495	0.45789662	169977.60921406746
265	60.251854	2.325232	62.38939	56.994003	59.100372	2.3877301	61.663326	56.61944	12.622642	12.5	529999	30.74457	15.59798	64.34995	-7.97008	-30.529837	0.45813933	170696.45302176476
266	60.291264	2.3109486	62.340763	57.02923	58.606518	2.3531837	61.5586	56.52762	12.626582	12.4	531999	30.76826	15.684087	62.400333	-9.104266	-30.554075	0.4711351	171413.08251214027
267	60.31657	2.321398	62.311207	56.94973	58.183952	2.168094	61.60233	56.620102	12.635221	12.3	533999	30.798203	15.696408	67.88774	-9.220211	-30.585676	0.47466692	172128.84363269806
268	60.161873	2.3323236	62.35685	57.028492	58.551727	2.3027966	61.486614	56.586185	12.601266	12.4	535999	30.706043	15.674364	63.632244	-1.9840257	-30.49691	0.4632738	172851.73176908493
269	60.037663	2.3591077	62.343002	57.00239	59.114697	2.3355687	61.590214	56.645153	12.578616	12.5	537999	30.76762	15.664394	72.8107	-0.5789968	-30.557652	0.46382678	173524.90733027458
270	60.48609	2.2534206	62.288353	57.04928	58.192085	2.1674783	61.508762	56.67727	12.670886	12.3	539999	30.734394	15.669339	63.35836	-5.7689633	-30.52609	0.46323517	174238.47007489204
271	60.530025	2.2369473	62.348804	57.068478	59.038902	2.4019344	61.54662	56.57836	12.683544	12.5	541999	30.737755	15.691571	69.734	-8.561155	-30.526144	0.47010803	174953.51191854477
272	60.317703	2.2982666	62.39427	57.108925	58.636402	2.3325484	61.68396	56.60645	12.632912	12.4	543999	30.724236	15.672317	64.22837	-6.4306264	-30.513758	0.47138837	175674.63406205177
273	59.85669	2.3853645	62.31145	57.060413	59.164654	2.3948317	61.62127	56.640347	12.5375	12.5	545999	30.796488	15.676242	70.13069	-10.362454	-30.585009	0.47234553	176395.02438807487
