Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
241	333.27792	50.95821	386.80072	174.27583	155.25	121.3993	39.82968	156.86688	0.31247985	484000	-0.024402406	324.6347	-0.0005643442	-113.33139	0.8992933	1.847744e-09	5797.258474588394
242	336.30365	51.64307	398.75574	184.49126	157.0	120.288506	39.264626	156.88751	0.17156625	486000	0.004791351	319.95474	-0.0003409176	-239.14851	0.8992768	-1.1265278e-08	5815.264956951141
243	314.94122	47.906338	362.49557	192.85443	149.07692	118.042145	43.71351	159.13756	0.23486948	488000	-0.024727978	473.2971	-0.0010951646	-228.29477	0.8992622	1.0728836e-09	5832.974545478821
244	326.07965	13.389258	343.237	294.44754	147.0	112.971504	41.34417	157.80646	4.3598423	490000	-0.0040818383	142.28972	-0.00012459885	-120.76172	0.899235	-2.6226044e-09	5851.496942281723
245	316.757	37.820816	362.90637	249.65204	146.15384	121.62169	41.095345	160.64235	5.27474	492000	-0.014832047	230.34785	-0.0002485523	-104.907906	0.8992062	-1.6093255e-09	5870.630507946014
246	337.96072	22.377645	375.22723	304.45786	153.61539	112.41434	42.78328	156.35881	0.5218048	494000	0.0018019103	142.93011	-0.00030222558	-122.24356	0.8991724	1.0311603e-08	5889.45929312706
247	341.96793	11.374117	362.84702	321.66565	160.41667	123.34022	43.084763	162.30147	2.8670855	496000	-0.0028820634	39.728275	-0.00012247753	-22.010849	0.89914435	2.9802322e-10	5908.01074552536
248	317.43094	54.951305	377.08167	155.33133	144.46153	121.530594	40.58235	160.31377	5.1029058	498000	0.028926354	341.34103	-0.00066523626	-207.4047	0.8991162	1.192093e-10	5926.4361391067505
249	342.5935	16.186506	379.7728	320.01273	157.25	119.773766	41.6845	161.503	-0.29579902	500000	-0.057892174	99.06974	-0.0004496202	-65.497856	0.89910954	-4.351139e-09	5944.994608879089
250	310.45856	54.509377	367.64627	133.64326	141.71428	119.77463	43.52375	162.57071	0.8370851	502000	-0.047238994	276.7378	-0.0009697303	-126.61006	0.89906883	1.0550022e-08	5963.72957110405
251	334.32596	29.427227	391.5647	277.87192	154.66667	116.2451	41.604057	160.69669	0.28193378	504000	0.010265243	77.38908	-0.0009928858	-46.743862	0.89900887	-2.3841857e-09	5982.294966936111
252	324.1485	35.900738	379.91068	240.27193	148.76923	120.98524	42.347813	162.2982	1.4831859	506000	0.009573419	235.7181	-0.00028084405	-85.85135	0.89896226	7.688999e-09	6000.837673187256
253	336.24783	20.406359	372.12482	303.74625	153.84616	116.346825	42.552395	162.29051	0.7013196	508000	-0.010936831	84.86315	-0.0006587012	-62.240578	0.89892507	9.775162e-09	6019.73698592186
254	334.06082	29.721268	412.0904	281.37668	155.91667	119.86843	42.90804	162.65576	2.3945768	510000	-0.012905726	49.499714	-3.868714e-06	-24.791145	0.8988866	-2.2649764e-09	6038.178808450699
255	336.88907	13.347617	365.47662	316.37216	156.25	119.23933	42.480553	162.31142	-1.1803608	512000	-0.021101288	39.963253	-0.0010504089	-10.524422	0.8988448	9.3579295e-09	6056.963440179825
256	326.1148	25.221472	371.73343	288.282	152.84616	118.88131	42.797436	161.54947	2.0837703	514000	-0.0108356485	75.45171	-0.0010044836	-25.456402	0.89879435	1.7285346e-09	6075.607055425644
257	341.6166	29.514786	406.8237	293.97473	156.08333	117.57298	42.00486	161.38887	1.1943426	516000	0.0029850737	52.285378	-0.0015609756	-26.887396	0.8987434	1.3709068e-09	6093.74675488472
258	346.51932	31.743513	397.82422	283.95947	161.0	121.46105	41.85517	163.52203	2.5942411	518000	-0.03548115	154.616	-0.0012079105	-75.20381	0.898699	-3.516674e-09	6111.450526237488
259	348.96738	25.577744	406.6239	314.02707	160.33333	120.69105	44.426346	162.2019	-0.12974894	520000	0.004939085	63.71694	-0.0017833265	-28.734211	0.89864516	-3.6358834e-09	6128.30663228035
260	335.23965	27.66194	385.64117	287.5908	163.0	125.2036	39.01259	162.23355	4.279166	522000	-0.015085754	251.3295	-0.002426288	-188.08371	0.8985961	1.3113022e-09	6146.262671709061
261	345.54285	22.509275	389.78836	313.28912	162.16667	113.628784	42.289017	161.05525	-1.6114534	524000	-0.009959653	151.6033	-0.0007155752	-113.64276	0.89854175	9.715557e-09	6164.047056674957
262	330.4459	45.773293	397.96234	253.45062	155.91667	121.939735	40.00028	162.58241	1.0662886	526000	-0.0786122	281.55576	-0.0015488043	-128.806	0.89848876	2.4437905e-09	6181.3225274086
263	333.62875	30.704666	367.2328	251.57196	156.58333	120.650215	40.311356	161.49924	-3.976871	528000	-0.030414324	306.6527	-0.00019432418	-254.38226	0.898396	-1.4305115e-09	6199.954785823822
264	331.66843	52.4995	401.92255	212.48224	156.66667	121.180534	41.49111	162.96071	1.5839332	530000	0.043870285	441.8094	-1.4025718e-05	-332.31134	0.8982914	9.6559525e-09	6217.833307027817
265	349.9468	70.07476	494.4552	204.70908	167.90909	119.535675	39.807323	161.03935	-0.2860496	532000	-0.013022048	225.15375	-0.00043157674	-145.26643	0.8982223	2.4437905e-09	6236.142525672913
266	346.18213	24.685966	392.2458	303.37872	163.08333	120.8153	43.38269	165.21465	-3.4617853	534000	-0.020255588	60.982193	7.055141e-05	-39.74553	0.8981557	-1.9073487e-09	6254.328282356262
267	335.1851	66.98096	450.25238	146.75829	158.66667	120.52133	40.63665	162.88556	2.4428616	536000	0.009834348	579.179	-0.00023783185	-383.42487	0.8980865	2.0861626e-09	6272.8749260902405
268	357.56546	36.85563	411.22778	296.68677	165.63637	117.85887	41.181118	160.93718	3.1677089	538000	0.0027591097	133.58888	-0.0005469839	-87.578156	0.8980257	1.1920929e-09	6291.530907154083
269	355.30432	95.25605	521.3935	111.20941	169.54546	128.0886	37.870537	165.16362	0.2814361	540000	-0.053425703	491.81067	-0.000950899	-300.14346	0.89797664	-3.0398368e-09	6309.690659761429
270	343.7495	36.012524	411.52173	261.50568	164.5	121.13252	40.062267	163.46434	5.1922026	542000	-0.0429378	416.4327	-0.00086148456	-291.5513	0.8979013	5.2452087e-09	6328.242704868317
271	334.08554	87.24303	431.97653	145.08563	159.0	119.822	38.862923	165.18704	4.2701526	544000	-0.040409587	583.31964	-0.00025888532	-379.2846	0.89781016	5.364418e-10	6346.246536016464
272	362.25833	46.90669	418.4345	260.10406	166.45454	121.27567	45.030537	168.84224	3.7894206	546000	0.049761176	317.88098	-0.00039787218	-219.97397	0.8977059	-1.4305115e-09	6364.714977025986
273	376.00827	33.66823	421.049	324.02475	178.90909	125.239204	42.92023	167.17505	7.5665183	548000	0.037323497	129.69165	-0.0011362918	-82.36223	0.897644	-6.496906e-09	6383.14191198349
274	324.38657	79.73946	418.61768	128.16956	155.33333	128.72176	39.264236	166.30739	4.3546987	550000	0.0013454591	1032.7401	-7.976161e-05	-641.7168	0.8976077	3.218651e-09	6402.087394237518
275	333.81512	76.9056	426.53732	132.02258	165.91667	113.570625	39.647846	159.50833	-17.748575	552000	0.005230729	941.44446	-0.00091133313	-418.82513	0.8975783	2.8014182e-09	6420.306561470032
276	333.84192	69.72937	400.21124	168.255	166.58333	118.696266	36.244854	160.83716	3.4247582	554000	-0.077207446	1052.3066	5.5126846e-05	-659.0008	0.89755875	-2.861023e-09	6438.430186510086
277	388.61926	71.04379	514.01886	232.0899	188.1	110.59582	39.85725	158.08575	1.5469503	556000	-0.007498991	825.12994	-0.00020181434	-607.32086	0.897497	-7.987023e-09	6456.28969335556
278	371.78534	90.866776	520.7577	206.1932	175.27272	129.08194	36.370506	167.46559	6.614441	558000	0.0061534857	689.1386	-0.00057445234	-377.0291	0.8974425	-4.4107438e-09	6474.750448703766
279	403.62402	62.617523	526.2014	289.34683	186.1	125.02755	42.886185	170.41296	-3.2087898	560000	-0.01363384	446.38095	-0.0010441663	-319.35034	0.89739835	-9.1195105e-09	6491.962692260742
280	354.09985	42.98963	429.84427	263.8647	165.5	130.55133	45.149315	172.74928	-1.0509251	562000	0.00046526574	624.9402	-0.0006213053	-519.175	0.8973483	-1.847744e-09	6509.830408573151
281	299.75223	130.06244	497.48227	91.294716	149.23077	116.97937	48.827076	165.51344	-9.88699	564000	0.011881706	1733.167	-0.0014634356	-979.00867	0.89730525	-8.9406965e-10	6527.2135808467865
282	357.17422	56.839603	468.60474	253.54312	170.81818	116.1561	34.739727	163.85297	4.9825583	566000	-0.010039143	612.45233	-7.6257624e-05	-321.36166	0.89727265	-2.026558e-09	6545.025836467743
283	379.33017	26.794958	430.8727	343.34915	172.90909	121.17223	39.656006	162.25813	7.4029503	568000	-0.011264052	289.96683	-0.0004919665	-209.63896	0.89723617	4.23193e-09	6563.314281463623
284	366.12482	57.511703	452.6191	216.80867	171.90909	132.60858	41.20497	171.43211	2.2833703	570000	-0.007235162	455.77133	-0.00039421162	-285.1902	0.897198	5.00679e-09	6581.724752187729
285	341.93454	81.952644	418.94305	97.69019	161.58333	125.13603	42.40523	167.63538	0.35200965	572000	-0.010481746	285.2571	-0.0010093777	-132.35884	0.89715844	-1.9669533e-09	6600.05880689621
286	357.07312	29.41043	402.36975	302.4182	163.33333	122.80645	42.015846	163.7584	-0.621675	574000	-0.012239161	127.59469	-0.00013454817	-71.673294	0.8971147	8.523465e-09	6618.074428796768
287	356.52628	54.331104	421.4175	199.49646	165.63637	126.01759	41.08018	165.37877	0.9723903	576000	-0.0033706264	366.9168	4.3669716e-06	-268.27026	0.89707	-7.390976e-09	6636.674803733826
288	374.2203	25.451437	412.82086	333.60495	171.54546	124.780495	46.972115	166.57043	-14.358368	578000	-0.0016280327	170.13214	-6.0569262e-05	-126.62138	0.8970254	-5.9604643e-10	6655.210743427277
289	334.62704	64.77206	426.6103	202.51251	162.75	134.02776	38.091316	168.95847	4.1787577	580000	-0.018014267	1003.35205	-0.00080665573	-785.5275	0.8969864	3.695488e-09	6673.61515378952
290	381.2206	50.21865	452.93137	266.46393	172.63637	115.932175	41.967995	158.60533	-10.691152	582000	-0.014447177	362.0444	-0.0003020428	-275.22662	0.8969391	3.5762786e-09	6692.383168458939
291	383.63278	58.162792	553.2661	317.99506	177.09091	128.45314	44.596382	171.48305	-1.5092577	584000	0.0005401222	278.54776	-0.00046423925	-167.31265	0.89688706	-1.4901161e-09	6710.3907725811005
292	372.847	32.759125	446.1087	316.00623	177.18182	130.88283	42.880173	170.94214	3.0448194	586000	-0.0393288	176.0437	-0.00088100135	-82.704216	0.8968406	5.9604643e-10	6728.929692029953
293	367.71906	68.95836	457.31537	182.05232	178.09091	123.0045	41.88924	164.47643	0.4540857	588000	-0.018418003	400.35928	-0.0005068593	-223.001	0.89677835	-7.450581e-09	6747.202542066574
294	353.6001	49.990658	422.6769	220.3603	164.33333	123.2622	39.951023	161.3196	1.878368	590000	-0.03010508	235.57407	3.0549243e-05	-126.259895	0.8967084	1.1920929e-09	6765.88988161087
295	352.38882	65.57645	452.13257	174.52881	166.41667	122.92499	43.306698	164.41393	-2.1148827	592000	-0.008230485	418.90326	-0.0002224911	-151.74979	0.8966292	-1.6689301e-09	6784.418467760086
296	352.04895	39.120346	400.28064	257.08563	163.16667	122.26033	41.127666	164.92561	1.206115	594000	-0.046285544	169.40411	-0.00060308725	-86.40536	0.8965568	3.3378602e-09	6801.958589076996
297	363.82327	46.22236	475.14462	301.57718	176.0	127.03034	40.24887	164.84082	4.5120487	596000	0.019035254	531.8348	-0.0002905298	-416.74802	0.89646095	3.7550927e-09	6819.830683231354
298	379.28952	43.60343	474.7355	317.82706	175.18182	122.7704	41.22826	165.57883	1.3476332	598000	0.03871681	221.0876	-0.00046902522	-158.76901	0.8963879	8.3446505e-10	6837.278327703476
299	341.56442	50.051548	445.38794	253.85193	162.5	123.816345	43.397663	167.1324	2.060277	600000	-0.018004905	121.18363	-6.7442656e-05	-61.942104	0.89634115	3.3974648e-09	6855.05470085144
300	350.07944	23.546766	397.8684	308.21417	159.66667	121.12977	43.059658	163.39137	0.34076917	602000	-0.0075668506	184.59537	-0.0005841758	-150.79121	0.8962915	4.4107438e-09	6872.771430015564
301	347.00366	39.76529	393.7328	238.5517	162.25	124.50085	41.54736	165.0738	-1.2912151	604000	0.006378804	249.9989	-0.00030168984	-166.4402	0.8962403	2.026558e-09	6890.831072092056
302	351.0939	68.42709	444.38702	178.60316	166.33333	123.6924	42.45554	167.42989	-0.49785507	606000	-0.009979515	508.7108	-0.00040936843	-332.4809	0.8961988	-4.053116e-09	6909.118733882904
303	350.8312	38.554707	418.808	263.8638	162.66667	123.19111	42.146496	164.48787	-0.5422418	608000	0.00068401394	132.00748	-0.0013756349	-60.932693	0.8961532	6.8545343e-09	6927.590669631958
304	357.4486	79.9129	548.9336	229.9639	168.45454	125.674126	38.56412	166.44528	-3.351369	610000	0.02005889	506.7186	-0.00027407892	-305.41864	0.89610887	-4.529953e-09	6945.582797288895
305	361.52393	20.17543	402.6688	334.22678	163.75	120.90889	43.180706	167.66673	-1.5888602	612000	-0.002165643	130.89954	-0.00014692172	-93.61331	0.8960826	-2.9802322e-10	6964.314004659653
306	368.78262	25.588453	433.00244	331.44446	164.58333	122.10547	44.26854	169.98256	-1.5153292	614000	-0.037555896	365.98026	-0.000513535	-263.1638	0.8960554	-2.0861626e-09	6982.498258829117
307	316.7259	72.76235	381.4465	118.9854	148.6923	129.6534	45.505707	173.6147	1.2965128	616000	-0.021067277	792.9876	-0.00016112626	-549.1676	0.8960114	7.987023e-09	7001.2830328941345
308	345.6882	64.416176	406.08743	167.32935	168.36363	118.47014	37.54415	160.32759	1.932103	618000	-0.009941508	518.34216	-0.00078313425	-285.18677	0.8959594	-1.5497208e-09	7019.437950134277
309	390.14127	48.919914	448.22006	313.7421	185.4	119.55168	38.50387	165.60219	-2.5094838	620000	-0.018325396	363.21445	-0.0011714529	-251.3565	0.89590883	6.556511e-10	7037.886682271957
310	327.49277	60.38842	377.98373	180.75911	153.16667	129.00464	41.675064	175.00407	0.678936	622000	0.0137249045	736.5481	-0.0003067637	-441.52036	0.89585084	-7.3313715e-09	7056.603888988495
311	346.6106	95.99608	576.7628	204.33134	161.58333	122.00295	38.76235	166.2601	-3.8767555	624000	-0.047437135	836.3844	-0.00029424205	-493.28064	0.8958047	3.3974648e-09	7074.790314674377
312	338.73578	91.31862	461.50284	143.7577	159.5	119.986946	45.313972	169.44458	-5.758994	626000	-0.029795656	580.2385	-0.000675451	-325.58472	0.8957335	2.6226044e-09	7092.502459526062
313	361.93588	44.13593	453.0741	270.64145	166.0	121.14738	43.096237	172.18243	-14.7758255	628000	0.0056616287	199.64731	-0.0010157106	-146.91829	0.8956559	-1.2516975e-09	7111.55456161499
314	371.5078	16.462528	403.77344	350.2031	173.81818	126.3423	41.93738	166.95918	3.2068436	630000	0.0047965106	120.73556	-0.00035173772	-83.0617	0.8955846	-2.384186e-10	7130.014811754227
315	361.60715	38.688057	417.2624	259.90778	165.41667	124.22267	43.081367	169.82764	3.933095	632000	0.011868296	126.70096	-0.0010145018	-42.763412	0.8955272	8.106232e-09	7147.193615436554
316	346.1616	87.31342	464.0287	144.34906	162.41667	129.96468	42.196236	171.84067	-0.56677496	634000	0.0024309498	773.7722	-0.0011439997	-422.53128	0.89548373	1.2516975e-09	7164.60675406456
317	373.25754	70.805534	566.96814	290.1425	173.27272	127.10529	38.295437	169.0428	0.9189025	636000	0.008843353	855.3346	-0.00040711742	-585.47754	0.89544654	-1.192093e-10	7182.4185490608215
318	363.0328	97.73732	501.00668	127.47705	170.81818	128.45673	40.393948	163.83191	-1.6674693	638000	0.010694008	646.1078	1.41225755e-05	-266.42322	0.8954149	2.861023e-09	7199.797832965851
319	376.84225	45.544468	468.11026	294.0109	176.72728	123.98408	40.71646	169.16862	2.2101269	640000	-0.008875545	186.79294	-0.0013148943	-109.088036	0.89539236	-5.185604e-09	7217.634580850601
320	416.3903	67.76011	551.89557	342.51663	191.8	130.57632	39.34248	173.93396	0.10707712	642000	0.065095685	394.96646	-0.00053857267	-204.87502	0.8953658	4.1723253e-10	7235.062809944153
321	369.37363	80.11483	413.6729	121.15259	173.45454	134.44478	43.426247	174.973	1.3664308	644000	0.020097122	434.09525	-0.00078220665	-277.43512	0.8953784	-2.384186e-10	7253.638660430908
322	345.78793	81.67721	423.0256	114.82954	159.83333	130.03616	42.673233	173.91496	4.651825	646000	-0.04824836	792.86786	0.00024460256	-578.22107	0.89540094	4.2915342e-09	7272.018836736679
323	372.3892	103.49448	502.0457	101.196846	175.45454	125.150154	41.152603	168.1253	3.7710571	648000	0.01045877	612.04425	-0.00064221397	-246.04892	0.89539015	1.1324882e-09	7290.326464891434
324	387.47565	175.19353	799.20355	147.31487	190.4	132.77747	39.988243	167.66373	5.442397	650000	0.068034366	1017.3077	-0.0004499331	-511.3353	0.89538616	-5.722046e-09	7308.270779132843
325	346.57364	62.572674	454.45605	223.58673	165.5	122.10696	41.08673	167.83186	-6.731087	652000	-0.017312316	538.8368	-0.00025809184	-304.41614	0.8954214	-2.861023e-09	7326.5746603012085
326	456.34018	106.360985	714.8259	355.73825	221.22223	123.681625	37.083717	167.31764	5.8051834	654000	-0.021415513	499.44547	-0.00048276968	-361.62488	0.8954395	3.8146974e-09	7344.958795785904
327	362.08926	45.922676	453.80008	279.38763	167.90909	133.53459	41.769012	171.76706	5.891782	656000	0.0017417961	709.32043	-0.0001547574	-504.58057	0.89544314	-1.3709068e-09	7363.858774662018
328	429.97128	91.76148	676.2338	350.56665	192.9	123.77282	40.17885	165.88188	6.3519406	658000	-0.048543032	914.0952	-0.0005127266	-774.3322	0.89544654	2.8014182e-09	7381.974682092667
329	361.87964	79.304245	485.52594	209.79712	164.27272	140.98598	42.513535	179.93832	7.361531	660000	0.036621705	690.42096	-0.00072440505	-395.8286	0.89542246	-7.390976e-09	7400.629719018936
330	352.94577	115.86346	578.9027	88.59072	161.58333	130.74542	39.27279	171.63486	4.597937	662000	0.010152159	1434.4601	-0.0013285931	-586.10223	0.89542365	-5.7816507e-09	7419.142753362656
331	329.157	101.66047	476.21945	98.33843	154.25	130.13535	38.37122	166.77896	2.1848679	664000	0.048967924	986.1276	-0.00026149675	-420.28503	0.8954297	-5.066395e-09	7437.450598716736
332	380.3867	39.865738	496.6368	344.6524	175.27272	119.48837	41.524525	164.9951	-0.036773086	666000	-0.020355005	453.73038	-0.0017922539	-329.11078	0.8954644	4.172325e-09	7455.2267689704895
333	332.01132	75.60987	413.4868	108.306244	152.25	127.41208	42.273136	168.88567	4.8123245	668000	-0.011492419	514.75995	-0.00080481917	-333.11688	0.89548284	1.3709068e-09	7473.150465011597
334	356.8535	76.32754	487.57224	175.4034	164.5	128.03198	40.00023	173.21265	8.444011	670000	-0.0077830073	778.69507	-0.00039812597	-358.29645	0.89549154	6.377697e-09	7491.342155694962
335	362.92703	49.55116	410.44153	228.64677	170.45454	126.654396	41.483578	167.58067	6.944886	672000	0.022351079	308.84628	-0.00093555264	-145.78268	0.89549625	-1.6093255e-09	7508.754569530487
336	385.87473	42.815117	482.3909	306.9719	179.36363	123.752785	42.393185	165.08884	5.4875336	674000	0.05175165	158.36269	-0.000581339	-114.40375	0.89551586	9.477138e-09	7526.754562139511
337	379.5215	29.73439	442.58783	348.07977	173.36363	129.94789	42.851543	174.58499	5.235997	676000	0.043889277	113.5722	-0.00140981	-26.169746	0.895564	1.1146069e-08	7544.495300531387
338	323.68854	78.149376	388.6136	118.39555	149.53847	129.1649	43.465076	170.53827	4.162453	678000	0.015515525	794.5587	-0.0010518692	-496.16025	0.89563525	3.8146974e-09	7562.302735567093
339	354.42722	64.67236	445.74536	217.6128	164.83333	123.13928	40.014202	165.15956	5.2527056	680000	-0.05964286	641.72076	-0.002167005	-232.7367	0.8957107	-4.4703485e-09	7580.8622851371765
340	360.06985	68.65812	402.72955	136.2528	161.41667	126.028046	40.654728	162.7392	6.8715973	682000	0.011216394	429.99985	-0.00024766382	-260.3833	0.8957443	-1.9073487e-09	7599.49766087532
341	348.01358	62.11801	484.85593	224.75572	158.5	125.32042	41.468803	166.61021	5.1182833	684000	-0.02188797	591.9302	-0.0015889183	-379.96628	0.89577985	3.516674e-09	7617.966009616852
342	350.42825	54.842747	426.4898	190.60455	163.41667	122.36415	42.527466	167.93062	5.650008	686000	-0.0357733	252.97482	-1.2777746e-06	-138.47829	0.8957979	4.1723253e-10	7636.2585709095
343	340.04974	64.03449	412.496	145.47897	160.0	127.358444	40.755966	167.67819	3.2622828	688000	-0.009963021	579.3639	0.00011518132	-406.95584	0.89579517	-7.7486035e-09	7654.818581581116
344	374.3682	42.51782	469.3139	316.46005	171.45454	120.232864	41.541134	162.86205	6.9702873	690000	0.0018407414	345.232	-0.0013926958	-285.11185	0.8957881	3.3378602e-09	7672.894793272018
345	358.54422	50.52701	521.7675	322.42035	158.16667	125.429375	44.405613	169.45314	3.3738933	692000	-0.03130088	168.3659	0.00035348162	-74.49013	0.8957858	-2.9206275e-09	7691.130659341812
346	348.417	42.171886	412.7908	235.81497	159.0	128.62975	43.39625	169.85063	3.3748655	694000	-0.06906539	183.21623	-0.0015188679	-70.82079	0.8957656	-3.8743018e-09	7709.994558095932
347	357.24356	34.925102	402.0288	288.86966	165.16667	123.36828	42.828247	169.99359	2.6740065	696000	-0.045455564	122.06478	-0.0008754879	-41.791725	0.89570916	-5.662441e-09	7728.202621936798
348	349.6276	26.883139	411.22998	306.95694	159.33333	119.67881	42.738922	165.47581	4.0983953	698000	-0.030746128	118.470406	-0.00016491488	-86.79064	0.895633	2.7418137e-09	7746.814727783203
349	358.75122	13.30666	387.3424	339.8498	163.91667	125.642815	44.00656	170.04364	3.785571	700000	0.03014512	32.21321	-0.0007474795	-10.088644	0.89554614	-3.9935113e-09	7764.470058917999
350	341.24936	41.62523	417.7655	236.43684	161.83333	124.526375	42.668205	167.95912	3.5089896	702000	0.022753533	188.9629	9.2707574e-05	-107.477295	0.895488	-1.013279e-09	7783.118808269501
351	366.7396	23.10617	409.39078	333.96307	168.0	119.68643	41.75796	166.99045	3.626017	704000	-0.05194235	98.30974	-0.00024834648	-54.83356	0.89544773	-7.1525574e-10	7801.458686351776
352	342.9515	30.549068	376.64954	256.64172	161.16667	127.17936	41.885704	168.86041	3.432269	706000	0.010814953	271.40472	-0.00016485061	-231.80513	0.895382	-7.510185e-09	7819.130560159683
353	355.35837	33.421875	448.4125	326.00488	158.41667	120.68267	42.41039	165.08623	3.9504926	708000	0.02224989	138.63281	-0.00047043897	-69.826935	0.89532626	-2.2053719e-09	7836.570582151413
354	349.40262	30.611115	436.42078	323.347	162.16667	127.34351	43.586315	169.94016	5.100164	710000	-0.009979041	59.240078	-0.0006485591	-37.529106	0.89528745	4.172325e-09	7854.294237613678
355	360.5828	42.786396	464.22485	283.20615	164.33333	120.156715	42.67851	164.24776	1.6229981	712000	-0.022153908	146.43192	-0.00037846342	-67.089836	0.89524645	2.2649764e-09	7871.902480840683
356	375.08096	25.408499	421.3563	321.9852	167.81818	125.91933	42.514256	168.19154	5.6488967	714000	-0.00732899	122.21363	-0.00080910977	-65.56737	0.8951977	1.6689301e-09	7889.386349439621
357	360.5735	37.17807	452.2072	314.14703	163.58333	129.08551	45.110382	172.24019	4.2094555	716000	-4.3353513e-05	63.775192	-0.0013672296	-36.592358	0.8951489	3.8146974e-09	7906.961594820023
358	371.2716	23.116835	400.21964	335.86182	173.27272	129.20633	41.921146	171.83412	3.1686194	718000	-0.012398421	228.34332	-0.00033234432	-186.73085	0.8951041	-5.9604646e-09	7925.4341723918915
359	320.74442	67.392746	418.9794	159.12764	149.84616	126.20973	41.559532	164.66745	3.56964	720000	-0.04410627	648.0827	-0.000722494	-451.8568	0.8950563	2.026558e-09	7943.746417999268
360	353.2025	61.229218	429.40503	184.57097	164.33333	113.39508	45.327923	161.22531	-19.393192	722000	0.011515761	1031.0804	-0.0005037943	-755.0236	0.8949886	-6.496906e-09	7962.093789577484
361	333.55667	49.849445	423.57748	238.25833	152.5	127.22653	39.688843	166.26178	0.6077161	724000	-0.016513363	552.8469	-0.0007841941	-397.68448	0.8949322	-3.0398368e-09	7980.278705835342
362	335.06012	39.437828	383.9921	227.27464	150.84616	117.95936	45.652187	169.0621	-11.57276	726000	-0.035645057	509.56848	-0.0009936057	-372.84317	0.89487225	1.3113022e-09	7998.830948114395
363	381.27756	36.231388	471.72357	334.24155	174.0	122.36653	42.05309	167.00072	-1.4018459	728000	0.012220467	180.33376	-5.7532452e-05	-139.39685	0.8947963	-1.6093255e-09	8017.614498376846
364	324.8683	106.61247	466.88712	147.9629	150.83333	130.72171	38.963398	167.9618	4.233969	730000	-0.013027856	1262.996	0.00024283119	-874.3284	0.894738	7.033348e-09	8035.606284379959
365	352.81442	31.447039	412.04843	316.2281	160.33333	124.53128	41.031082	166.0418	8.90143	732000	0.018946575	563.5913	-0.00067800656	-424.3245	0.8946761	-4.5895576e-09	8054.294406414032
366	338.12723	91.12171	514.2423	113.35857	153.66667	122.04127	41.93034	167.33717	3.6450698	734000	-0.0031215528	738.10065	-0.0011274808	-317.20523	0.89463085	6.556511e-09	8072.303095817566
367	358.5167	24.079893	420.4843	326.65488	164.41667	123.277016	42.05313	168.14989	4.582527	736000	-0.025084967	184.21022	-0.0010737572	-101.1198	0.8945894	-1.1920929e-08	8090.4707152843475
368	379.283	66.27683	501.8586	238.63913	172.90909	126.502	39.06747	165.89551	3.5190043	738000	-0.026840411	246.96103	-0.0005271286	-158.68451	0.8945368	9.715557e-09	8108.746951580048
369	319.49738	76.05164	428.76764	162.87285	148.66667	131.91756	40.2008	177.07484	4.818846	740000	-0.03686647	751.8715	0.00021009892	-470.8459	0.89447504	-2.7418137e-09	8126.7106466293335
370	370.40598	30.60399	428.18027	310.7452	172.72728	120.02952	41.80106	166.66235	-7.133284	742000	0.015599006	173.72162	-0.00010985322	-114.91704	0.8943995	-4.7683715e-09	8145.294316291809
371	364.0054	63.4764	442.54575	191.6117	163.45454	127.080185	40.456127	176.39577	5.2525325	744000	0.013104043	409.972	-0.0012352616	-190.55428	0.8943383	8.106232e-09	8163.183628559113
372	330.13547	68.75274	404.15295	154.82365	149.92308	127.373665	40.868637	174.98372	3.5334055	746000	-0.06135699	739.72144	-0.001193054	-313.6143	0.89428824	-1.3709068e-09	8180.854755163193
373	314.49136	98.42981	476.44263	155.26265	150.23077	119.7637	42.62885	167.19287	3.8536735	748000	-0.04455255	568.00854	-0.00085461885	-273.61743	0.8942081	4.7683715e-09	8198.774352550507
374	354.6453	99.55812	521.6219	163.50032	162.75	121.45693	39.338554	167.83064	6.7297316	750000	-0.030198755	921.38055	-0.0005714968	-598.2544	0.8941092	-4.4107438e-09	8216.61919927597
375	371.1002	51.97542	464.01025	293.54895	166.0	123.1062	40.743973	174.28305	5.2042108	752000	-0.07035821	665.5728	1.578033e-05	-476.34628	0.89400774	8.642673e-09	8234.32530283928
376	332.26517	84.605995	431.37448	166.15373	152.16667	131.74338	42.224857	176.4258	5.1997933	754000	-0.0006158548	887.0966	-0.0007700385	-469.7829	0.89387697	6.556511e-10	8251.786573410034
377	415.84805	67.19001	586.21075	350.05206	187.8	124.46702	37.606197	170.65944	-6.5971193	756000	-0.0016330818	797.7504	-0.00043970905	-572.2208	0.89376116	-1.2516975e-09	8270.386715888977
378	320.7736	100.464516	427.9366	101.852684	152.83333	140.01265	40.042576	180.74606	7.97764	758000	0.00025310885	1606.516	-0.0008482051	-1035.3701	0.8936543	-4.8279762e-09	8288.434515953064
379	328.5244	93.97476	446.6534	141.372	150.53847	118.861984	38.324043	164.80025	5.6894193	760000	-0.035692073	649.7119	-0.0015407316	-282.36142	0.8935599	3.3378602e-09	8307.066362857819
