Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
62	-35.52099	79.76228	14.228745	-329.6171	109.882355	-14.195801	9.765682	9.945741	-32.329586	126000	1.9371509e-08	360.3464	-0.01632334	-158.10686	0.7974599	0.017205795	0.176	8.0	515.3074822425842
63	-34.924484	94.70252	17.93417	-356.2082	148.3077	-19.182676	11.734574	12.057606	-38.01897	128000	-1.1354685e-08	219.32199	-0.017573325	-96.771416	0.79504997	0.0154918	0.2055	7.0	524.9688234329224
64	-11.653576	33.61553	37.670864	-93.00971	91.72222	-12.551957	12.9855	19.205452	-38.222958	130000	-5.252659e-09	390.64053	-0.018338118	-184.12794	0.7931311	0.015598579	0.2425	9.0	534.7559583187103
65	-6.717765	30.646711	50.344112	-73.62512	89.7	-4.2343974	7.7465944	20.31142	-33.18928	132000	1.1920929e-08	265.9124	-0.018973716	-72.55725	0.7909335	0.016037906	0.2005	8.0	544.6947600841522
66	-10.059214	26.334785	59.166195	-47.4326	77.28	-3.9628184	7.5212913	13.054945	-32.31813	134000	1.34408475e-08	265.45984	-0.015491913	-72.3114	0.7893619	0.0177226	0.171	7.0	554.3054900169373
67	-28.45865	81.32822	29.658895	-299.8592	149.15384	-14.066252	12.605776	21.548435	-34.68125	136000	1.0374934e-08	139.50085	-0.01858382	-46.765907	0.7882795	0.015628371	0.225	8.0	564.0795710086823
68	-63.393867	95.746056	36.991913	-241.15932	287.0	-20.530357	13.2362585	16.85303	-36.18638	138000	3.516674e-09	126.348366	-0.01660477	-47.51316	0.7867626	0.015771044	0.2075	8.0	573.7801086902618
69	-48.934235	75.462845	8.039033	-211.94844	242.5	-22.235027	9.335338	11.32502	-35.109035	140000	-1.7751008e-08	137.6979	-0.019056901	-53.24405	0.7846495	0.01652565	0.1835	7.0	583.9112627506256
70	-11.345571	47.036182	42.753845	-164.18517	132.4	-18.726952	7.2024703	8.860052	-32.31637	142000	2.5629998e-09	236.20451	-0.018150827	-145.12823	0.78274	0.01567447	0.241	10.0	593.6554939746857
71	-24.317892	64.725815	32.17785	-234.27205	138.85715	-10.955732	12.262251	14.808205	-31.615425	144000	-1.8671155e-08	216.13625	-0.021640452	-72.17886	0.7796462	0.018654905	0.2495	9.0	603.59872174263
72	-5.459174	27.35692	71.07637	-69.93123	65.82758	-5.8720646	7.703481	16.22499	-27.389662	146000	-9.989366e-09	263.06204	-0.016163507	-70.57623	0.77683884	0.01738978	0.1895	8.0	613.5597786903381
73	-39.38399	77.37879	20.001661	-250.3117	205.66667	-11.242557	10.308807	19.354773	-30.099728	148000	3.084168e-08	200.41333	-0.018721215	-73.89856	0.77502686	0.016509857	0.2005	7.0	623.061425447464
74	-22.927244	58.86423	38.888023	-169.47437	180.45454	-13.963069	7.973586	12.998549	-29.373919	150000	1.3887882e-08	195.53801	-0.016855003	-48.58882	0.7734546	0.016272876	0.146	6.0	632.9116549491882
75	-170.26863	1.6113129	-168.65732	-171.87994	1000.0	-22.776129	4.944694	10.236234	-31.915476	152000	-1.37388705e-08	41.439022	-0.01867068	-14.83931	0.7717111	0.017656622	0.171	8.0	642.9076507091522
76	-16.168144	48.134937	67.92784	-102.70956	191.5	-11.179065	9.8378525	12.238278	-29.080297	154000	-1.7039477e-08	241.42339	-0.014447735	-63.957596	0.7692157	0.017014923	0.203	7.0	652.9193685054779
