Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
187	1971.6958	921.8967	2641.2632	381.80695	4540.86	136.41212	4769.5884	4325.9897	541.75	992.7	373999	135.43163	61.38935	264.62808	-96.91279	135.43257	61.38967	265.84525	-77.79275	-1.1298784	3.8078597	49.032543	-15.333639	-135.89677	39.59117	40359.4859085083
188	1176.6853	741.41003	2289.5095	254.73326	3765.8777	821.7166	4432.223	1469.8625	326.0	1000.0	375999	136.4982	62.170433	267.87253	-158.73085	136.49881	62.172623	265.50253	-77.658356	-1.090445	3.7831273	52.369164	-13.625174	-136.94919	40.199066	40495.878934144974
189	3337.6238	598.8402	3761.2788	2490.7356	2866.0085	1498.3788	4540.0117	166.91014	896.0	737.8	377999	137.24954	62.843227	267.60638	-80.810905	137.2495	62.845608	264.82053	-64.9808	-1.0641233	3.8071175	29.4218	-17.99195	-137.69472	39.707947	40623.42450404167
190	3343.1116	324.57544	3667.687	3018.5361	4039.4368	876.6279	4718.542	2067.2727	903.0	961.9	379999	138.4804	63.6613	270.7921	-99.86003	138.48096	63.669746	271.89047	-148.21764	-0.98170185	3.8314767	39.009422	-14.71492	-138.95285	44.104378	40756.17700004578
191	2314.408	1551.6213	3867.6528	195.44943	3657.461	1629.9945	4826.7324	378.91235	623.0	800.4	381999	139.35616	64.483116	269.14255	-67.99187	139.35555	64.47905	271.1165	-65.35503	-0.9737894	3.883117	42.52894	-13.71142	-139.83784	42.463993	40883.79506826401
192	1880.6294	1423.5472	3563.5503	82.31846	1963.4158	1545.5109	4488.983	148.90413	508.66666	597.9	383999	140.72496	65.4661	270.62613	-84.30431	140.72475	65.468704	273.44818	-74.2376	-0.9500391	3.8447852	38.675972	-16.8233	-141.17331	42.780678	41005.54243135452
193	3336.0605	212.62234	3589.2769	3069.012	4027.8333	615.39844	4442.551	2226.7273	900.6667	940.6	385999	141.695	66.32636	274.50595	-122.3088	141.69623	66.32626	274.62207	-130.57489	-0.9516777	3.869688	49.94677	-13.30898	-142.14024	42.649303	41137.60426735878
194	2518.9773	1165.186	4055.109	1234.4695	3226.5393	1439.2589	4697.5684	740.1035	646.3333	692.6	387999	142.98558	67.25162	271.76334	-105.55918	142.98424	67.249725	274.05008	-104.6449	-0.87263393	3.9041724	38.149483	-13.596349	-143.46425	46.037384	41264.38705396652
195	2544.624	1187.8071	3732.4312	1356.8169	4104.1045	1086.6625	4747.2896	945.0863	689.5	983.3	389999	144.01926	67.97688	275.23795	-105.12475	144.01971	67.97937	272.78592	-68.94359	-0.8913371	3.9120317	33.043156	-12.933537	-144.48549	46.12608	41398.90209817886
196	3914.5505	49.16992	3963.7205	3865.3806	4594.9844	118.19221	4771.507	4450.0884	1000.0	1000.0	391999	145.47533	68.7515	281.8378	-99.68965	145.4749	68.74972	281.371	-105.84792	-0.92537373	3.8619473	39.351765	-12.979577	-145.91957	41.395275	41531.67617535591
197	3752.513	234.49243	3987.0054	3518.0205	4402.198	197.5097	4697.884	4023.5286	1000.0	1000.0	393999	146.45618	69.57234	282.4652	-134.99937	146.45651	69.57055	280.62277	-105.940636	-0.9059271	3.8908947	35.84703	-15.187982	-146.89465	45.022602	41665.93309211731
198	3951.9438	33.944336	3985.8882	3917.9995	3780.696	931.56323	4516.3574	1821.4742	1000.0	1000.0	395999	147.21626	70.28796	282.8691	-127.44876	147.21712	70.28349	284.78796	-109.80596	-0.8494932	3.9318542	50.236485	-13.451708	-147.6525	49.24558	41800.4604306221
199	3847.7317	717.5014	4552.1123	2863.0083	4670.6113	95.56207	4828.626	4538.8853	910.6667	1000.0	397999	148.52444	71.117256	282.35168	-129.27466	148.52399	71.12117	284.34995	-153.19572	-0.79002845	3.9261081	38.637333	-12.575587	-148.94446	45.97833	41934.79727554321
200	3807.5327	23.31189	3830.8447	3784.221	4729.3193	110.37198	4877.745	4464.861	1000.0	1000.0	399999	149.61324	72.088295	285.4524	-81.205414	149.61362	72.08784	287.7584	-69.02111	-0.83242416	3.944728	58.36421	-13.169839	-150.05772	46.23983	42069.15041637421
201	3444.9224	237.25354	3682.1758	3207.6687	2956.3762	1510.037	4773.988	751.9237	880.0	691.3	401999	151.13007	73.19342	291.72775	-103.85138	151.12997	73.19076	288.32175	-78.5751	-0.6893571	3.988094	42.90242	-12.915465	-151.61418	47.227695	42194.78433442116
202	3143.3079	1508.902	4291.5015	1011.5152	3928.7056	1093.9927	4473.1694	667.1378	749.0	917.7	403999	151.94283	74.0532	290.27145	-156.43433	151.94246	74.0531	291.04318	-94.75713	-0.6748052	4.0051727	42.260227	-13.9398985	-152.41653	48.49736	42330.37806940079
203	3096.0125	975.1399	4071.1523	2120.8726	4767.894	128.98868	4964.595	4505.9727	763.0	1000.0	405999	153.30354	75.09783	290.35886	-58.446136	153.30292	75.099884	293.12735	-74.63567	-0.6470551	4.050613	48.408722	-13.735121	-153.79047	47.56764	42462.96659827232
204	2614.7483	1434.9781	4122.6006	684.58685	4672.8623	257.85208	5022.957	4117.4097	655.0	1000.0	407999	154.83057	76.15364	300.70303	-106.835014	154.83076	76.15194	298.76617	-73.18172	-0.6665774	4.0148306	38.42591	-13.327787	-155.27754	51.172413	42599.217290878296
205	3382.8733	1221.7477	4317.4644	1657.0447	2284.808	1394.3398	4690.522	170.88515	794.0	546.5	409999	155.67757	76.71595	302.26413	-149.96304	155.67706	76.72115	298.37085	-130.3916	-0.62130636	4.037685	35.952477	-13.423137	-156.1435	52.445553	42722.47902369499
206	3067.5493	829.11084	3896.6602	2238.4385	3850.562	1308.9741	5127.398	1771.2789	779.5	820.3	411999	156.92728	77.576836	306.13507	-79.54015	156.92744	77.575096	307.07104	-80.4608	-0.5517636	4.096288	53.47625	-14.014057	-157.40149	49.916935	42851.44060611725
207	2692.9297	1634.1913	3905.0642	382.77365	4067.69	124.6297	4233.997	3842.1165	703.6667	1000.0	413999	158.11288	78.589584	304.09186	-97.01001	158.11478	78.59355	304.85498	-99.00925	-0.50197583	4.08514	42.11801	-14.501609	-158.55865	51.660336	42986.64836406708
208	4309.256	26.236572	4335.4927	4283.0195	4661.0312	150.19318	4929.363	4463.8096	1000.0	1000.0	415999	159.5642	79.43661	304.5824	-131.05284	159.56245	79.43168	308.7383	-92.29802	-0.5161579	4.044059	44.371086	-14.099295	-160.03021	52.372486	43121.294253110886
209	1849.117	1394.1577	4228.9253	730.7943	4168.9507	616.484	4619.8994	2407.308	632.5	1000.0	417999	160.93777	80.21047	307.47037	-165.1713	160.93817	80.209206	303.43854	-77.41839	-0.4743608	4.050673	59.975132	-14.183095	-161.37816	51.923393	43258.47733998299
210	2246.428	1846.1655	4701.923	250.30559	3815.5796	1642.4934	5172.1265	198.81526	513.3333	878.2	419999	161.359	80.90395	312.03552	-118.84943	161.3584	80.90568	308.81342	-133.49318	-0.5044157	4.0898004	56.485928	-15.302135	-161.78125	53.2207	43392.455186367035
211	2937.0515	1704.7744	4306.6646	533.9598	4276.822	1216.2736	5078.0107	1295.6787	717.3333	878.7	421999	162.13269	81.56529	312.74203	-123.45101	162.13322	81.56233	316.5231	-113.13181	-0.4195749	4.0975738	39.609116	-14.484178	-162.5636	53.44469	43523.94511413574
212	4305.208	193.34692	4498.555	4111.8613	4010.9702	1153.4586	4744.135	1527.9103	1000.0	933.2	423999	163.39803	82.40043	314.45007	-111.12967	163.39911	82.40573	310.77887	-103.34301	-0.43804562	4.059338	47.450603	-13.9662485	-163.83514	54.854992	43659.53164291382
213	2421.9614	796.1059	3387.1802	1437.4144	4810.4	220.76643	5099.7397	4355.3013	715.3333	990.9	425999	164.34093	83.12847	310.6894	-85.94947	164.34013	83.13366	309.51065	-93.72314	-0.37395558	4.1502914	41.209686	-13.94535	-164.80591	52.02627	43797.012175798416
214	3172.4883	1337.523	4510.011	1834.9652	4611.1895	882.30927	5126.4834	1990.8894	717.0	1000.0	427999	165.14288	83.98178	314.87152	-81.95978	165.14397	83.97878	316.31073	-82.430305	-0.37425202	4.1471877	73.33903	-14.956837	-165.59532	56.497837	43931.39519190788
215	4245.581	10.937988	4256.519	4234.643	4565.918	998.2659	5149.291	1602.3774	1000.0	935.1	429999	166.57977	84.762344	314.93787	-120.226425	166.5801	84.75779	315.52853	-143.76582	-0.28348273	4.16995	42.74508	-13.541136	-167.0325	56.037766	44065.530239105225
216	4382.493	57.981445	4440.4746	4324.5117	4625.2866	743.28174	5084.89	2440.3132	1000.0	951.8	431999	167.67722	85.437675	314.72174	-130.8012	167.67561	85.43926	315.66876	-185.52315	-0.31310907	4.166955	64.298065	-13.026266	-168.13512	58.857296	44199.63849782944
217	2880.43	2008.6254	4317.655	39.872242	4418.2617	1468.7463	5303.398	838.40485	674.6667	919.2	433999	168.94315	86.28711	317.34964	-113.8611	168.94325	86.2864	318.02188	-152.05722	-0.36454076	4.132591	45.596134	-13.334671	-169.36934	55.91354	44333.51356482506
218	2849.652	1295.5219	4067.5093	1055.3192	3732.356	1598.1039	5260.249	1067.872	758.6667	753.7	435999	169.77122	87.01676	319.9244	-85.81156	169.77264	87.01999	326.47098	-184.18915	-0.27268848	4.20205	40.260403	-13.189834	-170.21193	57.44948	44461.09341049194
219	2633.3467	1370.9714	4004.318	1262.3751	3873.7188	1784.1583	5345.0044	227.13292	1000.0	779.1	437999	170.97668	87.98362	325.53418	-111.12635	170.97632	87.98633	322.0494	-105.27846	-0.27022457	4.1764455	35.91012	-15.069341	-171.41194	55.469692	44593.456595659256
220	2984.4446	1408.4397	4392.8843	1576.005	4430.8477	874.3239	5071.496	2405.4294	1000.0	965.3	439999	171.906	88.67985	323.422	-148.2954	171.9053	88.677925	324.8447	-116.4438	-0.23997861	4.16911	41.96235	-14.55509	-172.35211	61.059414	44731.68816423416
221	3891.5667	205.12915	4096.696	3686.4375	2977.2937	1985.4111	5235.8403	198.7347	944.0	627.0	441999	172.86856	89.358955	328.36243	-119.78159	172.86823	89.35578	326.44272	-118.45219	-0.2670406	4.1441054	46.174713	-13.942097	-173.30583	56.478104	44866.53621149063
222	2693.7053	1868.0977	4603.096	814.6873	2166.558	1544.9694	4986.895	127.28966	600.75	574.7	443999	173.79532	90.01594	323.61566	-119.75524	173.79622	90.01868	328.7328	-113.785034	-0.23836109	4.2045445	41.98664	-14.136179	-174.22673	60.940407	44991.9884724617
223	3139.7725	1327.2091	4466.9814	1812.5634	5131.128	113.72303	5346.392	4989.045	681.5	1000.0	445999	174.94836	90.64127	326.3855	-121.19674	174.94846	90.63688	328.1999	-129.41519	-0.2682946	4.1498237	54.374504	-13.907869	-175.3485	59.17886	45128.38364267349
224	4446.8584	26.69336	4473.552	4420.165	4827.2285	110.78785	4955.5776	4662.0713	1000.0	1000.0	447999	175.78864	91.28572	328.86975	-125.89142	175.7887	91.28542	329.81482	-151.95743	-0.21319301	4.196631	43.4336	-13.495373	-176.22606	60.2001	45265.15390372276
225	1780.9247	1875.1245	4431.2656	378.89798	4815.0645	1353.6534	5695.354	803.19916	710.3333	917.3	449999	176.3623	91.95382	328.69434	-94.358376	176.36221	91.94836	331.76306	-105.773735	-0.19075203	4.191092	41.27062	-12.290337	-176.77904	58.61026	45399.62428498268
226	4573.8174	86.36182	4660.179	4487.4556	4609.4585	214.28998	4812.7544	4015.3374	1000.0	1000.0	451999	177.28275	92.62627	331.47424	-97.55306	177.28392	92.628784	334.8715	-148.26651	-0.14636315	4.22199	53.12391	-14.716747	-177.71481	60.48651	45537.458203077316
227	3042.8184	1685.9595	4818.6875	777.0573	4648.3677	639.44934	5079.579	2995.049	656.0	937.0	453999	178.24532	93.18942	330.05026	-126.86582	178.24513	93.18943	333.9488	-107.04576	-0.17820661	4.265975	36.537777	-13.369715	-178.67484	62.279274	45670.30959558487
228	3147.3938	1893.0206	4537.5483	470.92966	4481.1113	1193.6838	5158.3213	967.48944	705.6667	1000.0	455999	179.57428	93.76849	333.1971	-92.52638	179.57376	93.7703	334.22943	-105.057434	-0.11297287	4.286562	62.245285	-14.39439	-180.02223	61.87637	45807.4919090271
229	3808.3335	262.95056	4071.2842	3545.383	5095.952	134.2572	5348.4814	4883.7017	906.0	1000.0	457999	181.07498	94.618004	332.76617	-145.12193	181.07594	94.61396	334.5162	-113.28406	0.001375233	4.304428	56.59595	-14.643918	-181.51413	63.565807	45943.635643959045
230	2990.3987	2086.8115	4510.6914	39.65738	3622.2769	1697.3933	5173.058	486.47113	674.6667	732.6	459999	182.35942	95.3657	336.45605	-101.19315	182.35783	95.360016	339.04327	-93.70709	0.021196451	4.294591	61.165024	-12.716403	-182.801	61.29042	46074.50982284546
231	2448.2854	1182.4414	4055.6921	1245.2902	4998.625	599.4373	5386.2974	3328.0854	718.6667	965.4	461999	182.92178	96.05793	341.01785	-110.58405	182.92276	96.05907	341.50717	-112.10902	-0.011631298	4.2828245	44.108425	-12.919523	-183.32774	63.060894	46211.372683525085
232	2974.5986	1909.0692	4712.7466	96.28303	3364.099	2076.413	5507.6763	226.6078	630.5	636.5	463999	183.60481	96.6652	342.76917	-143.46109	183.60466	96.66246	340.13013	-89.47158	-0.008702378	4.2566757	53.394577	-13.519318	-183.98434	63.290897	46340.75590276718
233	3991.1196	646.62354	4637.743	3344.496	3680.6235	1978.1984	5095.7095	13.755868	883.5	752.0	465999	184.2438	97.14263	341.85266	-131.46463	184.24326	97.14143	343.631	-133.76044	0.01828953	4.281674	41.307373	-16.96315	-184.66902	66.33064	46471.82494807243
234	4713.8193	40.685303	4754.505	4673.1343	4839.005	953.66144	5347.963	1996.3953	1000.0	938.5	467999	185.63551	97.693596	342.80817	-113.86344	185.63606	97.696724	345.12732	-141.37186	0.0855644	4.3094015	42.750275	-14.985028	-186.04863	67.82364	46607.415825128555
235	3195.9724	1498.3903	4694.363	1697.5822	3532.75	1926.1565	5373.5005	337.45053	1000.0	779.8	469999	186.254	98.2279	339.44458	-155.1052	186.25449	98.22456	338.13098	-136.02032	0.07728942	4.3030477	40.613014	-14.925034	-186.67061	67.66377	46743.2241358757
236	3048.5464	1554.9413	4603.488	1493.6052	2916.7954	1792.9546	4850.3403	199.11482	666.0	601.9	471999	187.01611	98.96622	339.4673	-88.02072	187.01643	98.962906	340.68515	-143.46361	0.07706299	4.273651	40.274292	-17.06743	-187.46323	65.59639	46873.271532058716
237	2485.741	1968.0295	4597.611	255.24272	5037.544	461.78696	5355.9272	3715.9636	567.25	1000.0	473999	188.21526	99.60719	342.60703	-157.09259	188.21458	99.60419	342.91312	-175.83623	0.08369036	4.3142333	65.58766	-13.504319	-188.61372	67.06906	47009.760105371475
238	3418.1829	1639.2382	4658.0938	1101.8728	3983.0767	1466.3124	5200.46	743.2516	751.3333	794.8	475999	189.25945	99.961975	343.6366	-105.17111	189.25912	99.97127	345.18057	-152.42665	0.13213694	4.308239	38.00241	-13.720037	-189.64787	68.64119	47143.20167565346
239	4605.412	62.188232	4667.6	4543.2236	4465.6294	1593.6636	5527.2715	1072.8789	1000.0	920.9	477999	190.49762	100.55277	343.4743	-134.3697	190.4971	100.550255	345.70172	-125.38616	0.11271233	4.3126054	55.412865	-13.166248	-190.88841	67.028175	47282.78707289696
240	3096.8064	2156.6934	4661.479	47.128365	4827.528	837.8866	5226.0674	2330.1143	674.3333	949.7	479999	191.49692	101.16512	346.12747	-173.21242	191.4973	101.16682	349.94046	-140.21532	0.12048518	4.3632617	55.7545	-14.327575	-191.91464	63.701775	47426.21255707741
241	2940.1501	2064.2668	4458.57	21.635328	4794.173	824.3201	5292.5884	2392.9668	673.6667	937.7	481999	192.53348	101.8226	349.8148	-139.3492	192.5338	101.817955	350.05542	-137.3298	0.13720478	4.344152	75.476715	-13.667936	-192.93015	67.30889	47565.092530965805
242	4419.005	392.25024	4811.2554	4026.755	4541.5366	1206.9849	5124.428	972.1261	929.5	1000.0	483999	193.21806	102.334755	348.91995	-183.11896	193.2192	102.33113	351.30762	-110.680336	0.18703176	4.3854046	51.34709	-13.0225525	-193.59944	67.00464	47709.89576673508
243	2743.267	1710.5736	4453.841	1032.6936	5309.618	181.21829	5466.903	4882.713	1000.0	1000.0	485999	193.98907	102.789856	351.4863	-184.50775	193.98875	102.790855	352.29065	-96.96237	0.2055739	4.3722177	43.092876	-13.890818	-194.40561	70.97413	47853.06243777275
244	3783.946	1034.9683	4558.533	2321.1292	5324.2773	205.04047	5648.3013	4945.16	838.6667	1000.0	487999	194.58195	103.36728	347.55255	-86.42954	194.5817	103.36559	351.45377	-114.47368	0.1948159	4.3703322	75.20985	-14.57504	-195.01146	65.42867	47994.05949354172
245	4712.1904	117.221436	4829.4116	4594.9688	4334.7783	1135.1389	5273.2573	1783.9554	1000.0	911.3	489999	195.82826	103.882195	349.65753	-138.22522	195.82788	103.88408	349.63742	-162.95686	0.2306761	4.386069	51.28366	-14.503853	-196.2259	67.543686	48133.37352871895
246	2650.8538	1445.8107	4688.6006	1486.2269	5233.3667	182.6571	5425.071	4815.5347	584.3333	1000.0	491999	196.7307	104.37965	353.84955	-157.07697	196.73166	104.3766	354.63806	-189.07193	0.28681028	4.3806562	56.95694	-13.591405	-197.11264	70.31927	48269.63535404205
247	2695.2861	2181.4492	4876.7354	513.8369	5294.4814	174.272	5587.8906	5098.6484	1000.0	1000.0	493999	197.10466	104.74912	353.53586	-158.25938	197.10394	104.7477	357.53	-95.34387	0.26656145	4.368248	53.495644	-14.666253	-197.49678	70.08753	48406.3748729229
248	4671.1587	148.77734	4819.936	4522.3813	3850.1206	1256.5692	4966.363	1456.9642	1000.0	817.8	495999	198.35172	105.17004	357.44046	-87.610085	198.35156	105.17262	357.25162	-87.594765	0.2769509	4.3627725	52.57143	-13.217531	-198.71233	70.19519	48532.63603067398
249	4264.624	566.8933	4831.517	3697.7305	5127.573	552.87445	5565.4614	3540.089	906.5	1000.0	497999	198.9874	105.530914	355.75418	-88.47892	198.9862	105.5292	358.13162	-123.32585	0.2825279	4.3916154	45.571674	-12.681446	-199.39497	70.26345	48668.5101184845
250	3476.5576	1113.8285	4590.386	2362.7292	4199.599	1383.3394	5288.174	963.0533	742.5	929.3	499999	200.33485	106.243225	355.65344	-177.46109	200.33633	106.23951	359.6784	-148.1614	0.3600404	4.4662056	67.87683	-12.501521	-200.7381	69.67913	48803.99832177162
251	4618.7314	31.947021	4650.678	4586.784	4290.0337	1250.9415	5120.2573	1335.8331	1000.0	877.4	501999	201.15936	106.86638	359.7269	-62.09116	201.15866	106.8634	361.57706	-137.62926	0.3154929	4.418051	55.83578	-12.410382	-201.56372	67.15151	48933.91528129578
252	3754.3105	1288.1918	4742.679	1934.795	5241.716	190.80864	5571.6133	4989.134	809.0	991.6	503999	201.81534	107.36944	362.6818	-109.95315	201.8153	107.37136	363.34308	-111.906654	0.33427882	4.4106784	52.093533	-16.312042	-202.19171	74.078156	49062.4451751709
253	2540.0923	1581.741	4615.506	779.6472	4910.6084	179.65913	5230.213	4525.2544	724.6667	1000.0	505999	202.96294	107.80046	360.70688	-116.98214	202.96275	107.80264	361.06064	-214.08888	0.41104767	4.4021726	53.73	-13.023171	-203.3484	73.542816	49197.514209508896
254	4559.741	45.742188	4605.4834	4513.999	4370.47	1631.6199	5599.5835	1093.1112	1000.0	882.6	507999	203.63667	108.36231	363.57614	-125.1019	203.63757	108.36434	361.88177	-123.12059	0.39083943	4.4218817	53.833694	-13.768286	-204.04689	74.7839	49326.205216407776
255	3763.0754	1053.0168	4816.0923	2710.0586	3823.2632	1828.0637	5211.096	199.98012	804.5	767.0	509999	204.60966	108.87681	362.24396	-82.363815	204.60974	108.87949	361.1054	-170.56937	0.3644009	4.3795576	48.918785	-14.260466	-205.04094	70.3279	49457.775289297104
256	3558.2031	1039.8104	4598.0137	2518.3928	3441.4897	1860.8422	5567.8696	1131.9119	1000.0	813.2	511999	205.80267	109.40955	361.6171	-101.16989	205.80257	109.41126	364.0528	-170.93373	0.3736666	4.4297943	44.68143	-16.025513	-206.23479	74.2045	49587.979085445404
257	4741.713	55.409424	4797.122	4686.303	4692.8223	637.72723	5079.589	2809.9612	1000.0	955.1	513999	206.78346	109.90307	362.4977	-103.4841	206.7833	109.89655	369.3612	-85.28761	0.40308845	4.395863	46.887623	-13.120338	-207.16292	71.83844	49720.36364722252
258	4761.875	165.28467	4927.1597	4596.5903	1227.0486	703.6681	2558.8247	121.641754	1000.0	351.0	515999	207.78635	110.131836	368.24323	-136.15462	207.78606	110.13051	369.49725	-113.76182	0.3612538	4.420565	52.671585	-13.499928	-208.14062	76.131615	49845.80549168587
259	3462.0662	1515.0646	4575.695	1320.0062	4611.336	1462.5502	5316.9414	251.44505	761.3333	906.9	517999	208.44244	110.408905	365.51535	-124.055756	208.44556	110.40616	366.96783	-148.41109	0.4604859	4.4389114	61.113815	-15.971153	-208.84302	77.15811	49986.398304224014
260	3330.4407	1790.3293	4849.5996	816.713	5081.55	164.52605	5417.986	4816.1514	736.0	1000.0	519999	208.86282	110.937096	370.30768	-76.83708	208.86192	110.93329	369.543	-150.7354	0.38289827	4.4227123	50.75789	-16.878572	-209.21985	76.96667	50131.33609747887
261	4807.115	28.132568	4835.2476	4778.9824	4032.3762	1557.3577	5344.4087	1539.701	1000.0	766.0	521999	209.6438	111.16216	369.2322	-102.052246	209.64397	111.15705	368.71606	-94.50449	0.39140233	4.4210124	87.57719	-13.256156	-210.01328	69.44467	50269.62965512276
262	2641.7705	1668.4261	4762.8423	686.10364	4489.167	1128.8707	5399.2544	2121.4402	563.0	911.0	523999	210.45654	111.62614	368.6731	-129.92853	210.45737	111.62362	369.90762	-110.80707	0.48056585	4.4304724	55.59534	-14.943436	-210.81294	71.27161	50408.009472608566
263	4691.3984	316.7024	5008.101	4374.6963	3949.1	1436.4636	5288.6133	1258.9286	1000.0	783.9	525999	211.04984	111.892105	367.5934	-132.69594	211.04971	111.89351	372.07053	-105.7238	0.49502048	4.4961777	55.44124	-15.276516	-211.38869	74.62725	50543.86712503433
264	4758.026	93.649414	4851.6753	4664.3765	5154.4346	151.08789	5399.2334	4888.6426	1000.0	1000.0	527999	212.00327	112.19521	371.6074	-132.02925	212.00362	112.19243	371.42926	-112.68448	0.54233056	4.4891114	42.957947	-12.6373825	-212.39394	75.65384	50689.85748910904
265	2266.8052	1776.3966	4685.617	469.7019	3348.3022	1523.3507	5198.8604	926.17725	784.0	759.8	529999	213.17915	112.5256	370.10648	-114.511765	213.17883	112.523834	370.10577	-171.50621	0.5215083	4.4843597	71.43319	-12.7612915	-213.5245	75.956985	50827.48607754707
266	4110.6724	460.90686	4571.579	3649.7654	4943.511	906.1888	5591.731	2286.096	921.5	940.8	531999	213.39932	112.71049	372.89615	-100.54261	213.39899	112.7101	371.72864	-127.75919	0.48838538	4.473135	61.565506	-13.4339905	-213.72806	79.04771	50966.55233454704
267	4889.123	132.16284	5021.286	4756.9604	5327.0107	88.66896	5512.5225	5216.6694	1000.0	1000.0	533999	213.58878	112.91337	381.1238	-84.730576	213.58916	112.91525	374.0755	-110.598045	0.5484974	4.4928536	57.564346	-14.694186	-213.92766	73.404236	51110.79888701439
268	3794.2725	1613.6583	5073.698	1518.0566	5381.2456	215.91939	5757.1606	5046.681	788.0	1000.0	535999	215.0829	113.23004	376.1003	-107.75156	215.08215	113.22682	375.94766	-122.32972	0.55090016	4.455885	49.074074	-13.264233	-215.42671	73.13492	51255.81946873665
269	4044.4873	539.8605	4584.3477	3504.6267	4867.4287	1047.2535	5463.825	1761.2683	857.0	936.2	537999	215.95464	113.48288	377.0044	-243.31502	215.95552	113.480965	374.6529	-113.33046	0.5925458	4.473292	57.731857	-12.56097	-216.28949	76.56047	51401.15793848038
270	4856.0874	93.28516	4949.3726	4762.8022	5370.7334	140.21564	5561.902	5074.1514	1000.0	1000.0	539999	216.54152	113.79932	375.45096	-89.71789	216.54094	113.79973	376.5012	-117.22474	0.58238024	4.458984	52.0341	-13.0773735	-216.88025	74.96686	51545.939821243286
271	3167.8398	1076.6498	4549.3213	1922.6678	4755.9385	738.0163	5442.7183	2925.4937	658.0	911.6	541999	216.82576	114.27504	374.0687	-89.12778	216.82646	114.27785	376.49442	-138.13208	0.61571264	4.5000277	55.954674	-16.167984	-217.17598	77.260315	51683.11998438835
272	4770.285	22.901123	4793.186	4747.384	5360.3247	187.0722	5627.5093	4949.224	1000.0	1000.0	543999	217.85292	114.40881	375.36835	-95.175606	217.85217	114.410934	376.14368	-117.402054	0.680074	4.509402	45.81083	-13.4339075	-218.16527	82.32626	51819.23129272461
273	4958.233	120.6626	5078.8955	4837.5703	5039.65	699.97217	5515.896	2973.288	1000.0	958.7	545999	219.15575	114.75129	376.34338	-164.61003	219.15584	114.75031	378.17206	-145.11478	0.60928243	4.476046	53.53076	-13.3385105	-219.45482	80.59125	51951.69622063637
274	3405.041	1138.0347	4543.0757	2267.0063	5416.751	122.63411	5553.7554	5183.543	744.0	1000.0	547999	219.12518	114.9559	378.2106	-107.9438	219.1248	114.95219	382.01944	-154.86949	0.6603951	4.4968853	50.923862	-15.36247	-219.48428	81.58642	52086.616706848145
275	4805.919	192.85889	4998.778	4613.06	5216.299	154.40387	5413.017	4931.8486	1000.0	1000.0	549999	220.41718	115.22936	377.56378	-90.31503	220.4177	115.22803	377.4943	-139.11392	0.63528454	4.4589157	51.34669	-13.116703	-220.73889	70.778206	52220.62458610535
276	4712.926	88.85718	4801.783	4624.069	5431.672	130.74953	5649.46	5247.4365	1000.0	1000.0	551999	220.45918	115.59541	376.12756	-180.94534	220.46011	115.5916	376.12097	-159.41493	0.6227425	4.458319	60.553513	-12.999607	-220.77841	79.25609	52357.37933635712
277	4905.8765	171.34375	5077.22	4734.5327	5003.8755	133.76622	5149.813	4710.5103	1000.0	994.0	553999	221.24638	115.592804	376.85522	-161.18985	221.24506	115.58242	377.9481	-148.66998	0.69351006	4.4968	55.809578	-13.54082	-221.55966	77.66209	52490.406410217285
278	3410.0686	1378.5813	4788.65	2031.4873	4858.596	989.71704	5394.932	1917.6982	1000.0	996.2	555999	222.32928	115.82269	382.22485	-123.483345	222.33014	115.825905	382.29877	-115.984924	0.71574056	4.4564695	44.340626	-13.880102	-222.6523	77.119286	52626.315135002136
279	4898.526	3.2490234	4901.775	4895.277	5342.6245	121.76257	5557.5083	5191.5474	1000.0	1000.0	557999	222.25012	116.25297	381.25778	-105.59917	222.2514	116.245026	384.55145	-141.79143	0.6823982	4.449806	45.829712	-15.74609	-222.5613	83.66248	52759.75525069237
280	5052.3906	3.439209	5055.8296	5048.951	5095.0054	683.40564	5794.033	3122.2612	1000.0	960.1	559999	223.42645	116.483635	380.60114	-113.19713	223.42612	116.48196	381.31656	-148.9733	0.76874155	4.459703	55.888027	-18.57201	-223.73825	76.57733	52897.26468920708
281	3430.2898	2276.2637	5088.1685	211.65517	5219.318	88.52603	5323.145	5077.731	688.6667	1000.0	561999	224.20078	116.74676	380.81052	-134.91675	224.20168	116.73199	382.1693	-87.15792	0.7266721	4.4483113	54.245644	-12.408345	-224.51016	81.689545	53038.52736592293
282	3868.5547	997.6404	4800.6016	2485.255	4950.763	1389.1128	5575.295	794.1941	812.6667	918.0	563999	225.03584	117.20583	381.38342	-126.261665	225.03436	117.20715	382.023	-132.73611	0.7899196	4.492408	53.25425	-13.192503	-225.37344	78.560844	53194.2040643692
